entity_id;total_amount_of_triples;relative_amount_of_triples
13969;24;0.009%
2549;24;0.009%
4382;24;0.009%
3791;24;0.009%
3092;24;0.009%
5100;24;0.009%
7757;24;0.009%
1143;24;0.009%
12204;24;0.009%
2816;24;0.009%
8180;24;0.009%
8573;24;0.009%
937;24;0.009%
7386;24;0.009%
6581;24;0.009%
11812;24;0.009%
3923;24;0.009%
2072;24;0.009%
2388;24;0.009%
6627;24;0.009%
7800;24;0.009%
2462;24;0.009%
10562;24;0.009%
7988;24;0.009%
13755;24;0.009%
933;24;0.009%
13171;24;0.009%
7984;24;0.009%
12067;24;0.009%
3441;24;0.009%
7563;24;0.009%
12437;24;0.009%
2785;24;0.009%
12808;24;0.009%
5548;24;0.009%
5627;24;0.009%
2600;24;0.009%
7982;24;0.009%
14069;24;0.009%
7621;24;0.009%
14369;24;0.009%
929;24;0.009%
2608;24;0.009%
10202;24;0.009%
11102;24;0.009%
9094;24;0.009%
10331;24;0.009%
10806;24;0.009%
2436;24;0.009%
8884;24;0.009%
776;24;0.009%
12624;24;0.009%
7037;24;0.009%
5224;24;0.009%
11740;24;0.009%
6191;24;0.009%
12259;24;0.009%
3221;24;0.009%
4069;24;0.009%
13277;24;0.009%
11120;24;0.009%
6537;24;0.009%
4967;24;0.009%
8616;24;0.009%
8385;24;0.009%
5115;24;0.009%
6401;24;0.009%
960;24;0.009%
6780;24;0.009%
932;24;0.009%
2515;24;0.009%
10126;24;0.009%
8614;24;0.009%
6132;24;0.009%
7652;24;0.009%
5279;24;0.009%
5936;24;0.009%
11983;24;0.009%
11694;24;0.009%
11096;24;0.009%
5615;24;0.009%
4496;24;0.009%
6717;24;0.009%
5540;24;0.009%
1996;24;0.009%
5799;24;0.009%
9192;24;0.009%
6659;24;0.009%
12513;24;0.009%
8972;24;0.009%
5274;24;0.009%
5486;24;0.009%
9358;24;0.009%
7091;24;0.009%
10580;24;0.009%
10227;24;0.009%
6119;24;0.009%
10337;24;0.009%
8660;24;0.009%
12474;24;0.009%
11141;24;0.009%
7866;23;0.008%
12071;23;0.008%
13363;23;0.008%
1918;23;0.008%
13289;23;0.008%
5306;23;0.008%
14268;23;0.008%
9513;23;0.008%
356;23;0.008%
7105;23;0.008%
7316;23;0.008%
1310;23;0.008%
3958;23;0.008%
13648;23;0.008%
13170;23;0.008%
6763;23;0.008%
8718;23;0.008%
6770;23;0.008%
6634;23;0.008%
8506;23;0.008%
7659;23;0.008%
6577;23;0.008%
10183;23;0.008%
7772;23;0.008%
2522;23;0.008%
11919;23;0.008%
1446;23;0.008%
10615;23;0.008%
2124;23;0.008%
8791;23;0.008%
7058;23;0.008%
1375;23;0.008%
4431;23;0.008%
7199;23;0.008%
13964;23;0.008%
8366;23;0.008%
8873;23;0.008%
4302;23;0.008%
7688;23;0.008%
5754;23;0.008%
8768;23;0.008%
667;23;0.008%
7259;23;0.008%
13811;23;0.008%
6719;23;0.008%
4559;23;0.008%
8357;23;0.008%
9476;23;0.008%
2557;23;0.008%
12057;23;0.008%
9960;23;0.008%
9628;23;0.008%
12937;23;0.008%
4613;23;0.008%
5259;23;0.008%
10096;23;0.008%
13834;23;0.008%
13038;23;0.008%
3240;23;0.008%
1822;23;0.008%
854;23;0.008%
6499;23;0.008%
10994;23;0.008%
12145;23;0.008%
8714;23;0.008%
2644;23;0.008%
8953;23;0.008%
9737;23;0.008%
2145;23;0.008%
602;23;0.008%
7002;23;0.008%
6936;23;0.008%
7249;23;0.008%
10154;23;0.008%
13908;23;0.008%
2371;23;0.008%
706;23;0.008%
8845;23;0.008%
12968;23;0.008%
558;23;0.008%
9456;23;0.008%
14484;23;0.008%
13499;23;0.008%
13690;23;0.008%
1017;23;0.008%
7884;23;0.008%
8620;23;0.008%
12519;23;0.008%
1833;23;0.008%
317;23;0.008%
8478;23;0.008%
403;23;0.008%
2726;23;0.008%
8390;23;0.008%
2758;23;0.008%
13658;23;0.008%
5456;23;0.008%
150;23;0.008%
11868;23;0.008%
2916;23;0.008%
3957;23;0.008%
7375;23;0.008%
13622;23;0.008%
4293;23;0.008%
9995;23;0.008%
7045;23;0.008%
3587;23;0.008%
9309;23;0.008%
13284;23;0.008%
7267;23;0.008%
9236;23;0.008%
13517;23;0.008%
7995;23;0.008%
13451;23;0.008%
8652;23;0.008%
2800;23;0.008%
7332;23;0.008%
8699;23;0.008%
11994;23;0.008%
6806;23;0.008%
6124;23;0.008%
12842;23;0.008%
11195;23;0.008%
9902;23;0.008%
10708;23;0.008%
6017;23;0.008%
12342;23;0.008%
10509;23;0.008%
7874;23;0.008%
13001;23;0.008%
3085;23;0.008%
8287;23;0.008%
2464;23;0.008%
6315;23;0.008%
9054;23;0.008%
8004;23;0.008%
11602;23;0.008%
9727;23;0.008%
12469;23;0.008%
10459;23;0.008%
14527;23;0.008%
5506;23;0.008%
6404;23;0.008%
9969;23;0.008%
13566;23;0.008%
10808;23;0.008%
1735;23;0.008%
3630;23;0.008%
10951;23;0.008%
2086;23;0.008%
13037;23;0.008%
13570;23;0.008%
12440;23;0.008%
8159;23;0.008%
2228;23;0.008%
9940;23;0.008%
7634;23;0.008%
1400;23;0.008%
8690;23;0.008%
853;23;0.008%
13181;23;0.008%
9253;23;0.008%
7194;23;0.008%
8288;23;0.008%
4917;23;0.008%
1622;23;0.008%
8647;23;0.008%
2905;23;0.008%
12322;23;0.008%
10383;23;0.008%
9644;23;0.008%
8687;23;0.008%
7466;23;0.008%
2253;23;0.008%
6325;23;0.008%
1103;23;0.008%
7531;23;0.008%
2719;23;0.008%
3520;23;0.008%
8562;23;0.008%
8372;23;0.008%
6971;23;0.008%
8178;23;0.008%
6863;23;0.008%
9893;23;0.008%
671;23;0.008%
11325;23;0.008%
10443;23;0.008%
848;23;0.008%
3256;23;0.008%
5313;23;0.008%
5825;23;0.008%
3867;23;0.008%
4406;23;0.008%
14362;23;0.008%
5784;23;0.008%
10836;23;0.008%
13408;23;0.008%
3813;23;0.008%
8721;23;0.008%
4589;23;0.008%
7380;23;0.008%
12158;23;0.008%
4479;23;0.008%
14379;23;0.008%
14287;23;0.008%
9101;23;0.008%
2680;23;0.008%
10840;23;0.008%
7930;23;0.008%
13255;23;0.008%
13472;23;0.008%
13010;23;0.008%
13684;23;0.008%
6921;23;0.008%
10084;23;0.008%
13758;23;0.008%
5387;23;0.008%
8395;23;0.008%
6391;23;0.008%
939;23;0.008%
923;23;0.008%
12493;23;0.008%
4402;23;0.008%
10047;23;0.008%
10260;23;0.008%
8775;23;0.008%
14444;23;0.008%
12939;22;0.008%
12762;22;0.008%
7000;22;0.008%
10463;22;0.008%
637;22;0.008%
1088;22;0.008%
10256;22;0.008%
8272;22;0.008%
8915;22;0.008%
8535;22;0.008%
325;22;0.008%
5389;22;0.008%
12498;22;0.008%
6579;22;0.008%
2781;22;0.008%
7393;22;0.008%
13663;22;0.008%
13958;22;0.008%
13378;22;0.008%
11778;22;0.008%
12891;22;0.008%
9092;22;0.008%
10659;22;0.008%
4083;22;0.008%
1477;22;0.008%
10039;22;0.008%
10469;22;0.008%
13982;22;0.008%
8885;22;0.008%
11621;22;0.008%
11340;22;0.008%
11991;22;0.008%
2921;22;0.008%
6396;22;0.008%
13849;22;0.008%
6686;22;0.008%
4777;22;0.008%
11016;22;0.008%
287;22;0.008%
7891;22;0.008%
7894;22;0.008%
6849;22;0.008%
6377;22;0.008%
9563;22;0.008%
14061;22;0.008%
5266;22;0.008%
1297;22;0.008%
5481;22;0.008%
10970;22;0.008%
2920;22;0.008%
2430;22;0.008%
9445;22;0.008%
7740;22;0.008%
6186;22;0.008%
10158;22;0.008%
2573;22;0.008%
8991;22;0.008%
11043;22;0.008%
12253;22;0.008%
10083;22;0.008%
12384;22;0.008%
12058;22;0.008%
9928;22;0.008%
1122;22;0.008%
2237;22;0.008%
745;22;0.008%
8108;22;0.008%
1030;22;0.008%
10184;22;0.008%
5448;22;0.008%
13737;22;0.008%
8101;22;0.008%
1989;22;0.008%
10151;22;0.008%
1397;22;0.008%
5908;22;0.008%
6910;22;0.008%
4874;22;0.008%
1865;22;0.008%
13567;22;0.008%
337;22;0.008%
10437;22;0.008%
11154;22;0.008%
3167;22;0.008%
9468;22;0.008%
8161;22;0.008%
11284;22;0.008%
12467;22;0.008%
5287;22;0.008%
12449;22;0.008%
7807;22;0.008%
11142;22;0.008%
10199;22;0.008%
14113;22;0.008%
8323;22;0.008%
80;22;0.008%
3532;22;0.008%
8481;22;0.008%
7983;22;0.008%
6870;22;0.008%
10104;22;0.008%
9145;22;0.008%
12847;22;0.008%
5277;22;0.008%
12510;22;0.008%
12915;22;0.008%
8503;22;0.008%
605;22;0.008%
12820;22;0.008%
5137;22;0.008%
5890;22;0.008%
10790;22;0.008%
2621;22;0.008%
12272;22;0.008%
268;22;0.008%
13603;22;0.008%
13349;22;0.008%
6926;22;0.008%
418;22;0.008%
10287;22;0.008%
3147;22;0.008%
8057;22;0.008%
279;22;0.008%
7882;22;0.008%
1237;22;0.008%
6990;22;0.008%
8798;22;0.008%
7547;22;0.008%
6613;22;0.008%
8659;22;0.008%
183;22;0.008%
5251;22;0.008%
3404;22;0.008%
5483;22;0.008%
4291;22;0.008%
8804;22;0.008%
1930;22;0.008%
4891;22;0.008%
9748;22;0.008%
4934;22;0.008%
9077;22;0.008%
6704;22;0.008%
11826;22;0.008%
4596;22;0.008%
742;22;0.008%
3580;22;0.008%
4008;22;0.008%
3541;22;0.008%
2938;22;0.008%
3555;22;0.008%
2936;22;0.008%
6125;22;0.008%
7288;22;0.008%
5527;22;0.008%
14228;22;0.008%
9552;22;0.008%
3433;22;0.008%
1265;22;0.008%
4480;22;0.008%
1081;22;0.008%
12242;22;0.008%
5898;22;0.008%
4388;22;0.008%
694;22;0.008%
8767;22;0.008%
2037;22;0.008%
5254;22;0.008%
414;22;0.008%
539;22;0.008%
10140;22;0.008%
11712;22;0.008%
2234;22;0.008%
3986;22;0.008%
10893;22;0.008%
6540;22;0.008%
1513;22;0.008%
13794;22;0.008%
14234;22;0.008%
1106;22;0.008%
11002;22;0.008%
12334;22;0.008%
8769;22;0.008%
5699;22;0.008%
9183;22;0.008%
14526;22;0.008%
6776;22;0.008%
13627;22;0.008%
12556;22;0.008%
6343;22;0.008%
4568;22;0.008%
3556;22;0.008%
5502;22;0.008%
7203;22;0.008%
3109;22;0.008%
3472;22;0.008%
5846;22;0.008%
6134;22;0.008%
6007;22;0.008%
228;22;0.008%
9254;22;0.008%
10401;22;0.008%
10397;22;0.008%
3065;22;0.008%
9608;22;0.008%
9701;22;0.008%
12315;22;0.008%
13659;22;0.008%
9485;22;0.008%
12291;22;0.008%
5129;22;0.008%
9521;22;0.008%
7460;22;0.008%
1807;22;0.008%
4458;22;0.008%
9001;22;0.008%
8704;22;0.008%
12049;22;0.008%
11724;22;0.008%
12227;22;0.008%
14406;22;0.008%
9824;22;0.008%
7644;22;0.008%
7550;22;0.008%
9467;22;0.008%
6030;22;0.008%
6252;22;0.008%
9605;22;0.008%
12030;22;0.008%
1420;22;0.008%
1531;21;0.008%
6866;21;0.008%
3899;21;0.008%
10417;21;0.008%
8371;21;0.008%
1401;21;0.008%
2225;21;0.008%
6715;21;0.008%
6970;21;0.008%
10665;21;0.008%
7518;21;0.008%
12582;21;0.008%
9575;21;0.008%
9184;21;0.008%
12935;21;0.008%
11162;21;0.008%
12920;21;0.008%
9620;21;0.008%
9475;21;0.008%
10252;21;0.008%
8561;21;0.008%
11945;21;0.008%
7855;21;0.008%
8310;21;0.008%
10231;21;0.008%
13326;21;0.008%
9030;21;0.008%
9065;21;0.008%
2570;21;0.008%
5450;21;0.008%
6689;21;0.008%
14420;21;0.008%
8908;21;0.008%
6739;21;0.008%
14503;21;0.008%
8107;21;0.008%
8770;21;0.008%
12357;21;0.008%
50;21;0.008%
8215;21;0.008%
8038;21;0.008%
4435;21;0.008%
3212;21;0.008%
2809;21;0.008%
9059;21;0.008%
1812;21;0.008%
7385;21;0.008%
10255;21;0.008%
10578;21;0.008%
1101;21;0.008%
12248;21;0.008%
4163;21;0.008%
8412;21;0.008%
12275;21;0.008%
2704;21;0.008%
4822;21;0.008%
9793;21;0.008%
8174;21;0.008%
8582;21;0.008%
10740;21;0.008%
9252;21;0.008%
13578;21;0.008%
10264;21;0.008%
8271;21;0.008%
11795;21;0.008%
8334;21;0.008%
14008;21;0.008%
10159;21;0.008%
928;21;0.008%
5125;21;0.008%
307;21;0.008%
9636;21;0.008%
734;21;0.008%
8133;21;0.008%
5779;21;0.008%
7892;21;0.008%
2828;21;0.008%
927;21;0.008%
14496;21;0.008%
8015;21;0.008%
8706;21;0.008%
13963;21;0.008%
4197;21;0.008%
10555;21;0.008%
8389;21;0.008%
2661;21;0.008%
7810;21;0.008%
5067;21;0.008%
7154;21;0.008%
6275;21;0.008%
6595;21;0.008%
8063;21;0.008%
9242;21;0.008%
6782;21;0.008%
922;21;0.008%
3692;21;0.008%
3380;21;0.008%
8118;21;0.008%
4223;21;0.008%
8487;21;0.008%
9113;21;0.008%
4352;21;0.008%
10952;21;0.008%
9060;21;0.008%
8210;21;0.008%
7483;21;0.008%
6601;21;0.008%
3906;21;0.008%
13190;21;0.008%
13416;21;0.008%
12817;21;0.008%
9860;21;0.008%
5533;21;0.008%
1032;21;0.008%
10165;21;0.008%
1868;21;0.008%
14415;21;0.008%
3383;21;0.008%
5175;21;0.008%
7840;21;0.008%
7432;21;0.008%
8615;21;0.008%
10736;21;0.008%
4964;21;0.008%
11155;21;0.008%
11592;21;0.008%
206;21;0.008%
498;21;0.008%
2832;21;0.008%
2520;21;0.008%
3725;21;0.008%
10302;21;0.008%
12591;21;0.008%
8064;21;0.008%
171;21;0.008%
10240;21;0.008%
28;21;0.008%
3770;21;0.008%
9971;21;0.008%
8611;21;0.008%
165;21;0.008%
8353;21;0.008%
864;21;0.008%
11992;21;0.008%
4503;21;0.008%
3336;21;0.008%
12703;21;0.008%
11454;21;0.008%
1917;21;0.008%
4047;21;0.008%
12100;21;0.008%
10563;21;0.008%
12422;21;0.008%
10989;21;0.008%
8039;21;0.008%
12466;21;0.008%
3514;21;0.008%
9316;21;0.008%
4009;21;0.008%
6077;21;0.008%
6853;21;0.008%
935;21;0.008%
12079;21;0.008%
354;21;0.008%
12656;21;0.008%
11658;21;0.008%
7901;21;0.008%
4681;21;0.008%
10960;21;0.008%
9866;21;0.008%
7808;21;0.008%
1172;21;0.008%
8646;21;0.008%
11519;21;0.008%
622;21;0.008%
8995;21;0.008%
6226;21;0.008%
3763;21;0.008%
7663;21;0.008%
11118;21;0.008%
9078;21;0.008%
1339;21;0.008%
3014;21;0.008%
5925;21;0.008%
9550;21;0.008%
8314;21;0.008%
7394;21;0.008%
10972;21;0.008%
12963;21;0.008%
9564;21;0.008%
11119;21;0.008%
5440;21;0.008%
9656;21;0.008%
3610;21;0.008%
13848;21;0.008%
1894;21;0.008%
3952;21;0.008%
7277;21;0.008%
6543;21;0.008%
9868;21;0.008%
8451;21;0.008%
11563;21;0.008%
8973;21;0.008%
14472;21;0.008%
12043;21;0.008%
400;21;0.008%
6192;21;0.008%
10288;21;0.008%
2061;21;0.008%
14029;21;0.008%
8566;21;0.008%
12446;21;0.008%
7360;21;0.008%
4926;21;0.008%
6133;21;0.008%
11596;21;0.008%
12741;21;0.008%
10945;21;0.008%
4085;21;0.008%
1762;21;0.008%
9950;21;0.008%
8502;21;0.008%
5893;21;0.008%
9460;21;0.008%
40;21;0.008%
8358;21;0.008%
11435;21;0.008%
11190;21;0.008%
12795;21;0.008%
9541;21;0.008%
12996;21;0.008%
1469;21;0.008%
9540;21;0.008%
879;21;0.008%
46;21;0.008%
8261;21;0.008%
10057;21;0.008%
5814;21;0.008%
11246;21;0.008%
5767;21;0.008%
7055;21;0.008%
12617;21;0.008%
9919;21;0.008%
13552;21;0.008%
9952;21;0.008%
11628;21;0.008%
6951;21;0.008%
7090;21;0.008%
1012;21;0.008%
6533;21;0.008%
576;21;0.008%
10536;21;0.008%
5953;21;0.008%
7272;21;0.008%
9975;21;0.008%
3870;21;0.008%
10263;21;0.008%
9213;21;0.008%
9451;21;0.008%
7365;21;0.008%
4054;21;0.008%
11918;21;0.008%
12281;20;0.007%
7657;20;0.007%
7099;20;0.007%
4229;20;0.007%
7177;20;0.007%
7084;20;0.007%
2846;20;0.007%
8959;20;0.007%
5659;20;0.007%
4381;20;0.007%
1372;20;0.007%
9663;20;0.007%
10150;20;0.007%
3166;20;0.007%
122;20;0.007%
4975;20;0.007%
2129;20;0.007%
9083;20;0.007%
1880;20;0.007%
4850;20;0.007%
3551;20;0.007%
4473;20;0.007%
6109;20;0.007%
13847;20;0.007%
8269;20;0.007%
7370;20;0.007%
5093;20;0.007%
4385;20;0.007%
6594;20;0.007%
10356;20;0.007%
64;20;0.007%
12503;20;0.007%
9321;20;0.007%
3548;20;0.007%
13007;20;0.007%
13730;20;0.007%
12664;20;0.007%
13006;20;0.007%
10612;20;0.007%
13844;20;0.007%
12588;20;0.007%
6093;20;0.007%
11428;20;0.007%
7059;20;0.007%
7662;20;0.007%
4888;20;0.007%
2617;20;0.007%
2006;20;0.007%
2808;20;0.007%
5770;20;0.007%
14421;20;0.007%
6000;20;0.007%
8379;20;0.007%
13947;20;0.007%
10272;20;0.007%
3002;20;0.007%
1772;20;0.007%
7269;20;0.007%
5917;20;0.007%
7438;20;0.007%
9074;20;0.007%
5566;20;0.007%
2742;20;0.007%
4648;20;0.007%
3634;20;0.007%
8748;20;0.007%
12457;20;0.007%
1174;20;0.007%
1584;20;0.007%
9271;20;0.007%
3968;20;0.007%
9287;20;0.007%
3667;20;0.007%
3484;20;0.007%
6460;20;0.007%
2125;20;0.007%
13656;20;0.007%
3767;20;0.007%
12971;20;0.007%
8453;20;0.007%
12735;20;0.007%
10812;20;0.007%
7695;20;0.007%
7118;20;0.007%
7113;20;0.007%
4707;20;0.007%
8000;20;0.007%
9158;20;0.007%
7640;20;0.007%
9007;20;0.007%
5569;20;0.007%
3111;20;0.007%
13139;20;0.007%
5617;20;0.007%
8868;20;0.007%
3669;20;0.007%
9052;20;0.007%
8897;20;0.007%
4952;20;0.007%
13258;20;0.007%
6777;20;0.007%
1736;20;0.007%
6769;20;0.007%
12929;20;0.007%
733;20;0.007%
3388;20;0.007%
1851;20;0.007%
5487;20;0.007%
7863;20;0.007%
12647;20;0.007%
3257;20;0.007%
7904;20;0.007%
8665;20;0.007%
7667;20;0.007%
7937;20;0.007%
11510;20;0.007%
497;20;0.007%
7157;20;0.007%
181;20;0.007%
12452;20;0.007%
9428;20;0.007%
1642;20;0.007%
8809;20;0.007%
3967;20;0.007%
6360;20;0.007%
10113;20;0.007%
13533;20;0.007%
10811;20;0.007%
3659;20;0.007%
8983;20;0.007%
13309;20;0.007%
8342;20;0.007%
4508;20;0.007%
6750;20;0.007%
9954;20;0.007%
13674;20;0.007%
8609;20;0.007%
1510;20;0.007%
3997;20;0.007%
1298;20;0.007%
14088;20;0.007%
14447;20;0.007%
10591;20;0.007%
5626;20;0.007%
3565;20;0.007%
9471;20;0.007%
13666;20;0.007%
6982;20;0.007%
6725;20;0.007%
6135;20;0.007%
5887;20;0.007%
3435;20;0.007%
701;20;0.007%
7766;20;0.007%
560;20;0.007%
10131;20;0.007%
8753;20;0.007%
11748;20;0.007%
8563;20;0.007%
9430;20;0.007%
12853;20;0.007%
610;20;0.007%
2231;20;0.007%
3908;20;0.007%
9778;20;0.007%
3171;20;0.007%
7349;20;0.007%
6264;20;0.007%
338;20;0.007%
1406;20;0.007%
2663;20;0.007%
13052;20;0.007%
11122;20;0.007%
1068;20;0.007%
9103;20;0.007%
8847;20;0.007%
4269;20;0.007%
3709;20;0.007%
3375;20;0.007%
585;20;0.007%
11663;20;0.007%
3386;20;0.007%
7639;20;0.007%
1792;20;0.007%
12104;20;0.007%
14150;20;0.007%
7538;20;0.007%
14479;20;0.007%
3590;20;0.007%
1132;20;0.007%
9067;20;0.007%
3396;20;0.007%
8560;20;0.007%
5182;20;0.007%
11293;20;0.007%
7299;20;0.007%
3466;20;0.007%
10395;20;0.007%
5328;20;0.007%
930;20;0.007%
363;20;0.007%
9923;20;0.007%
12496;20;0.007%
1267;20;0.007%
7047;20;0.007%
552;20;0.007%
7576;20;0.007%
11654;20;0.007%
3384;20;0.007%
7476;20;0.007%
10040;20;0.007%
13601;20;0.007%
10991;20;0.007%
7142;20;0.007%
14485;20;0.007%
13653;20;0.007%
7262;20;0.007%
953;20;0.007%
6305;20;0.007%
399;20;0.007%
4416;20;0.007%
8217;20;0.007%
6530;20;0.007%
10008;20;0.007%
14540;20;0.007%
12131;20;0.007%
9815;20;0.007%
6337;20;0.007%
6775;20;0.007%
5315;20;0.007%
2091;20;0.007%
2885;20;0.007%
8762;20;0.007%
4958;20;0.007%
6200;20;0.007%
13836;20;0.007%
13880;20;0.007%
13482;20;0.007%
4612;20;0.007%
3395;20;0.007%
34;20;0.007%
276;20;0.007%
3996;20;0.007%
8231;20;0.007%
926;20;0.007%
4158;20;0.007%
10953;20;0.007%
7252;20;0.007%
13754;20;0.007%
7327;20;0.007%
5706;20;0.007%
9948;20;0.007%
13866;20;0.007%
11850;20;0.007%
5295;20;0.007%
3073;20;0.007%
11332;20;0.007%
4247;20;0.007%
12154;20;0.007%
7732;20;0.007%
2260;19;0.007%
11130;19;0.007%
8054;19;0.007%
10709;19;0.007%
4433;19;0.007%
14009;19;0.007%
11780;19;0.007%
13922;19;0.007%
4112;19;0.007%
6263;19;0.007%
2176;19;0.007%
12406;19;0.007%
14355;19;0.007%
9343;19;0.007%
13250;19;0.007%
7829;19;0.007%
1844;19;0.007%
13710;19;0.007%
5575;19;0.007%
916;19;0.007%
9558;19;0.007%
9826;19;0.007%
1826;19;0.007%
1700;19;0.007%
8572;19;0.007%
3393;19;0.007%
11358;19;0.007%
5499;19;0.007%
10902;19;0.007%
2493;19;0.007%
7811;19;0.007%
14013;19;0.007%
10018;19;0.007%
7964;19;0.007%
10524;19;0.007%
5995;19;0.007%
5089;19;0.007%
8921;19;0.007%
14270;19;0.007%
2431;19;0.007%
2139;19;0.007%
11799;19;0.007%
10211;19;0.007%
294;19;0.007%
4012;19;0.007%
4275;19;0.007%
686;19;0.007%
8923;19;0.007%
14219;19;0.007%
9388;19;0.007%
6805;19;0.007%
14163;19;0.007%
1764;19;0.007%
832;19;0.007%
2278;19;0.007%
13830;19;0.007%
9899;19;0.007%
714;19;0.007%
9692;19;0.007%
9073;19;0.007%
13034;19;0.007%
6425;19;0.007%
890;19;0.007%
11946;19;0.007%
4234;19;0.007%
10618;19;0.007%
5832;19;0.007%
1823;19;0.007%
13439;19;0.007%
464;19;0.007%
175;19;0.007%
11598;19;0.007%
12296;19;0.007%
9925;19;0.007%
2158;19;0.007%
11264;19;0.007%
10376;19;0.007%
12288;19;0.007%
9572;19;0.007%
12849;19;0.007%
7549;19;0.007%
6130;19;0.007%
11104;19;0.007%
6938;19;0.007%
12921;19;0.007%
13764;19;0.007%
9036;19;0.007%
11641;19;0.007%
1966;19;0.007%
11256;19;0.007%
3588;19;0.007%
1398;19;0.007%
13021;19;0.007%
11178;19;0.007%
11376;19;0.007%
14368;19;0.007%
13086;19;0.007%
4948;19;0.007%
6382;19;0.007%
160;19;0.007%
8377;19;0.007%
8494;19;0.007%
13053;19;0.007%
9823;19;0.007%
1399;19;0.007%
13490;19;0.007%
5422;19;0.007%
1821;19;0.007%
3022;19;0.007%
13579;19;0.007%
1633;19;0.007%
4892;19;0.007%
8437;19;0.007%
3885;19;0.007%
3775;19;0.007%
10852;19;0.007%
1596;19;0.007%
10267;19;0.007%
958;19;0.007%
3116;19;0.007%
3128;19;0.007%
12420;19;0.007%
8177;19;0.007%
8273;19;0.007%
11248;19;0.007%
8462;19;0.007%
13989;19;0.007%
2284;19;0.007%
11593;19;0.007%
8281;19;0.007%
6023;19;0.007%
4191;19;0.007%
8498;19;0.007%
3889;19;0.007%
5705;19;0.007%
9640;19;0.007%
2681;19;0.007%
11500;19;0.007%
5097;19;0.007%
5209;19;0.007%
8597;19;0.007%
3482;19;0.007%
7821;19;0.007%
13856;19;0.007%
12541;19;0.007%
8195;19;0.007%
4544;19;0.007%
12546;19;0.007%
1288;19;0.007%
11583;19;0.007%
5298;19;0.007%
5294;19;0.007%
14162;19;0.007%
6956;19;0.007%
7528;19;0.007%
2904;19;0.007%
14215;19;0.007%
10948;19;0.007%
13376;19;0.007%
7719;19;0.007%
2085;19;0.007%
6679;19;0.007%
11013;19;0.007%
5086;19;0.007%
13937;19;0.007%
8865;19;0.007%
5066;19;0.007%
9028;19;0.007%
12443;19;0.007%
13372;19;0.007%
13243;19;0.007%
12775;19;0.007%
594;19;0.007%
9798;19;0.007%
12675;19;0.007%
7210;19;0.007%
6043;19;0.007%
9518;19;0.007%
6713;19;0.007%
4015;19;0.007%
12887;19;0.007%
2152;19;0.007%
7760;19;0.007%
9716;19;0.007%
9913;19;0.007%
8049;19;0.007%
6181;19;0.007%
4131;19;0.007%
8643;19;0.007%
5631;19;0.007%
641;19;0.007%
6076;19;0.007%
8352;19;0.007%
1207;19;0.007%
7359;19;0.007%
352;19;0.007%
3400;19;0.007%
13641;19;0.007%
1603;19;0.007%
8258;19;0.007%
9700;19;0.007%
12636;19;0.007%
12861;19;0.007%
10920;19;0.007%
57;19;0.007%
8962;19;0.007%
11434;19;0.007%
2348;19;0.007%
2090;19;0.007%
11657;19;0.007%
10385;19;0.007%
8244;19;0.007%
3762;19;0.007%
10593;19;0.007%
12543;19;0.007%
12532;19;0.007%
6054;19;0.007%
4310;19;0.007%
3330;19;0.007%
13347;19;0.007%
10937;19;0.007%
13797;19;0.007%
13473;19;0.007%
6213;19;0.007%
10412;19;0.007%
3970;19;0.007%
3746;19;0.007%
11446;19;0.007%
8327;19;0.007%
3397;19;0.007%
3175;19;0.007%
798;19;0.007%
5969;19;0.007%
10728;19;0.007%
14267;19;0.007%
519;19;0.007%
10905;19;0.007%
3379;19;0.007%
4239;19;0.007%
10466;19;0.007%
6865;19;0.007%
1351;19;0.007%
2896;19;0.007%
13486;19;0.007%
11996;19;0.007%
2017;19;0.007%
4432;19;0.007%
1150;19;0.007%
52;19;0.007%
11278;19;0.007%
8117;19;0.007%
7212;19;0.007%
12102;19;0.007%
13630;19;0.007%
5347;19;0.007%
14181;19;0.007%
5261;19;0.007%
2235;19;0.007%
3860;19;0.007%
7274;19;0.007%
10354;19;0.007%
11124;19;0.007%
9352;19;0.007%
13936;19;0.007%
4169;19;0.007%
8603;19;0.007%
4424;19;0.007%
9458;19;0.007%
10938;19;0.007%
2180;19;0.007%
6294;18;0.007%
6355;18;0.007%
7317;18;0.007%
14174;18;0.007%
460;18;0.007%
11718;18;0.007%
1710;18;0.007%
74;18;0.007%
11313;18;0.007%
11872;18;0.007%
3394;18;0.007%
6630;18;0.007%
9667;18;0.007%
5478;18;0.007%
9862;18;0.007%
1859;18;0.007%
6812;18;0.007%
6084;18;0.007%
3211;18;0.007%
1669;18;0.007%
15;18;0.007%
13553;18;0.007%
11157;18;0.007%
6142;18;0.007%
10774;18;0.007%
13840;18;0.007%
5388;18;0.007%
2703;18;0.007%
5472;18;0.007%
9444;18;0.007%
1941;18;0.007%
13943;18;0.007%
8879;18;0.007%
13005;18;0.007%
5635;18;0.007%
3926;18;0.007%
6371;18;0.007%
6876;18;0.007%
840;18;0.007%
8497;18;0.007%
3751;18;0.007%
6136;18;0.007%
5657;18;0.007%
4988;18;0.007%
10180;18;0.007%
8223;18;0.007%
13153;18;0.007%
9256;18;0.007%
3732;18;0.007%
3849;18;0.007%
11827;18;0.007%
10582;18;0.007%
6756;18;0.007%
4644;18;0.007%
9063;18;0.007%
10148;18;0.007%
