entity_id;total_amount_of_triples;relative_amount_of_triples
59230;1;0.001%
55449;1;0.001%
2980;1;0.001%
9717;1;0.001%
11984;1;0.001%
56310;1;0.001%
35094;1;0.001%
724;1;0.001%
50942;1;0.001%
47569;1;0.001%
33977;1;0.001%
36613;1;0.001%
29621;1;0.001%
15398;1;0.001%
47540;1;0.001%
47667;1;0.001%
4328;1;0.001%
23083;1;0.001%
32066;1;0.001%
5474;1;0.001%
31768;1;0.001%
39679;1;0.001%
1567;1;0.001%
56114;1;0.001%
72607;1;0.001%
28330;1;0.001%
68012;1;0.001%
27129;1;0.001%
36666;1;0.001%
48764;1;0.001%
17801;1;0.001%
74480;1;0.001%
1249;1;0.001%
41666;1;0.001%
58923;1;0.001%
70582;1;0.001%
61988;1;0.001%
53235;1;0.001%
38229;1;0.001%
29208;1;0.001%
5948;1;0.001%
47600;1;0.001%
73066;1;0.001%
16303;1;0.001%
17377;1;0.001%
46200;1;0.001%
34753;1;0.001%
22219;1;0.001%
30215;1;0.001%
9844;1;0.001%
59575;1;0.001%
25039;1;0.001%
59015;1;0.001%
2829;1;0.001%
56866;1;0.001%
42719;1;0.001%
43193;1;0.001%
12822;1;0.001%
14029;1;0.001%
12734;1;0.001%
51170;1;0.001%
64181;1;0.001%
60525;1;0.001%
1848;1;0.001%
73234;1;0.001%
62834;1;0.001%
1503;1;0.001%
16691;1;0.001%
71390;1;0.001%
71760;1;0.001%
34073;1;0.001%
14251;1;0.001%
616;1;0.001%
38411;1;0.001%
69294;1;0.001%
65544;1;0.001%
19322;1;0.001%
54404;1;0.001%
63726;1;0.001%
68916;1;0.001%
61145;1;0.001%
17777;1;0.001%
8071;1;0.001%
60772;1;0.001%
23716;1;0.001%
35466;1;0.001%
17215;1;0.001%
52333;1;0.001%
62101;1;0.001%
34294;1;0.001%
59143;1;0.001%
56570;1;0.001%
4059;1;0.001%
5920;1;0.001%
36840;1;0.001%
56257;1;0.001%
28784;1;0.001%
4716;1;0.001%
52779;1;0.001%
61945;1;0.001%
7707;1;0.001%
63397;1;0.001%
55571;1;0.001%
71907;1;0.001%
53835;1;0.001%
72790;1;0.001%
10085;1;0.001%
33899;1;0.001%
51580;1;0.001%
16035;1;0.001%
71282;1;0.001%
71544;1;0.001%
36558;1;0.001%
47787;1;0.001%
22322;1;0.001%
33398;1;0.001%
60657;1;0.001%
2623;1;0.001%
50599;1;0.001%
60241;1;0.001%
58073;1;0.001%
42180;1;0.001%
12934;1;0.001%
20828;1;0.001%
61343;1;0.001%
65637;1;0.001%
42448;1;0.001%
36876;1;0.001%
20607;1;0.001%
52722;1;0.001%
43112;1;0.001%
53250;1;0.001%
16891;1;0.001%
63455;1;0.001%
28305;1;0.001%
46290;1;0.001%
27584;1;0.001%
11815;1;0.001%
72973;1;0.001%
15456;1;0.001%
59601;1;0.001%
70865;1;0.001%
53837;1;0.001%
45327;1;0.001%
45804;1;0.001%
5171;1;0.001%
24881;1;0.001%
4344;1;0.001%
46580;1;0.001%
924;1;0.001%
46802;1;0.001%
60941;1;0.001%
53726;1;0.001%
4608;1;0.001%
36449;1;0.001%
54013;1;0.001%
3044;1;0.001%
23223;1;0.001%
60470;1;0.001%
40674;1;0.001%
23366;1;0.001%
28867;1;0.001%
67071;1;0.001%
27629;1;0.001%
23455;1;0.001%
59093;1;0.001%
40024;1;0.001%
11060;1;0.001%
42913;1;0.001%
71661;1;0.001%
27317;1;0.001%
12497;1;0.001%
37039;1;0.001%
57981;1;0.001%
60881;1;0.001%
66030;1;0.001%
59837;1;0.001%
54372;1;0.001%
67590;1;0.001%
59216;1;0.001%
3311;1;0.001%
9873;1;0.001%
49595;1;0.001%
70895;1;0.001%
24961;1;0.001%
65154;1;0.001%
14381;1;0.001%
57777;1;0.001%
7283;1;0.001%
34356;1;0.001%
54339;1;0.001%
32920;1;0.001%
69326;1;0.001%
23623;1;0.001%
52764;1;0.001%
74117;1;0.001%
41242;1;0.001%
44086;1;0.001%
43021;1;0.001%
57549;1;0.001%
2948;1;0.001%
31039;1;0.001%
16224;1;0.001%
39335;1;0.001%
29726;1;0.001%
36974;1;0.001%
37333;1;0.001%
41358;1;0.001%
33730;1;0.001%
10527;1;0.001%
4898;1;0.001%
17907;1;0.001%
71355;1;0.001%
69529;1;0.001%
89;1;0.001%
69861;1;0.001%
47479;1;0.001%
1583;1;0.001%
10695;1;0.001%
6779;1;0.001%
57049;1;0.001%
51429;1;0.001%
45697;1;0.001%
24705;1;0.001%
66369;1;0.001%
39033;1;0.001%
37316;1;0.001%
1161;1;0.001%
64919;1;0.001%
42607;1;0.001%
39192;1;0.001%
15434;1;0.001%
27704;1;0.001%
39362;1;0.001%
29987;1;0.001%
32163;1;0.001%
30415;1;0.001%
30394;1;0.001%
35460;1;0.001%
35449;1;0.001%
30682;1;0.001%
45385;1;0.001%
46776;1;0.001%
58349;1;0.001%
293;1;0.001%
20451;1;0.001%
38438;1;0.001%
61544;1;0.001%
20423;1;0.001%
16329;1;0.001%
56138;1;0.001%
69927;1;0.001%
42102;1;0.001%
73846;1;0.001%
18420;1;0.001%
47615;1;0.001%
74522;1;0.001%
36080;1;0.001%
42696;1;0.001%
30944;1;0.001%
46225;1;0.001%
41415;1;0.001%
60952;1;0.001%
70831;1;0.001%
57297;1;0.001%
60318;1;0.001%
18605;1;0.001%
66579;1;0.001%
46181;1;0.001%
69337;1;0.001%
16162;1;0.001%
61199;1;0.001%
5170;1;0.001%
47973;1;0.001%
51521;1;0.001%
53385;1;0.001%
46247;1;0.001%
43904;1;0.001%
50889;1;0.001%
72869;1;0.001%
4211;1;0.001%
65997;1;0.001%
31826;1;0.001%
63880;1;0.001%
29676;1;0.001%
53015;1;0.001%
36999;1;0.001%
21086;1;0.001%
24701;1;0.001%
22594;1;0.001%
46806;1;0.001%
10254;1;0.001%
38703;1;0.001%
19495;1;0.001%
5179;1;0.001%
46784;1;0.001%
58809;1;0.001%
4464;1;0.001%
11217;1;0.001%
42707;1;0.001%
26387;1;0.001%
67350;1;0.001%
39321;1;0.001%
38191;1;0.001%
7284;1;0.001%
54058;1;0.001%
61761;1;0.001%
36010;1;0.001%
47381;1;0.001%
47437;1;0.001%
27742;1;0.001%
22012;1;0.001%
10411;1;0.001%
8291;1;0.001%
31352;1;0.001%
73469;1;0.001%
12305;1;0.001%
8036;1;0.001%
47449;1;0.001%
47290;1;0.001%
23015;1;0.001%
13407;1;0.001%
11350;1;0.001%
72584;1;0.001%
52542;1;0.001%
32584;1;0.001%
49545;1;0.001%
11556;1;0.001%
37713;1;0.001%
66618;1;0.001%
14484;1;0.001%
34803;1;0.001%
1157;1;0.001%
20987;1;0.001%
10749;1;0.001%
2369;1;0.001%
31882;1;0.001%
15312;1;0.001%
50366;1;0.001%
38030;1;0.001%
63852;1;0.001%
40060;1;0.001%
394;1;0.001%
67557;1;0.001%
3989;1;0.001%
38496;1;0.001%
30502;1;0.001%
34369;1;0.001%
64432;1;0.001%
66290;1;0.001%
61291;1;0.001%
40221;1;0.001%
2475;1;0.001%
36172;1;0.001%
69989;1;0.001%
67293;1;0.001%
48701;1;0.001%
42529;1;0.001%
4552;1;0.001%
45570;1;0.001%
19062;1;0.001%
1405;1;0.001%
15679;1;0.001%
44246;1;0.001%
59607;1;0.001%
32755;1;0.001%
60733;1;0.001%
14183;1;0.001%
6740;1;0.001%
25362;1;0.001%
52402;1;0.001%
38106;1;0.001%
21230;1;0.001%
61664;1;0.001%
70913;1;0.001%
47751;1;0.001%
13569;1;0.001%
21534;1;0.001%
13689;1;0.001%
71196;1;0.001%
22540;1;0.001%
49987;1;0.001%
32849;1;0.001%
70245;1;0.001%
8534;1;0.001%
37588;1;0.001%
69284;1;0.001%
10817;1;0.001%
38607;1;0.001%
42333;1;0.001%
5059;1;0.001%
41776;1;0.001%
58698;1;0.001%
39647;1;0.001%
25819;1;0.001%
29110;1;0.001%
10744;1;0.001%
13329;1;0.001%
39109;1;0.001%
27335;1;0.001%
60815;1;0.001%
16860;1;0.001%
74076;1;0.001%
38371;1;0.001%
66668;1;0.001%
14770;1;0.001%
58252;1;0.001%
48666;1;0.001%
44196;1;0.001%
31998;1;0.001%
47597;1;0.001%
6902;1;0.001%
38631;1;0.001%
17687;1;0.001%
7415;1;0.001%
21538;1;0.001%
47746;1;0.001%
71859;1;0.001%
20590;1;0.001%
41352;1;0.001%
71664;1;0.001%
11743;1;0.001%
1319;1;0.001%
68869;1;0.001%
37277;1;0.001%
7366;1;0.001%
25737;1;0.001%
7463;1;0.001%
47510;1;0.001%
631;1;0.001%
57502;1;0.001%
15467;1;0.001%
11727;1;0.001%
67035;1;0.001%
42562;1;0.001%
49452;1;0.001%
13972;1;0.001%
25953;1;0.001%
58548;1;0.001%
2017;1;0.001%
18776;1;0.001%
41004;1;0.001%
41037;1;0.001%
36096;1;0.001%
67826;1;0.001%
18373;1;0.001%
70411;1;0.001%
50892;1;0.001%
42702;1;0.001%
54732;1;0.001%
27658;1;0.001%
62474;1;0.001%
70959;1;0.001%
67737;1;0.001%
44169;1;0.001%
43639;1;0.001%
32209;1;0.001%
13857;1;0.001%
32069;1;0.001%
14754;1;0.001%
63857;1;0.001%
1969;1;0.001%
47426;1;0.001%
67245;1;0.001%
57570;1;0.001%
1389;1;0.001%
9387;1;0.001%
68349;1;0.001%
32568;1;0.001%
47642;1;0.001%
53344;1;0.001%
63744;1;0.001%
71235;1;0.001%
22264;1;0.001%
23541;1;0.001%
27688;1;0.001%
49402;1;0.001%
58010;1;0.001%
10754;1;0.001%
4072;1;0.001%
66729;1;0.001%
60180;1;0.001%
44314;1;0.001%
20499;1;0.001%
64166;1;0.001%
59586;1;0.001%
6125;1;0.001%
19783;1;0.001%
1833;1;0.001%
70594;1;0.001%
21725;1;0.001%
25840;1;0.001%
40881;1;0.001%
16640;1;0.001%
17076;1;0.001%
52608;1;0.001%
32600;1;0.001%
8468;1;0.001%
7640;1;0.001%
35533;1;0.001%
45969;1;0.001%
27598;1;0.001%
12204;1;0.001%
20074;1;0.001%
5563;1;0.001%
12947;1;0.001%
66202;1;0.001%
11014;1;0.001%
10657;1;0.001%
8661;1;0.001%
37119;1;0.001%
941;1;0.001%
65873;1;0.001%
51664;1;0.001%
51637;1;0.001%
18175;1;0.001%
18988;1;0.001%
16987;1;0.001%
63005;1;0.001%
31041;1;0.001%
38789;1;0.001%
14669;1;0.001%
60596;1;0.001%
46731;1;0.001%
32847;1;0.001%
67407;1;0.001%
40886;1;0.001%
42585;1;0.001%
13057;1;0.001%
8088;1;0.001%
67604;1;0.001%
6376;1;0.001%
43036;1;0.001%
36893;1;0.001%
49421;1;0.001%
52114;1;0.001%
1344;1;0.001%
12338;1;0.001%
39041;1;0.001%
74354;1;0.001%
55649;1;0.001%
43369;1;0.001%
41807;1;0.001%
57893;1;0.001%
15542;1;0.001%
73919;1;0.001%
13547;1;0.001%
4441;1;0.001%
11425;1;0.001%
40392;1;0.001%
57934;1;0.001%
67583;1;0.001%
48875;1;0.001%
66315;1;0.001%
16520;1;0.001%
73564;1;0.001%
68472;1;0.001%
1694;1;0.001%
24486;1;0.001%
13216;1;0.001%
22631;1;0.001%
31415;1;0.001%
63860;1;0.001%
51279;1;0.001%
35295;1;0.001%
35637;1;0.001%
15605;1;0.001%
7674;1;0.001%
32177;1;0.001%
43697;1;0.001%
7228;1;0.001%
21212;1;0.001%
19731;1;0.001%
52827;1;0.001%
66913;1;0.001%
25872;1;0.001%
60433;1;0.001%
46595;1;0.001%
18190;1;0.001%
37066;1;0.001%
22740;1;0.001%
72016;1;0.001%
4730;1;0.001%
17114;1;0.001%
6236;1;0.001%
5695;1;0.001%
58204;1;0.001%
39931;1;0.001%
21958;1;0.001%
5568;1;0.001%
32565;1;0.001%
58424;1;0.001%
29502;1;0.001%
58400;1;0.001%
17151;1;0.001%
16925;1;0.001%
34981;1;0.001%
1773;1;0.001%
37831;1;0.001%
759;1;0.001%
27812;1;0.001%
12894;1;0.001%
2050;1;0.001%
37113;1;0.001%
50714;1;0.001%
36087;1;0.001%
33549;1;0.001%
7638;1;0.001%
70326;1;0.001%
54298;1;0.001%
54570;1;0.001%
66831;1;0.001%
25531;1;0.001%
41567;1;0.001%
74491;1;0.001%
1744;1;0.001%
47297;1;0.001%
64465;1;0.001%
68265;1;0.001%
11147;1;0.001%
55759;1;0.001%
36088;1;0.001%
67119;1;0.001%
41384;1;0.001%
24248;1;0.001%
18646;1;0.001%
1494;1;0.001%
39773;1;0.001%
5232;1;0.001%
47544;1;0.001%
53093;1;0.001%
3035;1;0.001%
68378;1;0.001%
43331;1;0.001%
58533;1;0.001%
58792;1;0.001%
17296;1;0.001%
73322;1;0.001%
72977;1;0.001%
48939;1;0.001%
8605;1;0.001%
6581;1;0.001%
42904;1;0.001%
43840;1;0.001%
57787;1;0.001%
41984;1;0.001%
55024;1;0.001%
71321;1;0.001%
49654;1;0.001%
58603;1;0.001%
28138;1;0.001%
36966;1;0.001%
36366;1;0.001%
1545;1;0.001%
42995;1;0.001%
22747;1;0.001%
11330;1;0.001%
64691;1;0.001%
73997;1;0.001%
16220;1;0.001%
36934;1;0.001%
43688;1;0.001%
70168;1;0.001%
41658;1;0.001%
56488;1;0.001%
66156;1;0.001%
55092;1;0.001%
22398;1;0.001%
31696;1;0.001%
64904;1;0.001%
34357;1;0.001%
59423;1;0.001%
20699;1;0.001%
70789;1;0.001%
39664;1;0.001%
71980;1;0.001%
10641;1;0.001%
23076;1;0.001%
21984;1;0.001%
55637;1;0.001%
28181;1;0.001%
71913;1;0.001%
15038;1;0.001%
31086;1;0.001%
60566;1;0.001%
4281;1;0.001%
23658;1;0.001%
22498;1;0.001%
3413;1;0.001%
43681;1;0.001%
72781;1;0.001%
3104;1;0.001%
73990;1;0.001%
18471;1;0.001%
30951;1;0.001%
63476;1;0.001%
74535;1;0.001%
1788;1;0.001%
38657;1;0.001%
60395;1;0.001%
13637;1;0.001%
69984;1;0.001%
55707;1;0.001%
66203;1;0.001%
22970;1;0.001%
16466;1;0.001%
7880;1;0.001%
59813;1;0.001%
58398;1;0.001%
4642;1;0.001%
67349;1;0.001%
33270;1;0.001%
57461;1;0.001%
61476;1;0.001%
46879;1;0.001%
34996;1;0.001%
37769;1;0.001%
56128;1;0.001%
4632;1;0.001%
17362;1;0.001%
44803;1;0.001%
52070;1;0.001%
56269;1;0.001%
60493;1;0.001%
3526;1;0.001%
48751;1;0.001%
31459;1;0.001%
4701;1;0.001%
30780;1;0.001%
5304;1;0.001%
5533;1;0.001%
64369;1;0.001%
25158;1;0.001%
36504;1;0.001%
11892;1;0.001%
53580;1;0.001%
45657;1;0.001%
40478;1;0.001%
25532;1;0.001%
57314;1;0.001%
61909;1;0.001%
53417;1;0.001%
36455;1;0.001%
68871;1;0.001%
65846;1;0.001%
31782;1;0.001%
14212;1;0.001%
71290;1;0.001%
35835;1;0.001%
29563;1;0.001%
9790;1;0.001%
50327;1;0.001%
38228;1;0.001%
65702;1;0.001%
28211;1;0.001%
27472;1;0.001%
20296;1;0.001%
66656;1;0.001%
18726;1;0.001%
70772;1;0.001%
73333;1;0.001%
17728;1;0.001%
34697;1;0.001%
60339;1;0.001%
37917;1;0.001%
2788;1;0.001%
17413;1;0.001%
20275;1;0.001%
22710;1;0.001%
27923;1;0.001%
36676;1;0.001%
9577;1;0.001%
2951;1;0.001%
47904;1;0.001%
5080;1;0.001%
69953;1;0.001%
46076;1;0.001%
11613;1;0.001%
26886;1;0.001%
20234;1;0.001%
11635;1;0.001%
55277;1;0.001%
46106;1;0.001%
69760;1;0.001%
4807;1;0.001%
41996;1;0.001%
629;1;0.001%
55512;1;0.001%
27778;1;0.001%
50296;1;0.001%
47386;1;0.001%
15511;1;0.001%
15812;1;0.001%
73101;1;0.001%
17623;1;0.001%
42835;1;0.001%
39826;1;0.001%
1640;1;0.001%
22708;1;0.001%
66654;1;0.001%
67821;1;0.001%
39619;1;0.001%
72;1;0.001%
11359;1;0.001%
41603;1;0.001%
71413;1;0.001%
36696;1;0.001%
44316;1;0.001%
39456;1;0.001%
63292;1;0.001%
73367;1;0.001%
23513;1;0.001%
70889;1;0.001%
66667;1;0.001%
8112;1;0.001%
40400;1;0.001%
10765;1;0.001%
510;1;0.001%
43279;1;0.001%
33490;1;0.001%
44351;1;0.001%
46698;1;0.001%
9992;1;0.001%
1775;1;0.001%
24417;1;0.001%
55043;1;0.001%
34266;1;0.001%
62365;1;0.001%
33161;1;0.001%
65127;1;0.001%
32494;1;0.001%
36419;1;0.001%
4737;1;0.001%
65110;1;0.001%
28563;1;0.001%
16663;1;0.001%
36980;1;0.001%
31703;1;0.001%
48491;1;0.001%
19969;1;0.001%
71381;1;0.001%
35717;1;0.001%
12521;1;0.001%
37930;1;0.001%
52632;1;0.001%
66119;1;0.001%
7346;1;0.001%
70015;1;0.001%
37709;1;0.001%
78;1;0.001%
25781;1;0.001%
43705;1;0.001%
13089;1;0.001%
57634;1;0.001%
3093;1;0.001%
38398;1;0.001%
73604;1;0.001%
70492;1;0.001%
24333;1;0.001%
8875;1;0.001%
424;1;0.001%
35583;1;0.001%
22281;1;0.001%
11897;1;0.001%
3390;1;0.001%
68674;1;0.001%
21888;1;0.001%
59048;1;0.001%
69459;1;0.001%
25117;1;0.001%
42026;1;0.001%
48727;1;0.001%
33571;1;0.001%
23693;1;0.001%
36801;1;0.001%
43114;1;0.001%
15347;1;0.001%
41428;1;0.001%
69359;1;0.001%
70761;1;0.001%
46157;1;0.001%
71319;1;0.001%
36945;1;0.001%
162;1;0.001%
18321;1;0.001%
30742;1;0.001%
43024;1;0.001%
30524;1;0.001%
20518;1;0.001%
6036;1;0.001%
68317;1;0.001%
7911;1;0.001%
36535;1;0.001%
2418;1;0.001%
1940;1;0.001%
48639;1;0.001%
70995;1;0.001%
17167;1;0.001%
67789;1;0.001%
55510;1;0.001%
35669;1;0.001%
17145;1;0.001%
11411;1;0.001%
21553;1;0.001%
61924;1;0.001%
36229;1;0.001%
36685;1;0.001%
736;1;0.001%
37226;1;0.001%
16082;1;0.001%
43502;1;0.001%
4382;1;0.001%
54673;1;0.001%
37671;1;0.001%
71708;1;0.001%
60488;1;0.001%
3938;1;0.001%
6465;1;0.001%
43047;1;0.001%
5628;1;0.001%
58583;1;0.001%
74002;1;0.001%
18094;1;0.001%
46131;1;0.001%
70065;1;0.001%
57935;1;0.001%
43610;1;0.001%
37444;1;0.001%
68313;1;0.001%
53770;1;0.001%
2399;1;0.001%
71213;1;0.001%
49375;1;0.001%
39126;1;0.001%
57250;1;0.001%
35739;1;0.001%
68822;1;0.001%
72127;1;0.001%
70077;1;0.001%
60676;1;0.001%
2710;1;0.001%
33678;1;0.001%
46164;1;0.001%
69174;1;0.001%
20637;1;0.001%
18332;1;0.001%
34213;1;0.001%
65235;1;0.001%
72801;1;0.001%
73774;1;0.001%
15649;1;0.001%
36445;1;0.001%
31001;1;0.001%
55946;1;0.001%
64867;1;0.001%
39464;1;0.001%
61332;1;0.001%
68515;1;0.001%
16136;1;0.001%
53203;1;0.001%
29787;1;0.001%
28191;1;0.001%
43401;1;0.001%
4966;1;0.001%
8317;1;0.001%
73200;1;0.001%
18185;1;0.001%
38140;1;0.001%
24826;1;0.001%
27796;1;0.001%
51061;1;0.001%
26024;1;0.001%
4092;1;0.001%
54624;1;0.001%
34994;1;0.001%
72663;1;0.001%
3701;1;0.001%
45735;1;0.001%
46078;1;0.001%
16142;1;0.001%
37222;1;0.001%
63661;1;0.001%
22994;1;0.001%
4557;1;0.001%
35493;1;0.001%
71799;1;0.001%
42928;1;0.001%
12981;1;0.001%
21159;1;0.001%
42964;1;0.001%
72954;1;0.001%
15856;1;0.001%
74114;1;0.001%
65277;1;0.001%
64793;1;0.001%
51036;1;0.001%
27126;1;0.001%
41573;1;0.001%
37803;1;0.001%
4874;1;0.001%
49552;1;0.001%
10149;1;0.001%
13856;1;0.001%
18631;1;0.001%
56111;1;0.001%
71375;1;0.001%
26389;1;0.001%
47875;1;0.001%
4636;1;0.001%
15957;1;0.001%
18090;1;0.001%
29944;1;0.001%
69030;1;0.001%
31721;1;0.001%
42012;1;0.001%
34141;1;0.001%
71226;1;0.001%
56141;1;0.001%
56678;1;0.001%
67870;1;0.001%
33515;1;0.001%
64554;1;0.001%
61220;1;0.001%
27132;1;0.001%
2847;1;0.001%
53757;1;0.001%
2281;1;0.001%
15539;1;0.001%
45460;1;0.001%
45783;1;0.001%
29797;1;0.001%
16597;1;0.001%
69031;1;0.001%
50266;1;0.001%
38785;1;0.001%
46324;1;0.001%
45223;1;0.001%
57882;1;0.001%
22871;1;0.001%
10545;1;0.001%
63978;1;0.001%
5575;1;0.001%
46547;1;0.001%
64489;1;0.001%
5605;1;0.001%
64798;1;0.001%
36901;1;0.001%
28889;1;0.001%
68325;1;0.001%
67001;1;0.001%
56973;1;0.001%
56981;1;0.001%
43870;1;0.001%
29496;1;0.001%
49255;1;0.001%
27172;1;0.001%
68839;1;0.001%
55632;1;0.001%
43121;1;0.001%
27696;1;0.001%
65698;1;0.001%
65617;1;0.001%
66246;1;0.001%
40227;1;0.001%
37856;1;0.001%
538;1;0.001%
71129;1;0.001%
72015;1;0.001%
56458;1;0.001%
13051;1;0.001%
25405;1;0.001%
43025;1;0.001%
11920;1;0.001%
34104;1;0.001%
71272;1;0.001%
32190;1;0.001%
23281;1;0.001%
756;1;0.001%
16661;1;0.001%
36101;1;0.001%
31280;1;0.001%
72829;1;0.001%
27099;1;0.001%
3231;1;0.001%
18734;1;0.001%
55509;1;0.001%
65946;1;0.001%
8392;1;0.001%
65520;1;0.001%
23838;1;0.001%
50622;1;0.001%
67337;1;0.001%
19809;1;0.001%
58468;1;0.001%
52327;1;0.001%
72702;1;0.001%
4423;1;0.001%
5950;1;0.001%
54290;1;0.001%
54167;1;0.001%
3285;1;0.001%
41334;1;0.001%
2116;1;0.001%
11974;1;0.001%
53638;1;0.001%
41368;1;0.001%
1433;1;0.001%
28581;1;0.001%
7274;1;0.001%
47695;1;0.001%
26228;1;0.001%
15055;1;0.001%
39208;1;0.001%
20942;1;0.001%
8151;1;0.001%
49223;1;0.001%
30987;1;0.001%
44418;1;0.001%
45846;1;0.001%
53666;1;0.001%
620;1;0.001%
16409;1;0.001%
14428;1;0.001%
21066;1;0.001%
43592;1;0.001%
2984;1;0.001%
9807;1;0.001%
8326;1;0.001%
10014;1;0.001%
41082;1;0.001%
63732;1;0.001%
14593;1;0.001%
73790;1;0.001%
53613;1;0.001%
16368;1;0.001%
74277;1;0.001%
71203;1;0.001%
73692;1;0.001%
17523;1;0.001%
54633;1;0.001%
20293;1;0.001%
13559;1;0.001%
17056;1;0.001%
39093;1;0.001%
68028;1;0.001%
1903;1;0.001%
10930;1;0.001%
66715;1;0.001%
11001;1;0.001%
45161;1;0.001%
68562;1;0.001%
69719;1;0.001%
2103;1;0.001%
22867;1;0.001%
44491;1;0.001%
4487;1;0.001%
41839;1;0.001%
1145;1;0.001%
53764;1;0.001%
1720;1;0.001%
39588;1;0.001%
2596;1;0.001%
21235;1;0.001%
11926;1;0.001%
40120;1;0.001%
17347;1;0.001%
15553;1;0.001%
48407;1;0.001%
38702;1;0.001%
20196;1;0.001%
29050;1;0.001%
71186;1;0.001%
7825;1;0.001%
11091;1;0.001%
11222;1;0.001%
40740;1;0.001%
34676;1;0.001%
45134;1;0.001%
44215;1;0.001%
66211;1;0.001%
13612;1;0.001%
14685;1;0.001%
33354;1;0.001%
15422;1;0.001%
34289;1;0.001%
15192;1;0.001%
73170;1;0.001%
17514;1;0.001%
39063;1;0.001%
74484;1;0.001%
1594;1;0.001%
6715;1;0.001%
55340;1;0.001%
14821;1;0.001%
46524;1;0.001%
74050;1;0.001%
7464;1;0.001%
69741;1;0.001%
3826;1;0.001%
61829;1;0.001%
61831;1;0.001%
10905;1;0.001%
68406;1;0.001%
68283;1;0.001%
8425;1;0.001%
3861;1;0.001%
53042;1;0.001%
18459;1;0.001%
26206;1;0.001%
69312;1;0.001%
68374;1;0.001%
16381;1;0.001%
51230;1;0.001%
72344;1;0.001%
63479;1;0.001%
47577;1;0.001%
51026;1;0.001%
3172;1;0.001%
20267;1;0.001%
7144;1;0.001%
2502;1;0.001%
44834;1;0.001%
24250;1;0.001%
26651;1;0.001%
58592;1;0.001%
31038;1;0.001%
41774;1;0.001%
919;1;0.001%
47323;1;0.001%
42445;1;0.001%
4295;1;0.001%
74371;1;0.001%
39112;1;0.001%
63885;1;0.001%
39786;1;0.001%
24213;1;0.001%
72806;1;0.001%
12217;1;0.001%
35975;1;0.001%
55195;1;0.001%
48077;1;0.001%
45558;1;0.001%
29674;1;0.001%
67712;1;0.001%
23900;1;0.001%
14040;1;0.001%
55971;1;0.001%
24957;1;0.001%
38824;1;0.001%
73593;1;0.001%
41508;1;0.001%
12475;1;0.001%
54191;1;0.001%
43452;1;0.001%
22064;1;0.001%
36078;1;0.001%
2611;1;0.001%
69558;1;0.001%
70405;1;0.001%
12347;1;0.001%
14528;1;0.001%
30736;1;0.001%
18970;1;0.001%
35173;1;0.001%
19047;1;0.001%
4856;1;0.001%
65238;1;0.001%
45201;1;0.001%
15764;1;0.001%
12966;1;0.001%
31729;1;0.001%
19010;1;0.001%
34139;1;0.001%
1211;1;0.001%
10794;1;0.001%
58492;1;0.001%
65724;1;0.001%
37603;1;0.001%
7720;1;0.001%
72071;1;0.001%
14331;1;0.001%
2831;1;0.001%
53303;1;0.001%
20716;1;0.001%
34479;1;0.001%
49017;1;0.001%
63948;1;0.001%
37696;1;0.001%
23948;1;0.001%
70882;1;0.001%
42373;1;0.001%
44095;1;0.001%
40329;1;0.001%
72847;1;0.001%
18398;1;0.001%
33430;1;0.001%
48020;1;0.001%
45608;1;0.001%
334;1;0.001%
24872;1;0.001%
41325;1;0.001%
18998;1;0.001%
41709;1;0.001%
66544;1;0.001%
69073;1;0.001%
60383;1;0.001%
15956;1;0.001%
58036;1;0.001%
70885;1;0.001%
10412;1;0.001%
12602;1;0.001%
11421;1;0.001%
70461;1;0.001%
40867;1;0.001%
56901;1;0.001%
55274;1;0.001%
12058;1;0.001%
17383;1;0.001%
73363;1;0.001%
13434;1;0.001%
36427;1;0.001%
12691;1;0.001%
39519;1;0.001%
6489;1;0.001%
67034;1;0.001%
16380;1;0.001%
73346;1;0.001%
39291;1;0.001%
24306;1;0.001%
3160;1;0.001%
54106;1;0.001%
47703;1;0.001%
23555;1;0.001%
37381;1;0.001%
26114;1;0.001%
46059;1;0.001%
7986;1;0.001%
14235;1;0.001%
36873;1;0.001%
71476;1;0.001%
28028;1;0.001%
48818;1;0.001%
72223;1;0.001%
4292;1;0.001%
9793;1;0.001%
31518;1;0.001%
60478;1;0.001%
858;1;0.001%
62952;1;0.001%
29868;1;0.001%
3813;1;0.001%
47375;1;0.001%
26484;1;0.001%
64136;1;0.001%
65068;1;0.001%
19144;1;0.001%
3029;1;0.001%
11814;1;0.001%
5727;1;0.001%
42440;1;0.001%
2278;1;0.001%
36416;1;0.001%
5295;1;0.001%
36371;1;0.001%
3059;1;0.001%
60281;1;0.001%
16297;1;0.001%
65139;1;0.001%
1859;1;0.001%
34524;1;0.001%
16643;1;0.001%
70335;1;0.001%
34032;1;0.001%
20845;1;0.001%
53935;1;0.001%
21190;1;0.001%
21921;1;0.001%
9142;1;0.001%
33845;1;0.001%
53616;1;0.001%
28931;1;0.001%
68826;1;0.001%
43784;1;0.001%
12724;1;0.001%
39992;1;0.001%
8173;1;0.001%
2868;1;0.001%
28859;1;0.001%
13033;1;0.001%
16165;1;0.001%
18208;1;0.001%
72552;1;0.001%
31247;1;0.001%
45389;1;0.001%
17648;1;0.001%
36461;1;0.001%
31707;1;0.001%
62305;1;0.001%
64022;1;0.001%
