entity_id;total_amount_of_triples;relative_amount_of_triples
3386;23;0.008%
4370;23;0.008%
14422;23;0.008%
11457;23;0.008%
4694;23;0.008%
12611;23;0.008%
8000;23;0.008%
6256;23;0.008%
5591;23;0.008%
473;23;0.008%
3630;23;0.008%
12024;23;0.008%
2603;23;0.008%
10990;23;0.008%
369;23;0.008%
12444;23;0.008%
13165;23;0.008%
4617;23;0.008%
4446;23;0.008%
3185;23;0.008%
4271;23;0.008%
3088;23;0.008%
5815;23;0.008%
10600;23;0.008%
7103;23;0.008%
631;23;0.008%
10760;23;0.008%
12928;23;0.008%
1693;23;0.008%
2153;23;0.008%
13478;23;0.008%
13963;23;0.008%
9838;23;0.008%
2116;23;0.008%
6664;23;0.008%
898;23;0.008%
13429;23;0.008%
4760;23;0.008%
14127;23;0.008%
3553;23;0.008%
7854;23;0.008%
14028;23;0.008%
9853;23;0.008%
9770;23;0.008%
5101;23;0.008%
12409;23;0.008%
6668;23;0.008%
4048;23;0.008%
8841;23;0.008%
9036;23;0.008%
8620;23;0.008%
9227;23;0.008%
314;23;0.008%
5988;23;0.008%
9294;23;0.008%
176;23;0.008%
4467;23;0.008%
2663;23;0.008%
10842;23;0.008%
10828;23;0.008%
8155;23;0.008%
1396;23;0.008%
5954;23;0.008%
6145;23;0.008%
4809;23;0.008%
9911;23;0.008%
8557;22;0.008%
8398;22;0.008%
3210;22;0.008%
6328;22;0.008%
10570;22;0.008%
10977;22;0.008%
6141;22;0.008%
4356;22;0.008%
4935;22;0.008%
4593;22;0.008%
1029;22;0.008%
1761;22;0.008%
816;22;0.008%
2832;22;0.008%
1250;22;0.008%
3565;22;0.008%
9208;22;0.008%
9474;22;0.008%
8952;22;0.008%
7511;22;0.008%
8513;22;0.008%
5094;22;0.008%
6504;22;0.008%
13672;22;0.008%
11326;22;0.008%
5947;22;0.008%
6333;22;0.008%
9496;22;0.008%
4908;22;0.008%
7370;22;0.008%
7117;22;0.008%
7703;22;0.008%
12626;22;0.008%
2668;22;0.008%
9376;22;0.008%
2929;22;0.008%
14297;22;0.008%
6826;22;0.008%
10255;22;0.008%
4012;22;0.008%
4015;22;0.008%
3075;22;0.008%
2650;22;0.008%
5518;22;0.008%
9567;22;0.008%
1650;22;0.008%
11164;22;0.008%
1844;22;0.008%
6785;22;0.008%
12625;22;0.008%
12184;22;0.008%
5411;22;0.008%
3878;22;0.008%
2479;22;0.008%
6053;22;0.008%
12312;22;0.008%
5002;22;0.008%
6850;22;0.008%
794;22;0.008%
5987;22;0.008%
8057;22;0.008%
7764;22;0.008%
5847;22;0.008%
11006;22;0.008%
1201;22;0.008%
10668;22;0.008%
4208;22;0.008%
10924;22;0.008%
6077;22;0.008%
1814;22;0.008%
9275;22;0.008%
4201;22;0.008%
11788;22;0.008%
6047;22;0.008%
11254;22;0.008%
2228;22;0.008%
313;22;0.008%
14384;22;0.008%
11676;22;0.008%
9121;22;0.008%
1030;22;0.008%
6304;22;0.008%
6950;22;0.008%
12848;22;0.008%
5432;22;0.008%
4256;22;0.008%
7067;22;0.008%
8131;22;0.008%
167;22;0.008%
8115;22;0.008%
3938;22;0.008%
694;22;0.008%
6090;22;0.008%
9613;22;0.008%
4401;22;0.008%
10069;22;0.008%
13176;22;0.008%
4544;22;0.008%
4096;22;0.008%
3094;22;0.008%
6004;22;0.008%
5141;22;0.008%
8474;22;0.008%
1660;22;0.008%
8170;22;0.008%
8535;22;0.008%
4564;22;0.008%
10541;22;0.008%
845;22;0.008%
1534;22;0.008%
2211;22;0.008%
6622;22;0.008%
12356;22;0.008%
7957;22;0.008%
10238;22;0.008%
9154;22;0.008%
8926;22;0.008%
3144;22;0.008%
10373;22;0.008%
617;22;0.008%
1283;22;0.008%
4162;22;0.008%
10248;22;0.008%
4004;22;0.008%
1111;22;0.008%
3201;22;0.008%
483;22;0.008%
3703;22;0.008%
2863;22;0.008%
4704;22;0.008%
10161;22;0.008%
1637;22;0.008%
13060;22;0.008%
1846;22;0.008%
1386;22;0.008%
4835;22;0.008%
11734;22;0.008%
144;22;0.008%
5685;22;0.008%
14438;22;0.008%
5080;22;0.008%
2945;22;0.008%
7555;22;0.008%
14133;22;0.008%
10665;22;0.008%
13219;22;0.008%
13604;22;0.008%
13184;22;0.008%
12641;22;0.008%
13197;22;0.008%
1264;22;0.008%
2423;22;0.008%
3470;22;0.008%
1886;22;0.008%
9717;22;0.008%
5508;22;0.008%
13087;22;0.008%
11135;22;0.008%
14029;22;0.008%
10970;22;0.008%
793;22;0.008%
2219;22;0.008%
13947;22;0.008%
10621;22;0.008%
4801;22;0.008%
11830;22;0.008%
164;22;0.008%
1037;22;0.008%
10482;22;0.008%
6037;22;0.008%
7452;22;0.008%
12007;22;0.008%
13585;22;0.008%
6715;22;0.008%
2798;22;0.008%
11359;22;0.008%
9326;22;0.008%
9722;22;0.008%
10993;22;0.008%
6813;22;0.008%
8011;22;0.008%
4803;22;0.008%
204;22;0.008%
5176;22;0.008%
9986;22;0.008%
3009;22;0.008%
9176;22;0.008%
8211;22;0.008%
262;22;0.008%
14108;22;0.008%
13198;22;0.008%
1863;22;0.008%
3394;22;0.008%
12796;22;0.008%
13121;22;0.008%
2172;22;0.008%
2431;22;0.008%
2317;22;0.008%
10201;22;0.008%
524;22;0.008%
6272;22;0.008%
6269;22;0.008%
12756;22;0.008%
5559;22;0.008%
5642;22;0.008%
7996;22;0.008%
9204;22;0.008%
5448;22;0.008%
7974;22;0.008%
1527;22;0.008%
5480;22;0.008%
3625;22;0.008%
11623;22;0.008%
14009;22;0.008%
5011;22;0.008%
4745;22;0.008%
7756;22;0.008%
7463;22;0.008%
7916;22;0.008%
9878;22;0.008%
5753;22;0.008%
3791;22;0.008%
3706;22;0.008%
5431;22;0.008%
2338;22;0.008%
2538;22;0.008%
5556;22;0.008%
7739;22;0.008%
11275;22;0.008%
11375;21;0.008%
3090;21;0.008%
13506;21;0.008%
6287;21;0.008%
4445;21;0.008%
11258;21;0.008%
120;21;0.008%
2955;21;0.008%
3184;21;0.008%
651;21;0.008%
3678;21;0.008%
8235;21;0.008%
5529;21;0.008%
5177;21;0.008%
8553;21;0.008%
6958;21;0.008%
854;21;0.008%
557;21;0.008%
5439;21;0.008%
6138;21;0.008%
4616;21;0.008%
7662;21;0.008%
3981;21;0.008%
4390;21;0.008%
6119;21;0.008%
8905;21;0.008%
5038;21;0.008%
507;21;0.008%
1231;21;0.008%
1816;21;0.008%
2931;21;0.008%
9890;21;0.008%
4929;21;0.008%
2977;21;0.008%
9965;21;0.008%
4207;21;0.008%
4804;21;0.008%
8032;21;0.008%
10041;21;0.008%
4304;21;0.008%
4145;21;0.008%
1399;21;0.008%
12889;21;0.008%
12525;21;0.008%
5064;21;0.008%
11628;21;0.008%
3558;21;0.008%
6140;21;0.008%
6431;21;0.008%
10989;21;0.008%
7935;21;0.008%
13744;21;0.008%
4482;21;0.008%
796;21;0.008%
12430;21;0.008%
14337;21;0.008%
5725;21;0.008%
4268;21;0.008%
4635;21;0.008%
6578;21;0.008%
5238;21;0.008%
9131;21;0.008%
6149;21;0.008%
4355;21;0.008%
7527;21;0.008%
4411;21;0.008%
9519;21;0.008%
6054;21;0.008%
10832;21;0.008%
1523;21;0.008%
10273;21;0.008%
5584;21;0.008%
10658;21;0.008%
4230;21;0.008%
2111;21;0.008%
4013;21;0.008%
12542;21;0.008%
10831;21;0.008%
9959;21;0.008%
4124;21;0.008%
4747;21;0.008%
9479;21;0.008%
13775;21;0.008%
6410;21;0.008%
4461;21;0.008%
12392;21;0.008%
3940;21;0.008%
1471;21;0.008%
335;21;0.008%
2559;21;0.008%
2847;21;0.008%
4168;21;0.008%
5229;21;0.008%
3014;21;0.008%
10827;21;0.008%
1332;21;0.008%
13039;21;0.008%
4217;21;0.008%
13799;21;0.008%
455;21;0.008%
5112;21;0.008%
13914;21;0.008%
6769;21;0.008%
5065;21;0.008%
430;21;0.008%
3646;21;0.008%
2852;21;0.008%
13512;21;0.008%
8783;21;0.008%
8987;21;0.008%
8447;21;0.008%
5786;21;0.008%
1891;21;0.008%
10926;21;0.008%
606;21;0.008%
11679;21;0.008%
9886;21;0.008%
13041;21;0.008%
1569;21;0.008%
3968;21;0.008%
360;21;0.008%
4665;21;0.008%
6574;21;0.008%
14465;21;0.008%
6951;21;0.008%
7344;21;0.008%
10182;21;0.008%
10445;21;0.008%
12546;21;0.008%
12265;21;0.008%
1335;21;0.008%
6183;21;0.008%
8243;21;0.008%
4169;21;0.008%
10150;21;0.008%
6127;21;0.008%
10021;21;0.008%
13390;21;0.008%
5886;21;0.008%
4661;21;0.008%
10145;21;0.008%
4429;21;0.008%
10775;21;0.008%
7704;21;0.008%
1405;21;0.008%
130;21;0.008%
8344;21;0.008%
722;21;0.008%
11722;21;0.008%
1364;21;0.008%
7801;21;0.008%
6418;21;0.008%
8091;21;0.008%
6801;21;0.008%
4146;21;0.008%
8130;21;0.008%
1316;21;0.008%
5296;21;0.008%
13605;21;0.008%
2380;21;0.008%
3079;21;0.008%
10839;21;0.008%
7783;21;0.008%
10315;21;0.008%
8301;21;0.008%
7403;21;0.008%
4021;21;0.008%
1421;21;0.008%
6776;21;0.008%
5791;21;0.008%
3939;21;0.008%
11051;21;0.008%
4693;21;0.008%
7279;21;0.008%
10557;21;0.008%
5006;21;0.008%
2514;21;0.008%
13384;21;0.008%
3808;21;0.008%
6918;21;0.008%
5081;21;0.008%
11201;21;0.008%
1271;21;0.008%
2243;21;0.008%
5506;21;0.008%
4394;21;0.008%
3566;21;0.008%
6787;21;0.008%
8579;21;0.008%
5519;21;0.008%
6919;21;0.008%
1807;21;0.008%
5601;21;0.008%
13246;21;0.008%
9375;21;0.008%
11701;21;0.008%
13554;21;0.008%
3460;21;0.008%
280;21;0.008%
5793;21;0.008%
4517;21;0.008%
7318;21;0.008%
4988;21;0.008%
9937;21;0.008%
7750;21;0.008%
10357;21;0.008%
2484;21;0.008%
6170;21;0.008%
11852;21;0.008%
9538;21;0.008%
4620;21;0.008%
8112;21;0.008%
3535;21;0.008%
14430;21;0.008%
2430;21;0.008%
7348;21;0.008%
8379;21;0.008%
6762;21;0.008%
13674;21;0.008%
11583;21;0.008%
5867;21;0.008%
4563;21;0.008%
2214;21;0.008%
5425;21;0.008%
10032;21;0.008%
4433;21;0.008%
7202;21;0.008%
6983;21;0.008%
8427;21;0.008%
5499;21;0.008%
8608;21;0.008%
11319;21;0.008%
5498;21;0.008%
10789;21;0.008%
10038;21;0.008%
4346;21;0.008%
5963;21;0.008%
2143;21;0.008%
7032;21;0.008%
2100;21;0.008%
3260;21;0.008%
8267;21;0.008%
5839;21;0.008%
9108;21;0.008%
5869;21;0.008%
7377;21;0.008%
3167;21;0.008%
3292;21;0.008%
10908;21;0.008%
2791;21;0.008%
10515;21;0.008%
6394;21;0.008%
2269;21;0.008%
3456;21;0.008%
589;21;0.008%
13480;21;0.008%
6148;21;0.008%
5202;21;0.008%
5417;21;0.008%
354;21;0.008%
13646;21;0.008%
7638;21;0.008%
7965;20;0.007%
3802;20;0.007%
330;20;0.007%
13803;20;0.007%
3370;20;0.007%
3287;20;0.007%
12559;20;0.007%
4975;20;0.007%
2003;20;0.007%
13940;20;0.007%
11231;20;0.007%
5608;20;0.007%
6046;20;0.007%
12847;20;0.007%
10106;20;0.007%
14475;20;0.007%
11913;20;0.007%
5086;20;0.007%
1169;20;0.007%
14362;20;0.007%
13193;20;0.007%
14022;20;0.007%
2409;20;0.007%
9374;20;0.007%
4353;20;0.007%
3544;20;0.007%
1495;20;0.007%
13944;20;0.007%
2846;20;0.007%
6231;20;0.007%
10054;20;0.007%
8164;20;0.007%
530;20;0.007%
13190;20;0.007%
8618;20;0.007%
9269;20;0.007%
8309;20;0.007%
8617;20;0.007%
6462;20;0.007%
9371;20;0.007%
8240;20;0.007%
2395;20;0.007%
7197;20;0.007%
3264;20;0.007%
3807;20;0.007%
14397;20;0.007%
12352;20;0.007%
11802;20;0.007%
12524;20;0.007%
2103;20;0.007%
9891;20;0.007%
2310;20;0.007%
4452;20;0.007%
9464;20;0.007%
6156;20;0.007%
127;20;0.007%
11592;20;0.007%
3453;20;0.007%
2236;20;0.007%
3605;20;0.007%
5078;20;0.007%
1920;20;0.007%
12465;20;0.007%
14180;20;0.007%
13268;20;0.007%
4785;20;0.007%
8122;20;0.007%
11053;20;0.007%
11422;20;0.007%
5255;20;0.007%
13569;20;0.007%
527;20;0.007%
13298;20;0.007%
13132;20;0.007%
2725;20;0.007%
1191;20;0.007%
9201;20;0.007%
13388;20;0.007%
8586;20;0.007%
4519;20;0.007%
8373;20;0.007%
6642;20;0.007%
3837;20;0.007%
3317;20;0.007%
3312;20;0.007%
14233;20;0.007%
4110;20;0.007%
5153;20;0.007%
3788;20;0.007%
5017;20;0.007%
1923;20;0.007%
12798;20;0.007%
8737;20;0.007%
1967;20;0.007%
4893;20;0.007%
133;20;0.007%
5058;20;0.007%
4919;20;0.007%
14454;20;0.007%
8844;20;0.007%
301;20;0.007%
1156;20;0.007%
3002;20;0.007%
8548;20;0.007%
10657;20;0.007%
13046;20;0.007%
11663;20;0.007%
185;20;0.007%
3989;20;0.007%
8294;20;0.007%
12929;20;0.007%
4024;20;0.007%
471;20;0.007%
3811;20;0.007%
4054;20;0.007%
7270;20;0.007%
10444;20;0.007%
3352;20;0.007%
1016;20;0.007%
8118;20;0.007%
5397;20;0.007%
11475;20;0.007%
484;20;0.007%
13568;20;0.007%
2635;20;0.007%
6012;20;0.007%
9091;20;0.007%
6641;20;0.007%
13290;20;0.007%
4997;20;0.007%
8890;20;0.007%
4419;20;0.007%
14054;20;0.007%
2987;20;0.007%
5870;20;0.007%
9218;20;0.007%
466;20;0.007%
11356;20;0.007%
13595;20;0.007%
11165;20;0.007%
9591;20;0.007%
9914;20;0.007%
6443;20;0.007%
1975;20;0.007%
13205;20;0.007%
5435;20;0.007%
9210;20;0.007%
3195;20;0.007%
2964;20;0.007%
2432;20;0.007%
2209;20;0.007%
13089;20;0.007%
10628;20;0.007%
3900;20;0.007%
10500;20;0.007%
6029;20;0.007%
479;20;0.007%
7485;20;0.007%
4618;20;0.007%
5399;20;0.007%
848;20;0.007%
10546;20;0.007%
12004;20;0.007%
13514;20;0.007%
5711;20;0.007%
12851;20;0.007%
3525;20;0.007%
2549;20;0.007%
10300;20;0.007%
11262;20;0.007%
12394;20;0.007%
8659;20;0.007%
6921;20;0.007%
10959;20;0.007%
5103;20;0.007%
4874;20;0.007%
1384;20;0.007%
13335;20;0.007%
13034;20;0.007%
10523;20;0.007%
7408;20;0.007%
13044;20;0.007%
3787;20;0.007%
1161;20;0.007%
7805;20;0.007%
9647;20;0.007%
3696;20;0.007%
9943;20;0.007%
13228;20;0.007%
11015;20;0.007%
5071;20;0.007%
13053;20;0.007%
4615;20;0.007%
1575;20;0.007%
7075;20;0.007%
3480;20;0.007%
13116;20;0.007%
6267;20;0.007%
1706;20;0.007%
10834;20;0.007%
10323;20;0.007%
5842;20;0.007%
8158;20;0.007%
11137;20;0.007%
3253;20;0.007%
10494;20;0.007%
373;20;0.007%
740;20;0.007%
13042;20;0.007%
364;20;0.007%
5948;20;0.007%
9152;20;0.007%
6803;20;0.007%
3339;20;0.007%
9949;20;0.007%
92;20;0.007%
3447;20;0.007%
10855;20;0.007%
2586;20;0.007%
10356;20;0.007%
13972;20;0.007%
4306;20;0.007%
2789;20;0.007%
5919;20;0.007%
9999;20;0.007%
783;20;0.007%
5745;20;0.007%
2614;20;0.007%
3008;20;0.007%
1695;20;0.007%
1188;20;0.007%
12594;20;0.007%
4798;20;0.007%
1446;20;0.007%
2491;20;0.007%
9364;20;0.007%
9403;20;0.007%
9045;20;0.007%
14148;20;0.007%
13052;20;0.007%
10027;20;0.007%
10245;20;0.007%
13594;20;0.007%
4319;20;0.007%
10830;20;0.007%
1374;20;0.007%
677;20;0.007%
3438;20;0.007%
9290;20;0.007%
3505;20;0.007%
2046;20;0.007%
5865;20;0.007%
9391;20;0.007%
7577;20;0.007%
1677;20;0.007%
12763;20;0.007%
711;20;0.007%
1382;20;0.007%
7850;20;0.007%
3870;20;0.007%
12030;19;0.007%
6929;19;0.007%
416;19;0.007%
655;19;0.007%
13988;19;0.007%
952;19;0.007%
7513;19;0.007%
9441;19;0.007%
13699;19;0.007%
2548;19;0.007%
11956;19;0.007%
8077;19;0.007%
9831;19;0.007%
532;19;0.007%
8837;19;0.007%
3958;19;0.007%
11657;19;0.007%
9250;19;0.007%
1929;19;0.007%
10821;19;0.007%
5513;19;0.007%
5755;19;0.007%
11640;19;0.007%
11527;19;0.007%
4626;19;0.007%
13050;19;0.007%
7133;19;0.007%
1860;19;0.007%
6723;19;0.007%
12240;19;0.007%
3941;19;0.007%
9523;19;0.007%
5928;19;0.007%
4079;19;0.007%
6383;19;0.007%
2306;19;0.007%
1491;19;0.007%
4940;19;0.007%
9755;19;0.007%
12185;19;0.007%
11922;19;0.007%
7530;19;0.007%
6100;19;0.007%
10261;19;0.007%
13608;19;0.007%
13845;19;0.007%
10614;19;0.007%
4942;19;0.007%
9709;19;0.007%
5360;19;0.007%
3035;19;0.007%
9659;19;0.007%
11585;19;0.007%
10746;19;0.007%
12047;19;0.007%
9359;19;0.007%
5820;19;0.007%
1064;19;0.007%
5634;19;0.007%
5077;19;0.007%
8642;19;0.007%
2694;19;0.007%
10799;19;0.007%
7663;19;0.007%
13808;19;0.007%
6468;19;0.007%
216;19;0.007%
11638;19;0.007%
9006;19;0.007%
10414;19;0.007%
10154;19;0.007%
735;19;0.007%
7979;19;0.007%
5844;19;0.007%
1194;19;0.007%
7049;19;0.007%
625;19;0.007%
7971;19;0.007%
5526;19;0.007%
8476;19;0.007%
3705;19;0.007%
2428;19;0.007%
6905;19;0.007%
3155;19;0.007%
8540;19;0.007%
93;19;0.007%
5043;19;0.007%
7389;19;0.007%
11767;19;0.007%
7041;19;0.007%
13226;19;0.007%
11255;19;0.007%
8630;19;0.007%
6972;19;0.007%
715;19;0.007%
9843;19;0.007%
869;19;0.007%
14450;19;0.007%
2655;19;0.007%
10140;19;0.007%
4450;19;0.007%
4556;19;0.007%
866;19;0.007%
5752;19;0.007%
11256;19;0.007%
9052;19;0.007%
1791;19;0.007%
11636;19;0.007%
12717;19;0.007%
9132;19;0.007%
11467;19;0.007%
1440;19;0.007%
4504;19;0.007%
13494;19;0.007%
13395;19;0.007%
6679;19;0.007%
11433;19;0.007%
6151;19;0.007%
1086;19;0.007%
12801;19;0.007%
12812;19;0.007%
809;19;0.007%
4270;19;0.007%
4357;19;0.007%
7034;19;0.007%
4527;19;0.007%
9501;19;0.007%
12052;19;0.007%
7345;19;0.007%
4364;19;0.007%
2331;19;0.007%
1377;19;0.007%
456;19;0.007%
13498;19;0.007%
2045;19;0.007%
5588;19;0.007%
1241;19;0.007%
7261;19;0.007%
1499;19;0.007%
16;19;0.007%
4649;19;0.007%
13130;19;0.007%
3950;19;0.007%
9382;19;0.007%
8199;19;0.007%
4287;19;0.007%
14087;19;0.007%
8202;19;0.007%
11156;19;0.007%
7336;19;0.007%
168;19;0.007%
1676;19;0.007%
9658;19;0.007%
3171;19;0.007%
3687;19;0.007%
12610;19;0.007%
9705;19;0.007%
6765;19;0.007%
8950;19;0.007%
3859;19;0.007%
11874;19;0.007%
2922;19;0.007%
6823;19;0.007%
1489;19;0.007%
9455;19;0.007%
4890;19;0.007%
1470;19;0.007%
5036;19;0.007%
811;19;0.007%
8947;19;0.007%
8830;19;0.007%
8409;19;0.007%
10531;19;0.007%
573;19;0.007%
8319;19;0.007%
340;19;0.007%
235;19;0.007%
5478;19;0.007%
2953;19;0.007%
13610;19;0.007%
851;19;0.007%
11934;19;0.007%
3896;19;0.007%
5656;19;0.007%
5833;19;0.007%
4155;19;0.007%
2474;19;0.007%
13715;19;0.007%
4690;19;0.007%
198;19;0.007%
10574;19;0.007%
238;19;0.007%
4428;19;0.007%
11083;19;0.007%
3534;19;0.007%
10313;19;0.007%
13057;19;0.007%
9189;19;0.007%
1144;19;0.007%
4343;19;0.007%
5641;19;0.007%
8284;19;0.007%
8487;19;0.007%
674;19;0.007%
10048;19;0.007%
4978;19;0.007%
7201;19;0.007%
1211;19;0.007%
11879;19;0.007%
7402;19;0.007%
6258;19;0.007%
4330;19;0.007%
13383;19;0.007%
6445;19;0.007%
820;19;0.007%
8190;19;0.007%
236;19;0.007%
13877;19;0.007%
12995;19;0.007%
8924;19;0.007%
6755;19;0.007%
9329;19;0.007%
9037;19;0.007%
2502;19;0.007%
6282;19;0.007%
13570;19;0.007%
13369;19;0.007%
7212;19;0.007%
4405;19;0.007%
13054;19;0.007%
12855;19;0.007%
10715;19;0.007%
2283;19;0.007%
6567;19;0.007%
9752;19;0.007%
10464;19;0.007%
6726;19;0.007%
13038;19;0.007%
13812;19;0.007%
6330;19;0.007%
309;19;0.007%
11212;19;0.007%
12603;19;0.007%
9049;19;0.007%
7708;19;0.007%
11812;19;0.007%
13987;19;0.007%
11031;19;0.007%
10043;19;0.007%
7061;19;0.007%
4216;19;0.007%
3401;19;0.007%
7803;19;0.007%
9179;19;0.007%
1723;19;0.007%
9675;19;0.007%
1646;19;0.007%
12008;19;0.007%
13471;19;0.007%
3458;19;0.007%
623;19;0.007%
6923;19;0.007%
5328;19;0.007%
9454;19;0.007%
1375;19;0.007%
4654;19;0.007%
1398;19;0.007%
5423;19;0.007%
6756;19;0.007%
1196;19;0.007%
2576;18;0.007%
2630;18;0.007%
3497;18;0.007%
9669;18;0.007%
10410;18;0.007%
7458;18;0.007%
11536;18;0.007%
10063;18;0.007%
7093;18;0.007%
7597;18;0.007%
13051;18;0.007%
2879;18;0.007%
5611;18;0.007%
1841;18;0.007%
5788;18;0.007%
11670;18;0.007%
3041;18;0.007%
2387;18;0.007%
12888;18;0.007%
115;18;0.007%
1001;18;0.007%
9109;18;0.007%
6953;18;0.007%
2439;18;0.007%
6608;18;0.007%
9368;18;0.007%
1760;18;0.007%
1243;18;0.007%
1836;18;0.007%
5410;18;0.007%
11744;18;0.007%
9460;18;0.007%
4902;18;0.007%
8616;18;0.007%
1983;18;0.007%
13530;18;0.007%
2645;18;0.007%
31;18;0.007%
10753;18;0.007%
4559;18;0.007%
13373;18;0.007%
2433;18;0.007%
2001;18;0.007%
14487;18;0.007%
6073;18;0.007%
4311;18;0.007%
875;18;0.007%
5241;18;0.007%
13356;18;0.007%
13461;18;0.007%
7556;18;0.007%
6435;18;0.007%
2992;18;0.007%
14177;18;0.007%
5068;18;0.007%
6044;18;0.007%
12198;18;0.007%
10595;18;0.007%
9094;18;0.007%
11990;18;0.007%
12807;18;0.007%
11786;18;0.007%
7424;18;0.007%
1381;18;0.007%
11213;18;0.007%
4689;18;0.007%
8428;18;0.007%
1668;18;0.007%
1402;18;0.007%
10408;18;0.007%
5092;18;0.007%
3510;18;0.007%
13061;18;0.007%
607;18;0.007%
13059;18;0.007%
10576;18;0.007%
5115;18;0.007%
8194;18;0.007%
1594;18;0.007%
11607;18;0.007%
11078;18;0.007%
1884;18;0.007%
3062;18;0.007%
12695;18;0.007%
12825;18;0.007%
5769;18;0.007%
5403;18;0.007%
645;18;0.007%
4059;18;0.007%
13918;18;0.007%
192;18;0.007%
14400;18;0.007%
8285;18;0.007%
449;18;0.007%
12000;18;0.007%
13379;18;0.007%
5262;18;0.007%
5409;18;0.007%
3021;18;0.007%
4733;18;0.007%
5362;18;0.007%
9966;18;0.007%
6459;18;0.007%
5307;18;0.007%
11982;18;0.007%
6875;18;0.007%
3502;18;0.007%
8084;18;0.007%
137;18;0.007%
1090;18;0.007%
7623;18;0.007%
4430;18;0.007%
4668;18;0.007%
5419;18;0.007%
11530;18;0.007%
13183;18;0.007%
3978;18;0.007%
899;18;0.007%
10484;18;0.007%
9174;18;0.007%
13790;18;0.007%
8704;18;0.007%
13719;18;0.007%
5305;18;0.007%
5547;18;0.007%
7925;18;0.007%
14522;18;0.007%
7204;18;0.007%
3509;18;0.007%
7627;18;0.007%
2129;18;0.007%
1558;18;0.007%
4676;18;0.007%
5750;18;0.007%
2165;18;0.007%
3216;18;0.007%
13792;18;0.007%
8336;18;0.007%
7563;18;0.007%
13048;18;0.007%
7581;18;0.007%
9845;18;0.007%
588;18;0.007%
5250;18;0.007%
3482;18;0.007%
12269;18;0.007%
9165;18;0.007%
4506;18;0.007%
9002;18;0.007%
7297;18;0.007%
2318;18;0.007%
13065;18;0.007%
3541;18;0.007%
7931;18;0.007%
1641;18;0.007%
5116;18;0.007%
3475;18;0.007%
12338;18;0.007%
13865;18;0.007%
5878;18;0.007%
1472;18;0.007%
1189;18;0.007%
6306;18;0.007%
14272;18;0.007%
14261;18;0.007%
5943;18;0.007%
3322;18;0.007%
8021;18;0.007%
2435;18;0.007%
499;18;0.007%
9557;18;0.007%
12871;18;0.007%
12583;18;0.007%
9920;18;0.007%
10374;18;0.007%
13546;18;0.007%
11930;18;0.007%
11758;18;0.007%
4065;18;0.007%
5709;18;0.007%
11339;18;0.007%
12799;18;0.007%
9877;18;0.007%
11199;18;0.007%
13278;18;0.007%
3081;18;0.007%
5093;18;0.007%
4796;18;0.007%
730;18;0.007%
7043;18;0.007%
4439;18;0.007%
7795;18;0.007%
12298;18;0.007%
8328;18;0.007%
2634;18;0.007%
4085;18;0.007%
12239;18;0.007%
11957;18;0.007%
6180;18;0.007%
5902;18;0.007%
2460;18;0.007%
684;18;0.007%
11826;18;0.007%
365;18;0.007%
14194;18;0.007%
3384;18;0.007%
1952;18;0.007%
772;18;0.007%
3654;18;0.007%
2248;18;0.007%
11507;18;0.007%
7341;18;0.007%
2458;18;0.007%
13470;18;0.007%
9507;18;0.007%
2109;18;0.007%
2242;18;0.007%
12853;18;0.007%
12055;18;0.007%
737;18;0.007%
9137;18;0.007%
6360;18;0.007%
2405;18;0.007%
2687;18;0.007%
13256;18;0.007%
11228;18;0.007%
7003;18;0.007%
3013;18;0.007%
4109;18;0.007%
8060;18;0.007%
3518;18;0.007%
13596;18;0.007%
13402;18;0.007%
4729;18;0.007%
5575;18;0.007%
9882;18;0.007%
4025;18;0.007%
7214;18;0.007%
14360;18;0.007%
10520;18;0.007%
4776;18;0.007%
4362;18;0.007%
7315;18;0.007%
4537;18;0.007%
43;18;0.007%
9718;18;0.007%
3769;18;0.007%
10004;18;0.007%
13398;18;0.007%
8500;18;0.007%
6246;18;0.007%
14264;18;0.007%
11215;18;0.007%
3637;18;0.007%
12554;18;0.007%
13795;18;0.007%
12106;18;0.007%
5150;18;0.007%
7980;18;0.007%
13839;18;0.007%
5072;18;0.007%
421;18;0.007%
7926;18;0.007%
9051;18;0.007%
1300;18;0.007%
2535;18;0.007%
1274;18;0.007%
634;18;0.007%
1042;18;0.007%
3017;18;0.007%
5437;18;0.007%
11895;18;0.007%
6068;18;0.007%
13956;18;0.007%
374;18;0.007%
14462;18;0.007%
10843;18;0.007%
6454;18;0.007%
5024;18;0.007%
14470;18;0.007%
8320;17;0.006%
8819;17;0.006%
5433;17;0.006%
9272;17;0.006%
8275;17;0.006%
9944;17;0.006%
2752;17;0.006%
5404;17;0.006%
3299;17;0.006%
11769;17;0.006%
12014;17;0.006%
2280;17;0.006%
11718;17;0.006%
8300;17;0.006%
14436;17;0.006%
13561;17;0.006%
9020;17;0.006%
2569;17;0.006%
2264;17;0.006%
2135;17;0.006%
12382;17;0.006%
2154;17;0.006%
10853;17;0.006%
12223;17;0.006%
9760;17;0.006%
4480;17;0.006%
9639;17;0.006%
2781;17;0.006%
4257;17;0.006%
12922;17;0.006%
10378;17;0.006%
10560;17;0.006%
7804;17;0.006%
7037;17;0.006%
10851;17;0.006%
1876;17;0.006%
4063;17;0.006%
1595;17;0.006%
9361;17;0.006%
1318;17;0.006%
