entity_id;total_amount_of_triples;relative_amount_of_triples
10366;39;0.008%
5540;39;0.008%
14571;39;0.008%
6910;39;0.008%
1220;39;0.008%
10749;39;0.008%
3536;39;0.008%
8528;39;0.008%
551;39;0.008%
715;39;0.008%
1819;39;0.008%
4875;39;0.008%
11426;39;0.008%
8701;39;0.008%
7026;39;0.008%
13149;39;0.008%
2360;39;0.008%
492;39;0.008%
2312;39;0.008%
14140;39;0.008%
3061;39;0.008%
9249;39;0.008%
4023;39;0.008%
245;39;0.008%
12498;39;0.008%
12576;39;0.008%
8380;39;0.008%
1235;39;0.008%
3477;39;0.008%
13612;39;0.008%
12254;39;0.008%
3245;39;0.008%
8135;39;0.008%
12258;39;0.008%
14113;39;0.008%
14245;39;0.008%
9179;39;0.008%
543;39;0.008%
14361;39;0.008%
6354;39;0.008%
13375;39;0.008%
13209;39;0.008%
9165;39;0.008%
9199;39;0.008%
13148;39;0.008%
6372;39;0.008%
13099;39;0.008%
3288;39;0.008%
6531;39;0.008%
13344;39;0.008%
12493;39;0.008%
12747;39;0.008%
1055;39;0.008%
7798;39;0.008%
8250;39;0.008%
371;39;0.008%
4141;39;0.008%
941;39;0.008%
6735;39;0.008%
1475;39;0.008%
5282;39;0.008%
1141;39;0.008%
5776;39;0.008%
3645;39;0.008%
8437;39;0.008%
7020;39;0.008%
14610;39;0.008%
8069;39;0.008%
4396;38;0.008%
6669;38;0.008%
8405;38;0.008%
12376;38;0.008%
14099;38;0.008%
14735;38;0.008%
12151;38;0.008%
12382;38;0.008%
7468;38;0.008%
5080;38;0.008%
1578;38;0.008%
1317;38;0.008%
868;38;0.008%
5980;38;0.008%
6042;38;0.008%
9435;38;0.008%
6676;38;0.008%
7081;38;0.008%
4196;38;0.008%
7178;38;0.008%
14487;38;0.008%
3976;38;0.008%
6225;38;0.008%
6109;38;0.008%
8789;38;0.008%
13273;38;0.008%
4020;38;0.008%
3053;38;0.008%
13025;38;0.008%
11188;38;0.008%
6477;38;0.008%
25;38;0.008%
6103;38;0.008%
12897;38;0.008%
12580;38;0.008%
6309;38;0.008%
4452;38;0.008%
8762;38;0.008%
11758;38;0.008%
9669;38;0.008%
2614;38;0.008%
4360;38;0.008%
6528;38;0.008%
6174;38;0.008%
11896;38;0.008%
8714;38;0.008%
8899;38;0.008%
6361;38;0.008%
14010;38;0.008%
13250;38;0.008%
10771;38;0.008%
9655;38;0.008%
11689;38;0.008%
6359;38;0.008%
10690;38;0.008%
5580;38;0.008%
6912;38;0.008%
11656;38;0.008%
1096;38;0.008%
1557;38;0.008%
8422;38;0.008%
11936;38;0.008%
9583;38;0.008%
8136;38;0.008%
6343;38;0.008%
13546;38;0.008%
5407;38;0.008%
7774;38;0.008%
4841;38;0.008%
9184;38;0.008%
13530;38;0.008%
6995;38;0.008%
10925;38;0.008%
4180;38;0.008%
1289;38;0.008%
10459;38;0.008%
310;38;0.008%
11531;38;0.008%
10574;38;0.008%
1219;38;0.008%
1063;38;0.008%
5708;38;0.008%
9153;38;0.008%
5592;38;0.008%
11587;38;0.008%
12903;38;0.008%
3212;38;0.008%
4092;38;0.008%
14830;38;0.008%
7812;38;0.008%
12850;38;0.008%
7193;38;0.008%
3993;38;0.008%
9374;38;0.008%
7172;38;0.008%
6130;38;0.008%
10741;38;0.008%
4454;38;0.008%
11317;38;0.008%
12654;38;0.008%
10024;38;0.008%
13175;38;0.008%
8451;38;0.008%
6400;38;0.008%
24;38;0.008%
8320;38;0.008%
3861;38;0.008%
1880;38;0.008%
1570;38;0.008%
12958;38;0.008%
13947;38;0.008%
7017;38;0.008%
13181;38;0.008%
59;38;0.008%
6792;38;0.008%
4433;38;0.008%
11479;38;0.008%
63;38;0.008%
10993;38;0.008%
9607;38;0.008%
8817;38;0.008%
2872;38;0.008%
13467;37;0.008%
11594;37;0.008%
10852;37;0.008%
1745;37;0.008%
14917;37;0.008%
11319;37;0.008%
14674;37;0.008%
5769;37;0.008%
5298;37;0.008%
13425;37;0.008%
13122;37;0.008%
13127;37;0.008%
13636;37;0.008%
6124;37;0.008%
9653;37;0.008%
553;37;0.008%
7173;37;0.008%
12013;37;0.008%
4201;37;0.008%
1438;37;0.008%
394;37;0.008%
10610;37;0.008%
12768;37;0.008%
1029;37;0.008%
13805;37;0.008%
3221;37;0.008%
3845;37;0.008%
7181;37;0.008%
10716;37;0.008%
7777;37;0.008%
12927;37;0.008%
8421;37;0.008%
4065;37;0.008%
14905;37;0.008%
10079;37;0.008%
8594;37;0.008%
10761;37;0.008%
753;37;0.008%
8183;37;0.008%
16;37;0.008%
5946;37;0.008%
10037;37;0.008%
3839;37;0.008%
12842;37;0.008%
10028;37;0.008%
5061;37;0.008%
13427;37;0.008%
1975;37;0.008%
5662;37;0.008%
13162;37;0.008%
11448;37;0.008%
12732;37;0.008%
1257;37;0.008%
8533;37;0.008%
8960;37;0.008%
2483;37;0.008%
4869;37;0.008%
3894;37;0.008%
9366;37;0.008%
10553;37;0.008%
611;37;0.008%
2190;37;0.008%
5416;37;0.008%
13012;37;0.008%
12171;37;0.008%
3071;37;0.008%
4295;37;0.008%
7398;37;0.008%
1779;37;0.008%
7082;37;0.008%
14709;37;0.008%
4098;37;0.008%
13694;37;0.008%
4664;37;0.008%
13334;37;0.008%
3755;37;0.008%
9852;37;0.008%
9794;37;0.008%
8863;37;0.008%
7206;37;0.008%
3147;37;0.008%
10884;37;0.008%
14262;37;0.008%
7975;37;0.008%
4394;37;0.008%
12225;37;0.008%
7699;37;0.008%
8003;37;0.008%
11615;37;0.008%
11805;37;0.008%
851;37;0.008%
8541;37;0.008%
10110;37;0.008%
53;37;0.008%
14025;37;0.008%
6777;37;0.008%
3428;37;0.008%
6110;37;0.008%
12740;37;0.008%
14158;37;0.008%
4859;37;0.008%
5753;37;0.008%
6094;37;0.008%
10372;37;0.008%
1487;37;0.008%
13178;37;0.008%
11895;37;0.008%
8162;37;0.008%
384;37;0.008%
7346;37;0.008%
14300;37;0.008%
200;37;0.008%
12630;37;0.008%
8337;37;0.008%
12464;37;0.008%
14415;37;0.008%
7840;37;0.008%
4647;37;0.008%
14586;37;0.008%
10877;37;0.008%
11361;37;0.008%
6129;37;0.008%
1926;37;0.008%
332;37;0.008%
4248;37;0.008%
7192;37;0.008%
10973;37;0.008%
2690;37;0.008%
10203;37;0.008%
5778;37;0.008%
13304;37;0.008%
7449;37;0.008%
14210;37;0.008%
7592;37;0.008%
10551;37;0.008%
7593;37;0.008%
475;36;0.007%
13703;36;0.007%
3260;36;0.007%
77;36;0.007%
14659;36;0.007%
8592;36;0.007%
7204;36;0.007%
5852;36;0.007%
8255;36;0.007%
13130;36;0.007%
3405;36;0.007%
14804;36;0.007%
6883;36;0.007%
5715;36;0.007%
401;36;0.007%
12778;36;0.007%
5914;36;0.007%
4344;36;0.007%
10288;36;0.007%
9673;36;0.007%
7117;36;0.007%
4522;36;0.007%
12942;36;0.007%
13188;36;0.007%
9908;36;0.007%
223;36;0.007%
7122;36;0.007%
7621;36;0.007%
510;36;0.007%
7622;36;0.007%
8771;36;0.007%
378;36;0.007%
8824;36;0.007%
13036;36;0.007%
9634;36;0.007%
14145;36;0.007%
13096;36;0.007%
1750;36;0.007%
6069;36;0.007%
8571;36;0.007%
9333;36;0.007%
425;36;0.007%
10546;36;0.007%
12466;36;0.007%
8757;36;0.007%
8439;36;0.007%
2258;36;0.007%
13364;36;0.007%
1673;36;0.007%
9645;36;0.007%
7520;36;0.007%
8517;36;0.007%
9676;36;0.007%
9492;36;0.007%
1671;36;0.007%
14456;36;0.007%
10295;36;0.007%
10941;36;0.007%
1198;36;0.007%
11373;36;0.007%
14676;36;0.007%
10500;36;0.007%
8154;36;0.007%
520;36;0.007%
10842;36;0.007%
7647;36;0.007%
3862;36;0.007%
11249;36;0.007%
917;36;0.007%
12551;36;0.007%
14162;36;0.007%
4342;36;0.007%
10957;36;0.007%
10857;36;0.007%
3072;36;0.007%
8619;36;0.007%
9556;36;0.007%
1702;36;0.007%
305;36;0.007%
6760;36;0.007%
14646;36;0.007%
6830;36;0.007%
4993;36;0.007%
10564;36;0.007%
14778;36;0.007%
11208;36;0.007%
1861;36;0.007%
9664;36;0.007%
10060;36;0.007%
4992;36;0.007%
8190;36;0.007%
476;36;0.007%
13651;36;0.007%
5893;36;0.007%
11828;36;0.007%
13135;36;0.007%
1326;36;0.007%
6118;36;0.007%
2399;36;0.007%
10557;36;0.007%
3073;36;0.007%
506;36;0.007%
4592;36;0.007%
14217;36;0.007%
14154;36;0.007%
3093;36;0.007%
10695;36;0.007%
8477;36;0.007%
8446;36;0.007%
10046;36;0.007%
13202;36;0.007%
11127;36;0.007%
12094;36;0.007%
5996;36;0.007%
11898;36;0.007%
9064;36;0.007%
8803;36;0.007%
9432;36;0.007%
6134;36;0.007%
4406;36;0.007%
10152;36;0.007%
517;36;0.007%
9117;36;0.007%
8011;36;0.007%
4470;36;0.007%
10158;36;0.007%
8406;36;0.007%
9539;36;0.007%
13024;36;0.007%
14677;36;0.007%
8781;36;0.007%
2456;36;0.007%
7202;36;0.007%
6621;36;0.007%
3287;36;0.007%
8582;36;0.007%
8157;36;0.007%
10556;36;0.007%
8448;36;0.007%
6780;36;0.007%
5641;36;0.007%
2069;36;0.007%
12938;36;0.007%
9940;36;0.007%
10569;36;0.007%
895;36;0.007%
4825;36;0.007%
1520;36;0.007%
13613;36;0.007%
14011;36;0.007%
390;36;0.007%
11204;36;0.007%
164;36;0.007%
10135;36;0.007%
4217;36;0.007%
14280;36;0.007%
13157;36;0.007%
9335;36;0.007%
8180;35;0.007%
13939;35;0.007%
5857;35;0.007%
14381;35;0.007%
11781;35;0.007%
6781;35;0.007%
10763;35;0.007%
9535;35;0.007%
4823;35;0.007%
1496;35;0.007%
14386;35;0.007%
7828;35;0.007%
812;35;0.007%
10029;35;0.007%
4192;35;0.007%
2523;35;0.007%
7355;35;0.007%
12542;35;0.007%
11914;35;0.007%
10069;35;0.007%
14362;35;0.007%
14329;35;0.007%
14462;35;0.007%
1823;35;0.007%
6625;35;0.007%
621;35;0.007%
11125;35;0.007%
8496;35;0.007%
10504;35;0.007%
14587;35;0.007%
1306;35;0.007%
6472;35;0.007%
9490;35;0.007%
5525;35;0.007%
12559;35;0.007%
8194;35;0.007%
3436;35;0.007%
4717;35;0.007%
1046;35;0.007%
5271;35;0.007%
3058;35;0.007%
14339;35;0.007%
5782;35;0.007%
6946;35;0.007%
2059;35;0.007%
12728;35;0.007%
6127;35;0.007%
13670;35;0.007%
1025;35;0.007%
8663;35;0.007%
6914;35;0.007%
11155;35;0.007%
5748;35;0.007%
5912;35;0.007%
8730;35;0.007%
2301;35;0.007%
14483;35;0.007%
10166;35;0.007%
7642;35;0.007%
9825;35;0.007%
9841;35;0.007%
2484;35;0.007%
9408;35;0.007%
14723;35;0.007%
1042;35;0.007%
6869;35;0.007%
10896;35;0.007%
5738;35;0.007%
4052;35;0.007%
11041;35;0.007%
5043;35;0.007%
9693;35;0.007%
3725;35;0.007%
6604;35;0.007%
8998;35;0.007%
13231;35;0.007%
3102;35;0.007%
2633;35;0.007%
8047;35;0.007%
8458;35;0.007%
11723;35;0.007%
12236;35;0.007%
2559;35;0.007%
5483;35;0.007%
701;35;0.007%
2283;35;0.007%
6363;35;0.007%
3030;35;0.007%
2574;35;0.007%
5017;35;0.007%
9903;35;0.007%
1661;35;0.007%
12274;35;0.007%
3835;35;0.007%
879;35;0.007%
14096;35;0.007%
13396;35;0.007%
7358;35;0.007%
2744;35;0.007%
12777;35;0.007%
4739;35;0.007%
6699;35;0.007%
4290;35;0.007%
14343;35;0.007%
10112;35;0.007%
5224;35;0.007%
8335;35;0.007%
11603;35;0.007%
1542;35;0.007%
7782;35;0.007%
12779;35;0.007%
7146;35;0.007%
4212;35;0.007%
14065;35;0.007%
8855;35;0.007%
13000;35;0.007%
9452;35;0.007%
1728;35;0.007%
8042;35;0.007%
8363;35;0.007%
7030;35;0.007%
9115;35;0.007%
2725;35;0.007%
9648;35;0.007%
9112;35;0.007%
13800;35;0.007%
8130;35;0.007%
269;35;0.007%
3610;35;0.007%
12840;35;0.007%
3597;35;0.007%
8900;35;0.007%
576;35;0.007%
3599;35;0.007%
14616;35;0.007%
13365;34;0.007%
12342;34;0.007%
4668;34;0.007%
1107;34;0.007%
9740;34;0.007%
12357;34;0.007%
12644;34;0.007%
10976;34;0.007%
3589;34;0.007%
12447;34;0.007%
2362;34;0.007%
2573;34;0.007%
5387;34;0.007%
9213;34;0.007%
9000;34;0.007%
13268;34;0.007%
13104;34;0.007%
6279;34;0.007%
12670;34;0.007%
2876;34;0.007%
9611;34;0.007%
2947;34;0.007%
4627;34;0.007%
7948;34;0.007%
7238;34;0.007%
3565;34;0.007%
2292;34;0.007%
13244;34;0.007%
5381;34;0.007%
304;34;0.007%
8881;34;0.007%
11243;34;0.007%
14615;34;0.007%
10554;34;0.007%
14295;34;0.007%
11994;34;0.007%
11409;34;0.007%
6484;34;0.007%
11000;34;0.007%
2333;34;0.007%
10111;34;0.007%
224;34;0.007%
11482;34;0.007%
9849;34;0.007%
14687;34;0.007%
3324;34;0.007%
11648;34;0.007%
7548;34;0.007%
6098;34;0.007%
8438;34;0.007%
7464;34;0.007%
12664;34;0.007%
9858;34;0.007%
4405;34;0.007%
1868;34;0.007%
10417;34;0.007%
11491;34;0.007%
619;34;0.007%
12856;34;0.007%
1553;34;0.007%
1000;34;0.007%
9835;34;0.007%
12136;34;0.007%
8811;34;0.007%
10728;34;0.007%
3541;34;0.007%
11987;34;0.007%
1726;34;0.007%
3886;34;0.007%
7990;34;0.007%
13846;34;0.007%
11764;34;0.007%
11450;34;0.007%
11553;34;0.007%
6289;34;0.007%
12522;34;0.007%
5419;34;0.007%
12822;34;0.007%
14093;34;0.007%
14314;34;0.007%
4021;34;0.007%
4969;34;0.007%
7918;34;0.007%
13817;34;0.007%
12286;34;0.007%
12764;34;0.007%
290;34;0.007%
4795;34;0.007%
9204;34;0.007%
11593;34;0.007%
4136;34;0.007%
7088;34;0.007%
834;34;0.007%
14809;34;0.007%
8655;34;0.007%
12401;34;0.007%
12641;34;0.007%
2089;34;0.007%
5607;34;0.007%
5380;34;0.007%
10420;34;0.007%
2000;34;0.007%
8236;34;0.007%
6536;34;0.007%
4404;34;0.007%
9915;34;0.007%
3560;34;0.007%
1531;34;0.007%
9050;34;0.007%
11015;34;0.007%
14467;34;0.007%
10235;34;0.007%
4753;34;0.007%
6497;34;0.007%
2224;34;0.007%
9123;34;0.007%
630;34;0.007%
8454;34;0.007%
7672;34;0.007%
14395;34;0.007%
873;34;0.007%
12264;34;0.007%
4996;34;0.007%
9326;34;0.007%
6648;34;0.007%
11597;34;0.007%
11299;34;0.007%
3192;34;0.007%
5185;34;0.007%
14066;34;0.007%
3309;34;0.007%
10996;34;0.007%
8675;34;0.007%
8283;34;0.007%
7860;34;0.007%
396;34;0.007%
30;34;0.007%
8718;34;0.007%
7817;34;0.007%
988;34;0.007%
13572;34;0.007%
13323;34;0.007%
12577;34;0.007%
13069;34;0.007%
11642;34;0.007%
8019;34;0.007%
2220;34;0.007%
14771;34;0.007%
1742;34;0.007%
14938;34;0.007%
9359;34;0.007%
4051;34;0.007%
4181;34;0.007%
4166;34;0.007%
13967;34;0.007%
14348;34;0.007%
7943;34;0.007%
14603;34;0.007%
1909;33;0.007%
1723;33;0.007%
2913;33;0.007%
3447;33;0.007%
9531;33;0.007%
2225;33;0.007%
5430;33;0.007%
3542;33;0.007%
4553;33;0.007%
418;33;0.007%
13343;33;0.007%
9084;33;0.007%
8037;33;0.007%
7118;33;0.007%
3353;33;0.007%
2612;33;0.007%
7348;33;0.007%
7827;33;0.007%
13318;33;0.007%
2626;33;0.007%
14234;33;0.007%
10424;33;0.007%
8883;33;0.007%
12241;33;0.007%
10719;33;0.007%
6566;33;0.007%
9122;33;0.007%
7949;33;0.007%
7819;33;0.007%
7276;33;0.007%
10336;33;0.007%
1980;33;0.007%
2519;33;0.007%
11954;33;0.007%
14682;33;0.007%
2196;33;0.007%
13377;33;0.007%
3113;33;0.007%
7176;33;0.007%
9045;33;0.007%
12714;33;0.007%
9349;33;0.007%
490;33;0.007%
9024;33;0.007%
7341;33;0.007%
2532;33;0.007%
10622;33;0.007%
14803;33;0.007%
9838;33;0.007%
11075;33;0.007%
8851;33;0.007%
11213;33;0.007%
1067;33;0.007%
10532;33;0.007%
10516;33;0.007%
6132;33;0.007%
4654;33;0.007%
10231;33;0.007%
5154;33;0.007%
9098;33;0.007%
3241;33;0.007%
9671;33;0.007%
3531;33;0.007%
13499;33;0.007%
2135;33;0.007%
4638;33;0.007%
138;33;0.007%
1549;33;0.007%
12968;33;0.007%
8821;33;0.007%
7500;33;0.007%
14345;33;0.007%
11060;33;0.007%
1231;33;0.007%
5964;33;0.007%
12906;33;0.007%
11232;33;0.007%
6646;33;0.007%
9641;33;0.007%
13131;33;0.007%
11234;33;0.007%
11123;33;0.007%
9766;33;0.007%
14930;33;0.007%
4335;33;0.007%
7887;33;0.007%
8896;33;0.007%
1162;33;0.007%
3713;33;0.007%
6847;33;0.007%
9544;33;0.007%
10710;33;0.007%
7919;33;0.007%
6904;33;0.007%
13052;33;0.007%
4090;33;0.007%
8813;33;0.007%
39;33;0.007%
12916;33;0.007%
1639;33;0.007%
12482;33;0.007%
6271;33;0.007%
7152;33;0.007%
9257;33;0.007%
11759;33;0.007%
7505;33;0.007%
10721;33;0.007%
12523;33;0.007%
8349;33;0.007%
7301;33;0.007%
4889;33;0.007%
857;33;0.007%
1159;33;0.007%
5809;33;0.007%
11139;33;0.007%
4679;33;0.007%
13954;33;0.007%
706;33;0.007%
4888;33;0.007%
5624;33;0.007%
5283;33;0.007%
1938;33;0.007%
14724;33;0.007%
11005;33;0.007%
10991;33;0.007%
8798;33;0.007%
12864;33;0.007%
4649;33;0.007%
105;33;0.007%
6367;33;0.007%
11332;33;0.007%
6318;33;0.007%
10073;33;0.007%
12137;33;0.007%
523;33;0.007%
6694;33;0.007%
7770;33;0.007%
6661;33;0.007%
12381;33;0.007%
11228;33;0.007%
3254;33;0.007%
2930;33;0.007%
2382;33;0.007%
10114;33;0.007%
1908;33;0.007%
7274;33;0.007%
6600;33;0.007%
14423;32;0.007%
12815;32;0.007%
8401;32;0.007%
13455;32;0.007%
12745;32;0.007%
926;32;0.007%
7579;32;0.007%
8548;32;0.007%
4876;32;0.007%
6440;32;0.007%
9540;32;0.007%
9930;32;0.007%
6115;32;0.007%
10169;32;0.007%
4436;32;0.007%
8940;32;0.007%
5966;32;0.007%
4251;32;0.007%
14042;32;0.007%
10714;32;0.007%
11989;32;0.007%
10070;32;0.007%
12913;32;0.007%
6714;32;0.007%
14947;32;0.007%
9668;32;0.007%
4909;32;0.007%
309;32;0.007%
9350;32;0.007%
9704;32;0.007%
9007;32;0.007%
8211;32;0.007%
3174;32;0.007%
7992;32;0.007%
7397;32;0.007%
2798;32;0.007%
12646;32;0.007%
6161;32;0.007%
4083;32;0.007%
7922;32;0.007%
9672;32;0.007%
10440;32;0.007%
6663;32;0.007%
1708;32;0.007%
14568;32;0.007%
6572;32;0.007%
102;32;0.007%
11421;32;0.007%
14330;32;0.007%
7480;32;0.007%
7578;32;0.007%
759;32;0.007%
5971;32;0.007%
6405;32;0.007%
6510;32;0.007%
1209;32;0.007%
4113;32;0.007%
10528;32;0.007%
889;32;0.007%
11183;32;0.007%
11928;32;0.007%
12219;32;0.007%
10765;32;0.007%
1467;32;0.007%
9696;32;0.007%
11923;32;0.007%
6585;32;0.007%
7258;32;0.007%
8460;32;0.007%
14243;32;0.007%
8393;32;0.007%
7543;32;0.007%
4514;32;0.007%
11591;32;0.007%
7215;32;0.007%
5218;32;0.007%
13121;32;0.007%
13730;32;0.007%
11699;32;0.007%
11717;32;0.007%
1342;32;0.007%
10978;32;0.007%
1127;32;0.007%
14309;32;0.007%
4321;32;0.007%
10722;32;0.007%
9241;32;0.007%
8203;32;0.007%
10200;32;0.007%
8455;32;0.007%
10190;32;0.007%
6501;32;0.007%
8792;32;0.007%
5619;32;0.007%
10975;32;0.007%
1091;32;0.007%
3970;32;0.007%
6485;32;0.007%
5795;32;0.007%
1148;32;0.007%
2581;32;0.007%
9549;32;0.007%
8459;32;0.007%
11017;32;0.007%
12113;32;0.007%
10726;32;0.007%
6459;32;0.007%
7091;32;0.007%
14133;32;0.007%
4572;32;0.007%
3595;32;0.007%
9229;32;0.007%
10221;32;0.007%
11720;32;0.007%
886;32;0.007%
8902;32;0.007%
9683;32;0.007%
10238;32;0.007%
259;32;0.007%
8868;32;0.007%
5060;32;0.007%
12788;32;0.007%
12320;32;0.007%
3336;32;0.007%
8423;32;0.007%
7810;32;0.007%
11979;32;0.007%
13915;32;0.007%
5858;32;0.007%
5758;32;0.007%
4570;32;0.007%
5570;32;0.007%
5188;32;0.007%
11464;32;0.007%
9049;32;0.007%
1246;32;0.007%
12835;32;0.007%
9244;32;0.007%
3299;32;0.007%
7640;32;0.007%
9018;32;0.007%
10709;32;0.007%
612;32;0.007%
626;32;0.007%
5721;32;0.007%
2504;32;0.007%
9006;31;0.006%
6977;31;0.006%
2336;31;0.006%
9191;31;0.006%
8827;31;0.006%
9429;31;0.006%
7324;31;0.006%
752;31;0.006%
9552;31;0.006%
5739;31;0.006%
2233;31;0.006%
376;31;0.006%
7909;31;0.006%
1282;31;0.006%
8850;31;0.006%
7361;31;0.006%
776;31;0.006%
9090;31;0.006%
13705;31;0.006%
5092;31;0.006%
13353;31;0.006%
7229;31;0.006%
3854;31;0.006%
5425;31;0.006%
2111;31;0.006%
4375;31;0.006%
13708;31;0.006%
10405;31;0.006%
8755;31;0.006%
11807;31;0.006%
1137;31;0.006%
7666;31;0.006%
10036;31;0.006%
4836;31;0.006%
2834;31;0.006%
1309;31;0.006%
11209;31;0.006%
8763;31;0.006%
14203;31;0.006%
7073;31;0.006%
5524;31;0.006%
12294;31;0.006%
5365;31;0.006%
1538;31;0.006%
5657;31;0.006%
10411;31;0.006%
11023;31;0.006%
12105;31;0.006%
388;31;0.006%
682;31;0.006%
1280;31;0.006%
8507;31;0.006%
7615;31;0.006%
8671;31;0.006%
9485;31;0.006%
14399;31;0.006%
6190;31;0.006%
5840;31;0.006%
391;31;0.006%
8121;31;0.006%
7571;31;0.006%
12977;31;0.006%
2536;31;0.006%
7138;31;0.006%
10964;31;0.006%
8664;31;0.006%
2768;31;0.006%
10731;31;0.006%
591;31;0.006%
11595;31;0.006%
10646;31;0.006%
11297;31;0.006%
4632;31;0.006%
6117;31;0.006%
10325;31;0.006%
459;31;0.006%
11997;31;0.006%
14512;31;0.006%
14002;31;0.006%
2481;31;0.006%
14129;31;0.006%
5994;31;0.006%
4081;31;0.006%
3157;31;0.006%
14652;31;0.006%
10050;31;0.006%
12309;31;0.006%
2928;31;0.006%
8251;31;0.006%
7901;31;0.006%
10787;31;0.006%
8979;31;0.006%
10931;31;0.006%
7386;31;0.006%
213;31;0.006%
6182;31;0.006%
8290;31;0.006%
10296;31;0.006%
761;31;0.006%
9330;31;0.006%
12162;31;0.006%
260;31;0.006%
9570;31;0.006%
6811;31;0.006%
4814;31;0.006%
2893;31;0.006%
4077;31;0.006%
13265;31;0.006%
5790;31;0.006%
5726;31;0.006%
8532;31;0.006%
9736;31;0.006%
14256;31;0.006%
10498;31;0.006%
14772;31;0.006%
8783;31;0.006%
8779;31;0.006%
11316;31;0.006%
10163;31;0.006%
8091;31;0.006%
11742;31;0.006%
14911;31;0.006%
10590;31;0.006%
4294;31;0.006%
6578;31;0.006%
4660;31;0.006%
10053;31;0.006%
3570;31;0.006%
11861;31;0.006%
2019;31;0.006%
10689;31;0.006%
12579;31;0.006%
10917;30;0.006%
6942;30;0.006%
14466;30;0.006%
6803;30;0.006%
12831;30;0.006%
4288;30;0.006%
14004;30;0.006%
10592;30;0.006%
5291;30;0.006%
155;30;0.006%
1647;30;0.006%
10208;30;0.006%
14427;30;0.006%
4085;30;0.006%
7009;30;0.006%
6299;30;0.006%
12379;30;0.006%
12259;30;0.006%
2241;30;0.006%
12995;30;0.006%
2807;30;0.006%
6260;30;0.006%
4502;30;0.006%
2945;30;0.006%
10312;30;0.006%
2115;30;0.006%
12649;30;0.006%
14786;30;0.006%
7486;30;0.006%
10389;30;0.006%
10891;30;0.006%
7541;30;0.006%
7265;30;0.006%
10167;30;0.006%
6391;30;0.006%
9656;30;0.006%
11466;30;0.006%
9148;30;0.006%
5095;30;0.006%
5167;30;0.006%
5717;30;0.006%
2380;30;0.006%
9857;30;0.006%
7208;30;0.006%
4532;30;0.006%
9979;30;0.006%
1482;30;0.006%
3955;30;0.006%
11744;30;0.006%
8264;30;0.006%
539;30;0.006%
1026;30;0.006%
4675;30;0.006%
6542;30;0.006%
11718;30;0.006%
6035;30;0.006%
2091;30;0.006%
8338;30;0.006%
13531;30;0.006%
8665;30;0.006%
11761;30;0.006%
9941;30;0.006%
9847;30;0.006%
1591;30;0.006%
6355;30;0.006%
921;30;0.006%
9949;30;0.006%
7566;30;0.006%
4091;30;0.006%
3607;30;0.006%
2409;30;0.006%
9616;30;0.006%
9945;30;0.006%
14270;30;0.006%
769;30;0.006%
9016;30;0.006%
6041;30;0.006%
9262;30;0.006%
6564;30;0.006%
850;30;0.006%
908;30;0.006%
1500;30;0.006%
2394;30;0.006%
8996;30;0.006%
12570;30;0.006%
4209;30;0.006%
11855;30;0.006%
3380;30;0.006%
14642;30;0.006%
2470;30;0.006%
5868;30;0.006%
8709;30;0.006%
5942;30;0.006%
3202;30;0.006%
14727;30;0.006%
4330;30;0.006%
2178;30;0.006%
4815;30;0.006%
1308;30;0.006%
4656;30;0.006%
1523;30;0.006%
5355;30;0.006%
14372;30;0.006%
4504;30;0.006%
12245;30;0.006%
6748;30;0.006%
10065;30;0.006%
831;30;0.006%
11440;30;0.006%
3914;30;0.006%
8463;30;0.006%
9320;30;0.006%
10967;30;0.006%
2619;30;0.006%
7627;30;0.006%
2877;30;0.006%
5553;30;0.006%
5039;30;0.006%
10473;30;0.006%
3617;30;0.006%
9198;30;0.006%
9113;30;0.006%
6365;30;0.006%
3372;30;0.006%
7673;30;0.006%
7260;30;0.006%
1958;30;0.006%
2145;30;0.006%
7848;30;0.006%
3925;30;0.006%
2962;30;0.006%
11224;30;0.006%
9015;30;0.006%
12340;30;0.006%
14695;30;0.006%
12222;30;0.006%
11009;30;0.006%
10494;30;0.006%
11278;30;0.006%
3362;30;0.006%
4179;30;0.006%
5097;30;0.006%
10187;30;0.006%
13631;30;0.006%
2910;30;0.006%
5047;30;0.006%
7127;30;0.006%
8024;30;0.006%
484;30;0.006%
8010;30;0.006%
4830;29;0.006%
13313;29;0.006%
9181;29;0.006%
13558;29;0.006%
5093;29;0.006%
12881;29;0.006%
2304;29;0.006%
14139;29;0.006%
10375;29;0.006%
4078;29;0.006%
14287;29;0.006%
3825;29;0.006%
7330;29;0.006%
2324;29;0.006%
5294;29;0.006%
12068;29;0.006%
8560;29;0.006%
7677;29;0.006%
11965;29;0.006%
10002;29;0.006%
14751;29;0.006%
5898;29;0.006%
1780;29;0.006%
8615;29;0.006%
252;29;0.006%
12234;29;0.006%
872;29;0.006%
10979;29;0.006%
5129;29;0.006%
8457;29;0.006%
4659;29;0.006%
3080;29;0.006%
6273;29;0.006%
5447;29;0.006%
6326;29;0.006%
10680;29;0.006%
8715;29;0.006%
937;29;0.006%
4607;29;0.006%
5737;29;0.006%
1206;29;0.006%
4345;29;0.006%
13098;29;0.006%
5169;29;0.006%
6589;29;0.006%
4799;29;0.006%
12107;29;0.006%
4910;29;0.006%
2949;29;0.006%
3472;29;0.006%
4165;29;0.006%
1115;29;0.006%
8999;29;0.006%
3587;29;0.006%
