entity_id;total_amount_of_triples;relative_amount_of_triples
26409;3;0.003%
25199;3;0.003%
15300;3;0.003%
3806;3;0.003%
25947;3;0.003%
26888;3;0.003%
25069;3;0.003%
1141;3;0.003%
22500;3;0.003%
38819;3;0.003%
31987;3;0.003%
21190;3;0.003%
12745;3;0.003%
12170;3;0.003%
23728;3;0.003%
32712;3;0.003%
35637;3;0.003%
4362;3;0.003%
24226;3;0.003%
35830;3;0.003%
407;3;0.003%
28032;3;0.003%
22618;3;0.003%
1170;3;0.003%
6610;3;0.003%
25906;3;0.003%
36738;3;0.003%
39331;3;0.003%
36221;3;0.003%
28239;3;0.003%
18162;3;0.003%
27317;3;0.003%
11908;3;0.003%
1830;3;0.003%
31096;3;0.003%
31328;3;0.003%
6379;3;0.003%
1616;3;0.003%
30143;3;0.003%
16492;3;0.003%
18133;3;0.003%
31523;3;0.003%
35535;3;0.003%
2854;3;0.003%
2832;3;0.003%
12218;3;0.003%
23149;3;0.003%
24271;3;0.003%
10414;3;0.003%
1142;3;0.003%
27388;3;0.003%
16690;3;0.003%
33619;3;0.003%
16049;3;0.003%
15228;3;0.003%
3911;3;0.003%
11019;3;0.003%
34721;3;0.003%
38577;3;0.003%
31414;3;0.003%
22793;3;0.003%
28049;3;0.003%
126;3;0.003%
40740;3;0.003%
39238;3;0.003%
8300;3;0.003%
32148;3;0.003%
9051;3;0.003%
30289;3;0.003%
28026;3;0.003%
6202;3;0.003%
3872;3;0.003%
29305;3;0.003%
1602;3;0.003%
16931;3;0.003%
35803;3;0.003%
19301;3;0.003%
2092;3;0.003%
2093;3;0.003%
21199;3;0.003%
24874;3;0.003%
28581;3;0.003%
26436;3;0.003%
1788;3;0.003%
39494;3;0.003%
8023;3;0.003%
30673;3;0.003%
7008;3;0.003%
21761;3;0.003%
34493;3;0.003%
24095;3;0.003%
31906;3;0.003%
9651;3;0.003%
11849;3;0.003%
37642;3;0.003%
748;3;0.003%
2453;3;0.003%
3322;3;0.003%
15201;3;0.003%
21014;3;0.003%
35098;3;0.003%
20605;3;0.003%
22391;3;0.003%
11059;3;0.003%
16130;3;0.003%
19184;3;0.003%
4756;3;0.003%
37838;3;0.003%
19681;3;0.003%
6969;3;0.003%
39665;3;0.003%
16530;3;0.003%
12250;3;0.003%
24941;3;0.003%
30067;3;0.003%
3227;3;0.003%
26523;3;0.003%
3501;3;0.003%
30155;3;0.003%
30700;3;0.003%
13098;3;0.003%
3923;3;0.003%
37638;3;0.003%
15455;3;0.003%
37803;3;0.003%
25976;3;0.003%
22153;3;0.003%
4804;3;0.003%
15349;3;0.003%
29535;3;0.003%
21115;3;0.003%
7434;3;0.003%
9959;3;0.003%
15565;3;0.003%
26412;3;0.003%
7809;3;0.003%
5366;3;0.003%
23814;3;0.003%
14010;3;0.003%
5922;3;0.003%
23609;3;0.003%
18163;3;0.003%
18372;3;0.003%
8831;3;0.003%
18985;3;0.003%
34363;3;0.003%
30216;3;0.003%
23080;3;0.003%
28614;3;0.003%
810;3;0.003%
23189;3;0.003%
39179;3;0.003%
21358;3;0.003%
20883;3;0.003%
34292;3;0.003%
34130;3;0.003%
19162;3;0.003%
39192;3;0.003%
4139;3;0.003%
34354;3;0.003%
9911;3;0.003%
9647;3;0.003%
16838;3;0.003%
27266;3;0.003%
36020;3;0.003%
30631;3;0.003%
22987;3;0.003%
12911;3;0.003%
2108;3;0.003%
2950;3;0.003%
28358;3;0.003%
38997;3;0.003%
7761;3;0.003%
14729;3;0.003%
8914;3;0.003%
31863;3;0.003%
379;3;0.003%
34894;3;0.003%
5725;3;0.003%
35404;3;0.003%
9208;3;0.003%
20160;3;0.003%
11797;3;0.003%
39309;3;0.003%
19396;3;0.003%
26464;3;0.003%
13841;3;0.003%
1169;3;0.003%
13364;3;0.003%
14585;3;0.003%
24957;3;0.003%
10297;3;0.003%
33153;3;0.003%
28842;3;0.003%
6991;3;0.003%
22000;3;0.003%
27246;3;0.003%
31742;3;0.003%
4705;3;0.003%
33007;3;0.003%
23610;3;0.003%
18713;3;0.003%
39370;3;0.003%
17327;3;0.003%
11938;3;0.003%
17071;3;0.003%
18143;3;0.003%
938;3;0.003%
2719;3;0.003%
19321;3;0.003%
15374;3;0.003%
29340;3;0.003%
33556;3;0.003%
35709;3;0.003%
21361;3;0.003%
34823;3;0.003%
40605;3;0.003%
15242;3;0.003%
30329;3;0.003%
38258;3;0.003%
5520;3;0.003%
27602;3;0.003%
8018;3;0.003%
2575;3;0.003%
24618;3;0.003%
25236;3;0.003%
19404;3;0.003%
32583;3;0.003%
30372;3;0.003%
15231;3;0.003%
37624;3;0.003%
29804;3;0.003%
32779;3;0.003%
29694;3;0.003%
7981;3;0.003%
28283;3;0.003%
494;3;0.003%
21495;3;0.003%
6395;3;0.003%
37158;3;0.003%
29769;3;0.003%
20229;3;0.003%
32872;3;0.003%
36645;3;0.003%
18120;3;0.003%
37470;3;0.003%
38251;3;0.003%
33019;3;0.003%
6381;3;0.003%
40314;3;0.003%
28944;3;0.003%
11299;3;0.003%
1664;3;0.003%
30315;3;0.003%
8716;3;0.003%
8708;3;0.003%
5357;3;0.003%
38220;3;0.003%
9412;3;0.003%
8851;3;0.003%
26598;3;0.003%
36180;3;0.003%
40458;3;0.003%
8777;3;0.003%
38095;3;0.003%
27913;3;0.003%
31235;3;0.003%
26550;3;0.003%
8198;3;0.003%
24096;3;0.003%
20005;3;0.003%
13355;3;0.003%
19547;3;0.003%
5056;3;0.003%
18402;3;0.003%
4767;3;0.003%
2600;3;0.003%
14250;3;0.003%
20603;3;0.003%
38358;3;0.003%
37799;3;0.003%
11227;3;0.003%
40369;3;0.003%
37751;3;0.003%
5348;3;0.003%
17176;3;0.003%
26187;3;0.003%
18435;3;0.003%
20154;3;0.003%
39784;3;0.003%
7540;3;0.003%
32983;3;0.003%
36748;3;0.003%
30953;3;0.003%
13422;3;0.003%
14942;3;0.003%
14787;3;0.003%
27091;3;0.003%
3007;3;0.003%
20226;3;0.003%
36527;3;0.003%
37697;3;0.003%
4609;3;0.003%
29122;3;0.003%
37033;3;0.003%
22199;3;0.003%
30756;3;0.003%
20868;3;0.003%
28360;3;0.003%
28361;3;0.003%
21235;3;0.003%
1818;3;0.003%
10383;3;0.003%
10214;3;0.003%
15826;3;0.003%
15415;3;0.003%
19661;3;0.003%
5419;3;0.003%
5139;3;0.003%
18886;3;0.003%
24061;3;0.003%
32293;3;0.003%
10766;3;0.003%
1217;3;0.003%
5352;3;0.003%
3088;3;0.003%
13581;3;0.003%
10265;3;0.003%
26603;3;0.003%
35931;3;0.003%
123;3;0.003%
35561;3;0.003%
28231;3;0.003%
23021;3;0.003%
22089;3;0.003%
5570;3;0.003%
11329;3;0.003%
40148;3;0.003%
20672;3;0.003%
39593;3;0.003%
6944;3;0.003%
29945;3;0.003%
20867;3;0.003%
13681;3;0.003%
38469;3;0.003%
22689;3;0.003%
10693;3;0.003%
23894;3;0.003%
22251;3;0.003%
36980;3;0.003%
13425;3;0.003%
1164;3;0.003%
37316;3;0.003%
14021;3;0.003%
20117;3;0.003%
4246;3;0.003%
37741;3;0.003%
20591;3;0.003%
1997;3;0.003%
19991;3;0.003%
20730;3;0.003%
146;3;0.003%
35483;3;0.003%
7913;3;0.003%
18085;3;0.003%
22125;3;0.003%
8763;3;0.003%
5142;3;0.003%
29602;3;0.003%
5162;3;0.003%
38018;3;0.003%
10874;3;0.003%
10868;3;0.003%
33696;3;0.003%
15610;3;0.003%
31653;3;0.003%
37730;3;0.003%
39123;3;0.003%
179;3;0.003%
22258;3;0.003%
7263;3;0.003%
30360;3;0.003%
39686;3;0.003%
2654;3;0.003%
16043;3;0.003%
7270;3;0.003%
39314;3;0.003%
21249;3;0.003%
20323;3;0.003%
4050;3;0.003%
636;3;0.003%
5786;3;0.003%
40925;3;0.003%
8658;3;0.003%
31815;3;0.003%
19961;3;0.003%
3398;3;0.003%
24720;3;0.003%
37383;3;0.003%
3496;3;0.003%
11172;3;0.003%
7138;3;0.003%
9182;3;0.003%
9549;3;0.003%
28564;3;0.003%
36723;3;0.003%
8206;3;0.003%
39740;3;0.003%
32697;3;0.003%
16040;3;0.003%
1305;3;0.003%
39000;3;0.003%
37961;3;0.003%
10078;3;0.003%
4936;3;0.003%
21485;3;0.003%
39423;3;0.003%
30105;3;0.003%
35548;3;0.003%
21098;3;0.003%
14569;3;0.003%
15702;3;0.003%
18298;3;0.003%
5278;3;0.003%
1353;3;0.003%
11383;3;0.003%
9145;3;0.003%
16290;3;0.003%
38240;3;0.003%
18121;3;0.003%
14530;3;0.003%
36105;3;0.003%
13233;3;0.003%
35701;3;0.003%
5281;3;0.003%
33490;3;0.003%
6127;3;0.003%
1324;3;0.003%
16642;3;0.003%
18572;3;0.003%
9236;3;0.003%
4700;3;0.003%
18107;3;0.003%
32888;3;0.003%
32793;3;0.003%
39762;3;0.003%
40902;3;0.003%
22763;3;0.003%
22594;3;0.003%
29154;3;0.003%
29530;3;0.003%
32941;3;0.003%
19761;3;0.003%
31638;3;0.003%
2848;3;0.003%
16520;3;0.003%
14670;3;0.003%
27340;3;0.003%
22304;3;0.003%
4064;3;0.003%
1346;3;0.003%
35717;3;0.003%
37505;3;0.003%
9818;3;0.003%
29977;3;0.003%
21110;3;0.003%
28989;3;0.003%
36173;3;0.003%
37690;3;0.003%
11900;3;0.003%
38311;3;0.003%
35737;3;0.003%
21328;3;0.003%
38773;3;0.003%
37214;3;0.003%
37096;3;0.003%
11051;3;0.003%
12288;3;0.003%
7624;3;0.003%
37399;3;0.003%
9521;3;0.003%
1606;3;0.003%
17045;3;0.003%
40669;3;0.003%
14497;3;0.003%
1542;3;0.003%
29874;3;0.003%
11819;3;0.003%
19505;3;0.003%
750;3;0.003%
40593;3;0.003%
30909;3;0.003%
36463;3;0.003%
5355;3;0.003%
666;3;0.003%
5576;3;0.003%
25113;3;0.003%
40870;3;0.003%
36196;3;0.003%
32862;3;0.003%
27002;3;0.003%
24945;3;0.003%
37089;3;0.003%
24282;3;0.003%
11406;3;0.003%
4250;3;0.003%
2454;3;0.003%
24185;3;0.003%
29448;3;0.003%
2259;3;0.003%
38936;3;0.003%
2467;3;0.003%
16320;3;0.003%
2826;3;0.003%
7679;3;0.003%
14183;3;0.003%
2519;3;0.003%
37708;3;0.003%
8183;3;0.003%
18141;3;0.003%
6814;3;0.003%
11982;3;0.003%
35243;3;0.003%
11115;3;0.003%
22593;3;0.003%
7558;3;0.003%
26773;3;0.003%
36473;3;0.003%
23878;3;0.003%
21669;3;0.003%
33425;3;0.003%
21440;3;0.003%
35970;3;0.003%
31483;3;0.003%
38177;3;0.003%
12894;3;0.003%
36241;3;0.003%
21182;3;0.003%
1242;3;0.003%
3369;3;0.003%
22450;3;0.003%
1744;3;0.003%
21194;3;0.003%
28678;3;0.003%
30963;3;0.003%
30403;3;0.003%
18914;3;0.003%
29484;3;0.003%
22136;3;0.003%
39137;3;0.003%
8061;3;0.003%
37674;3;0.003%
9089;3;0.003%
9508;3;0.003%
39692;3;0.003%
28348;3;0.003%
461;3;0.003%
25682;3;0.003%
33327;3;0.003%
35869;3;0.003%
32139;3;0.003%
2125;3;0.003%
31114;3;0.003%
37743;3;0.003%
10913;3;0.003%
16740;3;0.003%
34604;3;0.003%
5332;3;0.003%
37021;3;0.003%
34751;3;0.003%
26936;3;0.003%
38218;3;0.003%
3317;3;0.003%
40882;3;0.003%
36348;3;0.003%
16005;3;0.003%
39141;3;0.003%
37206;3;0.003%
3635;3;0.003%
14795;3;0.003%
38881;3;0.003%
5337;3;0.003%
4933;3;0.003%
35898;3;0.003%
4427;3;0.003%
3060;3;0.003%
21550;3;0.003%
24603;3;0.003%
8650;3;0.003%
13039;3;0.003%
22988;3;0.003%
21424;3;0.003%
30523;3;0.003%
12936;3;0.003%
8268;3;0.003%
13691;3;0.003%
29000;3;0.003%
24841;3;0.003%
28154;3;0.003%
14025;3;0.003%
32715;3;0.003%
23465;3;0.003%
5194;3;0.003%
12948;3;0.003%
37134;3;0.003%
33375;3;0.003%
31846;3;0.003%
34915;3;0.003%
39455;3;0.003%
15172;3;0.003%
27910;3;0.003%
34437;3;0.003%
39412;3;0.003%
36144;3;0.003%
9576;3;0.003%
36857;3;0.003%
11553;3;0.003%
38805;3;0.003%
17097;3;0.003%
8732;3;0.003%
2635;3;0.003%
34434;3;0.003%
37617;3;0.003%
24843;3;0.003%
16472;3;0.003%
24672;3;0.003%
12704;3;0.003%
21250;3;0.003%
21868;3;0.003%
15314;3;0.003%
25852;3;0.003%
26676;3;0.003%
24784;3;0.003%
19882;3;0.003%
31878;3;0.003%
12645;3;0.003%
9308;3;0.003%
15732;3;0.003%
3939;3;0.003%
12760;3;0.003%
40156;3;0.003%
32949;3;0.003%
23461;3;0.003%
31729;3;0.003%
38341;3;0.003%
1380;3;0.003%
2632;3;0.003%
6773;3;0.003%
23296;3;0.003%
6263;3;0.003%
24044;3;0.003%
16991;3;0.003%
17181;3;0.003%
30683;3;0.003%
40416;3;0.003%
39324;3;0.003%
26863;3;0.003%
28021;3;0.003%
35492;3;0.003%
5873;3;0.003%
6053;3;0.003%
21771;3;0.003%
27614;3;0.003%
17106;3;0.003%
17104;3;0.003%
33433;3;0.003%
3450;3;0.003%
28752;3;0.003%
5304;3;0.003%
37355;3;0.003%
5620;3;0.003%
9678;3;0.003%
30076;3;0.003%
29139;3;0.003%
7045;3;0.003%
4225;3;0.003%
14348;3;0.003%
3061;3;0.003%
16010;3;0.003%
35047;3;0.003%
26262;3;0.003%
31261;3;0.003%
31071;3;0.003%
38668;3;0.003%
14881;3;0.003%
40198;3;0.003%
18751;3;0.003%
36032;3;0.003%
36192;3;0.003%
10607;3;0.003%
599;3;0.003%
34090;3;0.003%
37342;3;0.003%
34665;3;0.003%
24922;3;0.003%
21104;3;0.003%
16303;3;0.003%
2679;3;0.003%
29763;3;0.003%
25931;3;0.003%
38586;3;0.003%
11929;3;0.003%
26760;3;0.003%
34656;3;0.003%
31424;3;0.003%
8223;3;0.003%
11962;3;0.003%
26396;3;0.003%
10101;3;0.003%
34101;3;0.003%
36097;3;0.003%
18081;3;0.003%
31360;3;0.003%
32608;3;0.003%
3767;3;0.003%
34547;3;0.003%
11603;3;0.003%
39177;3;0.003%
26535;3;0.003%
15603;3;0.003%
17145;3;0.003%
6481;3;0.003%
13545;3;0.003%
24812;3;0.003%
10061;3;0.003%
29040;3;0.003%
33216;3;0.003%
2890;3;0.003%
19836;3;0.003%
28900;3;0.003%
27269;3;0.003%
22630;3;0.003%
15150;3;0.003%
35808;3;0.003%
18070;3;0.003%
3423;3;0.003%
6782;3;0.003%
609;3;0.003%
21673;3;0.003%
29310;3;0.003%
36267;3;0.003%
12691;3;0.003%
33359;3;0.003%
30653;3;0.003%
2880;3;0.003%
31758;3;0.003%
25313;3;0.003%
31077;3;0.003%
2782;3;0.003%
7530;3;0.003%
15984;3;0.003%
8380;3;0.003%
9540;3;0.003%
7174;3;0.003%
36142;3;0.003%
2028;3;0.003%
12973;3;0.003%
9352;3;0.003%
32937;3;0.003%
31734;3;0.003%
1488;3;0.003%
32501;3;0.003%
32903;3;0.003%
37556;3;0.003%
19500;3;0.003%
19766;3;0.003%
6243;3;0.003%
30545;3;0.003%
11910;3;0.003%
19668;3;0.003%
5546;3;0.003%
11969;3;0.003%
29325;3;0.003%
18166;3;0.003%
15133;3;0.003%
14579;3;0.003%
10028;3;0.003%
30858;3;0.003%
6337;3;0.003%
22424;3;0.003%
39256;3;0.003%
3529;3;0.003%
16482;3;0.003%
28303;3;0.003%
16653;3;0.003%
147;3;0.003%
11255;3;0.003%
10840;3;0.003%
33483;3;0.003%
40182;3;0.003%
37841;3;0.003%
11031;3;0.003%
18090;3;0.003%
1288;3;0.003%
19160;3;0.003%
16454;3;0.003%
2518;3;0.003%
32748;3;0.003%
20190;3;0.003%
2755;3;0.003%
16174;3;0.003%
34564;3;0.003%
37671;3;0.003%
1431;3;0.003%
14454;3;0.003%
30643;3;0.003%
16502;3;0.003%
32619;3;0.003%
22911;3;0.003%
20950;3;0.003%
36724;3;0.003%
31556;3;0.003%
16739;3;0.003%
20561;3;0.003%
35258;3;0.003%
34021;3;0.003%
6092;3;0.003%
19802;3;0.003%
32676;3;0.003%
37058;3;0.003%
11037;3;0.003%
8072;3;0.003%
17345;3;0.003%
23360;3;0.003%
10705;3;0.003%
18327;3;0.003%
27890;3;0.003%
10277;3;0.003%
26168;3;0.003%
28446;3;0.003%
37211;3;0.003%
36302;3;0.003%
37070;3;0.003%
32629;3;0.003%
33500;3;0.003%
1802;3;0.003%
5423;3;0.003%
34630;3;0.003%
4449;3;0.003%
34096;3;0.003%
31830;3;0.003%
21399;3;0.003%
35925;3;0.003%
37358;3;0.003%
30549;3;0.003%
14615;3;0.003%
31856;3;0.003%
18154;3;0.003%
13810;3;0.003%
15007;3;0.003%
11307;3;0.003%
8392;3;0.003%
4814;3;0.003%
6117;3;0.003%
31779;3;0.003%
26724;3;0.003%
2269;3;0.003%
16851;3;0.003%
17102;3;0.003%
13686;3;0.003%
28766;3;0.003%
15853;3;0.003%
14911;3;0.003%
27760;3;0.003%
35545;3;0.003%
5864;3;0.003%
10316;3;0.003%
24714;3;0.003%
25926;3;0.003%
12289;3;0.003%
37804;3;0.003%
10071;3;0.003%
17508;3;0.003%
23089;3;0.003%
1597;3;0.003%
28727;3;0.003%
21223;3;0.003%
39930;3;0.003%
18444;3;0.003%
38578;3;0.003%
37175;3;0.003%
22186;3;0.003%
16590;3;0.003%
6415;3;0.003%
34884;3;0.003%
33281;3;0.003%
24823;3;0.003%
23510;3;0.003%
22379;3;0.003%
26024;3;0.003%
34603;3;0.003%
28284;3;0.003%
31256;3;0.003%
18565;3;0.003%
15647;3;0.003%
8794;3;0.003%
11150;3;0.003%
2819;3;0.003%
39906;3;0.003%
36254;3;0.003%
1950;3;0.003%
18580;3;0.003%
2242;3;0.003%
11602;3;0.003%
11601;3;0.003%
3533;3;0.003%
39136;3;0.003%
8926;3;0.003%
26093;3;0.003%
13381;3;0.003%
13869;3;0.003%
28867;3;0.003%
24992;3;0.003%
22941;3;0.003%
19996;3;0.003%
22973;3;0.003%
35341;3;0.003%
1064;3;0.003%
37092;3;0.003%
7371;3;0.003%
19546;3;0.003%
436;3;0.003%
26080;3;0.003%
15324;3;0.003%
28402;3;0.003%
27673;3;0.003%
35946;3;0.003%
17218;3;0.003%
30089;3;0.003%
39418;3;0.003%
26791;3;0.003%
18094;3;0.003%
10601;3;0.003%
18982;3;0.003%
12009;3;0.003%
9319;3;0.003%
31774;3;0.003%
38948;3;0.003%
29756;3;0.003%
24236;3;0.003%
37549;3;0.003%
32225;3;0.003%
24099;3;0.003%
14682;3;0.003%
14878;3;0.003%
6124;3;0.003%
29543;3;0.003%
30619;3;0.003%
28939;3;0.003%
26878;3;0.003%
1754;3;0.003%
39395;3;0.003%
40621;3;0.003%
13914;3;0.003%
21472;3;0.003%
21184;3;0.003%
22060;3;0.003%
23748;3;0.003%
13471;3;0.003%
12234;3;0.003%
12485;3;0.003%
17601;3;0.003%
38356;3;0.003%
24258;3;0.003%
31930;3;0.003%
9927;3;0.003%
28319;3;0.003%
36648;3;0.003%
28713;3;0.003%
16315;3;0.003%
34191;3;0.003%
32442;3;0.003%
37197;3;0.003%
16489;3;0.003%
26627;3;0.003%
28911;3;0.003%
37053;3;0.003%
6942;3;0.003%
40246;3;0.003%
13012;3;0.003%
20648;3;0.003%
965;3;0.003%
19136;3;0.003%
11916;3;0.003%
1615;3;0.003%
6328;3;0.003%
21075;3;0.003%
38767;3;0.003%
38203;3;0.003%
18150;3;0.003%
29018;3;0.003%
27853;3;0.003%
19746;3;0.003%
16500;3;0.003%
37551;3;0.003%
770;3;0.003%
25407;3;0.003%
9745;3;0.003%
2547;3;0.003%
8873;3;0.003%
6383;3;0.003%
35999;3;0.003%
29009;3;0.003%
18725;3;0.003%
35481;3;0.003%
7326;3;0.003%
15332;3;0.003%
10550;3;0.003%
23305;3;0.003%
20131;3;0.003%
8452;3;0.003%
24040;3;0.003%
22012;3;0.003%
9682;3;0.003%
4703;3;0.003%
31819;3;0.003%
3009;3;0.003%
23261;3;0.003%
10142;3;0.003%
21370;3;0.003%
21390;3;0.003%
7972;3;0.003%
5078;3;0.003%
5361;3;0.003%
28316;3;0.003%
36314;3;0.003%
648;3;0.003%
39619;3;0.003%
10092;3;0.003%
6507;3;0.003%
15602;3;0.003%
1658;3;0.003%
31377;3;0.003%
27453;3;0.003%
19724;3;0.003%
38704;3;0.003%
39361;3;0.003%
27747;3;0.003%
16677;3;0.003%
19729;3;0.003%
12021;3;0.003%
27932;3;0.003%
32010;3;0.003%
699;3;0.003%
37871;3;0.003%
28436;3;0.003%
11387;3;0.003%
14712;3;0.003%
36243;3;0.003%
21064;3;0.003%
18118;3;0.003%
366;3;0.003%
1345;3;0.003%
37020;3;0.003%
30835;3;0.003%
21279;3;0.003%
31327;3;0.003%
39104;3;0.003%
29434;3;0.003%
11203;3;0.003%
10734;3;0.003%
21572;3;0.003%
15295;3;0.003%
10242;3;0.003%
11110;3;0.003%
37851;3;0.003%
33918;3;0.003%
14980;3;0.003%
38718;3;0.003%
28194;3;0.003%
16874;3;0.003%
24335;3;0.003%
20116;3;0.003%
7565;3;0.003%
19997;3;0.003%
8227;3;0.003%
1383;3;0.003%
5452;3;0.003%
22741;3;0.003%
36630;3;0.003%
7943;3;0.003%
3952;3;0.003%
37357;3;0.003%
28097;3;0.003%
26380;3;0.003%
23810;3;0.003%
24803;3;0.003%
33021;3;0.003%
11237;3;0.003%
621;3;0.003%
38909;3;0.003%
21727;3;0.003%
35185;3;0.003%
40436;3;0.003%
1114;3;0.003%
34245;3;0.003%
19777;3;0.003%
15846;3;0.003%
16298;3;0.003%
4298;3;0.003%
7542;3;0.003%
9026;3;0.003%
27225;3;0.003%
32039;3;0.003%
27675;3;0.003%
9025;3;0.003%
19697;3;0.003%
15825;3;0.003%
26084;3;0.003%
7669;3;0.003%
39007;3;0.003%
11721;3;0.003%
30517;3;0.003%
30198;3;0.003%
36905;3;0.003%
16673;3;0.003%
9696;3;0.003%
17140;3;0.003%
2780;3;0.003%
4731;3;0.003%
32718;3;0.003%
5898;3;0.003%
2553;3;0.003%
30479;3;0.003%
6268;3;0.003%
27409;3;0.003%
4923;3;0.003%
39278;3;0.003%
37035;3;0.003%
29533;3;0.003%
4286;3;0.003%
39116;3;0.003%
38660;3;0.003%
30561;3;0.003%
33883;3;0.003%
11770;3;0.003%
29747;3;0.003%
17553;3;0.003%
17129;3;0.003%
38315;3;0.003%
21259;3;0.003%
10688;3;0.003%
16866;3;0.003%
28212;3;0.003%
28138;3;0.003%
25703;3;0.003%
37221;3;0.003%
14265;3;0.003%
30065;3;0.003%
24499;3;0.003%
35825;3;0.003%
35475;3;0.003%
15974;3;0.003%
40195;3;0.003%
14958;3;0.003%
29744;3;0.003%
12181;3;0.003%
23309;3;0.003%
30971;3;0.003%
30967;3;0.003%
9968;3;0.003%
8598;3;0.003%
22887;3;0.003%
5212;3;0.003%
23575;3;0.003%
28974;3;0.003%
39943;3;0.003%
1403;3;0.003%
12810;3;0.003%
26307;3;0.003%
19410;3;0.003%
32150;3;0.003%
31721;3;0.003%
11561;3;0.003%
24479;3;0.003%
18518;3;0.003%
35591;3;0.003%
35891;3;0.003%
33634;3;0.003%
37839;3;0.003%
30017;3;0.003%
7472;3;0.003%
3287;3;0.003%
38788;3;0.003%
32942;3;0.003%
4091;3;0.003%
6631;3;0.003%
37438;3;0.003%
17471;3;0.003%
11927;3;0.003%
36543;3;0.003%
9538;3;0.003%
6578;3;0.003%
39697;3;0.003%
34622;3;0.003%
36759;3;0.003%
14521;3;0.003%
16162;3;0.003%
40912;3;0.003%
20814;3;0.003%
19558;3;0.003%
14271;3;0.003%
18563;3;0.003%
14139;3;0.003%
23660;3;0.003%
19904;3;0.003%
18786;3;0.003%
15174;3;0.003%
18897;3;0.003%
37123;3;0.003%
2070;3;0.003%
38859;3;0.003%
38737;3;0.003%
11853;3;0.003%
22117;3;0.003%
9663;3;0.003%
3377;3;0.003%
4828;3;0.003%
1904;3;0.003%
25584;3;0.003%
12828;3;0.003%
28745;3;0.003%
34597;3;0.003%
14705;3;0.003%
24514;3;0.003%
3931;3;0.003%
8998;3;0.003%
15740;3;0.003%
2767;3;0.003%
18146;3;0.003%
34455;3;0.003%
15386;3;0.003%
3393;3;0.003%
10350;3;0.003%
23239;3;0.003%
10115;3;0.003%
7575;3;0.003%
29880;3;0.003%
40716;3;0.003%
2877;3;0.003%
27593;3;0.003%
37610;3;0.003%
27628;3;0.003%
36864;3;0.003%
11656;3;0.003%
26285;3;0.003%
11729;3;0.003%
23464;3;0.003%
40101;3;0.003%
5297;3;0.003%
7225;3;0.003%
10950;3;0.003%
7196;3;0.003%
38946;3;0.003%
22939;3;0.003%
30045;3;0.003%
23722;3;0.003%
1943;3;0.003%
18130;3;0.003%
34085;3;0.003%
30347;3;0.003%
10908;3;0.003%
1024;3;0.003%
21769;3;0.003%
6250;3;0.003%
35762;3;0.003%
35635;3;0.003%
34753;3;0.003%
4287;3;0.003%
4124;3;0.003%
354;3;0.003%
5931;3;0.003%
5828;3;0.003%
20588;3;0.003%
6802;3;0.003%
11381;3;0.003%
15805;3;0.003%
28602;3;0.003%
36439;3;0.003%
22603;3;0.003%
18412;3;0.003%
2107;3;0.003%
14546;3;0.003%
23346;3;0.003%
21820;3;0.003%
35953;3;0.003%
31233;3;0.003%
34242;3;0.003%
40577;3;0.003%
3971;3;0.003%
9604;3;0.003%
11123;3;0.003%
34612;3;0.003%
13927;3;0.003%
31719;3;0.003%
38443;3;0.003%
40939;3;0.003%
35639;3;0.003%
34895;3;0.003%
16293;3;0.003%
25726;3;0.003%
37995;3;0.003%
35427;3;0.003%
20066;3;0.003%
30604;3;0.003%
34019;3;0.003%
39422;3;0.003%
28128;3;0.003%
29589;3;0.003%
31577;3;0.003%
26433;3;0.003%
26185;3;0.003%
16479;3;0.003%
34780;3;0.003%
37542;3;0.003%
34858;3;0.003%
23759;3;0.003%
10444;3;0.003%
11166;3;0.003%
860;3;0.003%
9498;3;0.003%
30204;3;0.003%
30205;3;0.003%
5163;3;0.003%
37996;3;0.003%
4883;3;0.003%
36917;3;0.003%
4371;3;0.003%
22407;3;0.003%
1082;3;0.003%
23872;3;0.003%
486;3;0.003%
40482;3;0.003%
11402;3;0.003%
21796;3;0.003%
35584;3;0.003%
26752;3;0.003%
18115;3;0.003%
29059;3;0.003%
14433;3;0.003%
11460;3;0.003%
6109;3;0.003%
7179;3;0.003%
24350;3;0.003%
19078;3;0.003%
36374;3;0.003%
8100;3;0.003%
7149;3;0.003%
15114;3;0.003%
27575;3;0.003%
39798;3;0.003%
37066;3;0.003%
6737;3;0.003%
17594;3;0.003%
24918;3;0.003%
24880;3;0.003%
19054;3;0.003%
36394;3;0.003%
40747;3;0.003%
32145;3;0.003%
11684;3;0.003%
23492;3;0.003%
34131;3;0.003%
13962;3;0.003%
3968;3;0.003%
35439;3;0.003%
24906;3;0.003%
28933;3;0.003%
6004;3;0.003%
24822;3;0.003%
1273;3;0.003%
17094;3;0.003%
19784;3;0.003%
18134;3;0.003%
29912;3;0.003%
36370;3;0.003%
14500;3;0.003%
31242;3;0.003%
30719;3;0.003%
10624;3;0.003%
31480;3;0.003%
23868;3;0.003%
2927;3;0.003%
9655;3;0.003%
28330;3;0.003%
5075;3;0.003%
7833;3;0.003%
18509;3;0.003%
4826;3;0.003%
22375;3;0.003%
30318;3;0.003%
3908;3;0.003%
34395;3;0.003%
16444;3;0.003%
16052;3;0.003%
9991;3;0.003%
28763;3;0.003%
11336;3;0.003%
39377;3;0.003%
28276;3;0.003%
