entity_id;total_amount_of_triples;relative_amount_of_triples
12552;4;0.003%
18878;4;0.003%
24473;4;0.003%
5810;4;0.003%
4035;4;0.003%
28652;4;0.003%
11782;4;0.003%
9135;4;0.003%
11142;4;0.003%
20213;4;0.003%
32524;4;0.003%
40121;4;0.003%
39410;4;0.003%
15807;4;0.003%
6707;4;0.003%
35708;4;0.003%
31634;4;0.003%
23065;4;0.003%
25227;4;0.003%
8547;4;0.003%
28482;4;0.003%
9308;4;0.003%
29741;4;0.003%
30423;4;0.003%
1927;4;0.003%
4709;4;0.003%
38987;4;0.003%
3255;4;0.003%
5892;4;0.003%
36193;4;0.003%
1763;4;0.003%
11678;4;0.003%
37953;4;0.003%
29770;4;0.003%
40461;4;0.003%
30030;4;0.003%
12355;4;0.003%
29647;4;0.003%
22714;4;0.003%
27289;4;0.003%
24460;4;0.003%
18181;4;0.003%
31952;4;0.003%
20310;4;0.003%
30054;4;0.003%
24565;4;0.003%
21532;4;0.003%
27005;4;0.003%
3558;4;0.003%
384;4;0.003%
4737;4;0.003%
30968;4;0.003%
16432;4;0.003%
35354;4;0.003%
11042;4;0.003%
28595;4;0.003%
27342;4;0.003%
28711;4;0.003%
37576;4;0.003%
36301;4;0.003%
27555;4;0.003%
9337;4;0.003%
13220;4;0.003%
17933;4;0.003%
10145;4;0.003%
10330;4;0.003%
19926;4;0.003%
2166;4;0.003%
23388;4;0.003%
31969;4;0.003%
6316;4;0.003%
24778;4;0.003%
18365;4;0.003%
1122;4;0.003%
40390;4;0.003%
22522;4;0.003%
30654;4;0.003%
19756;4;0.003%
20271;4;0.003%
21312;4;0.003%
26638;4;0.003%
6095;4;0.003%
30614;4;0.003%
29942;4;0.003%
28079;4;0.003%
36373;4;0.003%
25212;4;0.003%
27933;4;0.003%
10320;4;0.003%
38766;4;0.003%
36876;4;0.003%
27974;4;0.003%
39768;4;0.003%
33362;4;0.003%
22239;4;0.003%
29750;4;0.003%
5298;4;0.003%
33270;4;0.003%
40921;4;0.003%
35291;4;0.003%
40740;4;0.003%
25022;4;0.003%
19599;4;0.003%
30463;4;0.003%
28274;4;0.003%
40442;4;0.003%
26430;4;0.003%
6062;4;0.003%
8596;4;0.003%
39177;4;0.003%
38159;4;0.003%
21039;4;0.003%
27999;4;0.003%
15130;4;0.003%
38941;4;0.003%
34127;4;0.003%
21471;4;0.003%
10262;4;0.003%
1824;4;0.003%
316;4;0.003%
14009;4;0.003%
10323;4;0.003%
12651;4;0.003%
12654;4;0.003%
23604;4;0.003%
37680;4;0.003%
21077;4;0.003%
33084;4;0.003%
2157;4;0.003%
15249;4;0.003%
17614;4;0.003%
10558;4;0.003%
35030;4;0.003%
21339;4;0.003%
26400;4;0.003%
29790;4;0.003%
40142;4;0.003%
10311;4;0.003%
10408;4;0.003%
27377;4;0.003%
25398;4;0.003%
36379;4;0.003%
10322;4;0.003%
4918;4;0.003%
9148;4;0.003%
30547;4;0.003%
29584;4;0.003%
35087;4;0.003%
9828;4;0.003%
33554;4;0.003%
26977;4;0.003%
5552;4;0.003%
38341;4;0.003%
33781;4;0.003%
12708;4;0.003%
21735;4;0.003%
27420;4;0.003%
21758;4;0.003%
23916;4;0.003%
37813;4;0.003%
11484;4;0.003%
38641;4;0.003%
38637;4;0.003%
9303;4;0.003%
8853;4;0.003%
12053;4;0.003%
36145;4;0.003%
16211;4;0.003%
35230;4;0.003%
11889;4;0.003%
5013;4;0.003%
26719;4;0.003%
37780;4;0.003%
33558;4;0.003%
35537;4;0.003%
4379;4;0.003%
26664;4;0.003%
25211;4;0.003%
20554;4;0.003%
13869;4;0.003%
964;4;0.003%
24819;4;0.003%
18316;4;0.003%
33726;4;0.003%
20204;4;0.003%
10772;4;0.003%
9440;4;0.003%
8196;4;0.003%
1104;4;0.003%
25591;4;0.003%
27856;4;0.003%
40128;4;0.003%
37343;4;0.003%
1507;4;0.003%
25611;4;0.003%
25323;4;0.003%
3517;4;0.003%
39942;4;0.003%
26374;4;0.003%
7710;4;0.003%
8121;4;0.003%
13913;4;0.003%
38241;4;0.003%
8848;4;0.003%
22325;4;0.003%
10402;4;0.003%
27433;4;0.003%
601;4;0.003%
35973;4;0.003%
34456;4;0.003%
23776;4;0.003%
1590;4;0.003%
10543;4;0.003%
2330;4;0.003%
33082;4;0.003%
14610;4;0.003%
34128;4;0.003%
29518;4;0.003%
31449;4;0.003%
18929;4;0.003%
19119;4;0.003%
27182;4;0.003%
17418;4;0.003%
27738;4;0.003%
34674;4;0.003%
34612;4;0.003%
1673;4;0.003%
4754;4;0.003%
29869;4;0.003%
27721;4;0.003%
12623;4;0.003%
3052;4;0.003%
7579;4;0.003%
6260;4;0.003%
40484;4;0.003%
552;4;0.003%
14098;4;0.003%
77;4;0.003%
35353;4;0.003%
24213;4;0.003%
14399;4;0.003%
8564;4;0.003%
2309;4;0.003%
7787;4;0.003%
26099;4;0.003%
37030;4;0.003%
2369;4;0.003%
9940;4;0.003%
19368;4;0.003%
40131;4;0.003%
39764;4;0.003%
6680;4;0.003%
19963;4;0.003%
20332;4;0.003%
13896;4;0.003%
19381;4;0.003%
36536;4;0.003%
27800;4;0.003%
9280;4;0.003%
2147;4;0.003%
8077;4;0.003%
40615;4;0.003%
21222;4;0.003%
39047;4;0.003%
11115;4;0.003%
10064;4;0.003%
10261;4;0.003%
21313;4;0.003%
22189;4;0.003%
26222;4;0.003%
18211;4;0.003%
12382;4;0.003%
2337;4;0.003%
18389;4;0.003%
17110;4;0.003%
1974;4;0.003%
4077;4;0.003%
32360;4;0.003%
38747;4;0.003%
755;4;0.003%
3135;4;0.003%
9858;4;0.003%
9856;4;0.003%
20057;4;0.003%
24322;4;0.003%
31640;4;0.003%
30627;4;0.003%
467;4;0.003%
8163;4;0.003%
28946;4;0.003%
28553;4;0.003%
25617;4;0.003%
23984;4;0.003%
14453;4;0.003%
9191;4;0.003%
10304;4;0.003%
10393;4;0.003%
31860;4;0.003%
18954;4;0.003%
497;4;0.003%
30218;4;0.003%
38806;4;0.003%
9223;4;0.003%
2628;4;0.003%
13441;4;0.003%
14485;4;0.003%
25452;4;0.003%
11511;4;0.003%
29800;4;0.003%
27334;4;0.003%
16348;4;0.003%
24386;4;0.003%
24604;4;0.003%
25694;4;0.003%
31580;4;0.003%
34112;4;0.003%
39562;4;0.003%
2613;4;0.003%
25522;4;0.003%
541;4;0.003%
18782;4;0.003%
32169;4;0.003%
3757;4;0.003%
11089;4;0.003%
35424;4;0.003%
27188;4;0.003%
35363;4;0.003%
28440;4;0.003%
37020;4;0.003%
24567;4;0.003%
9238;4;0.003%
21013;4;0.003%
15059;4;0.003%
27311;4;0.003%
27343;4;0.003%
8804;4;0.003%
20739;4;0.003%
38410;4;0.003%
689;4;0.003%
16604;4;0.003%
25782;4;0.003%
13768;4;0.003%
22238;4;0.003%
40845;4;0.003%
8703;4;0.003%
20478;4;0.003%
20061;4;0.003%
3352;4;0.003%
27945;4;0.003%
30598;4;0.003%
1576;4;0.003%
6589;4;0.003%
14683;4;0.003%
30748;4;0.003%
34276;4;0.003%
29755;4;0.003%
13986;4;0.003%
27795;4;0.003%
27333;4;0.003%
38116;4;0.003%
17742;4;0.003%
24634;4;0.003%
36283;4;0.003%
9591;4;0.003%
16244;4;0.003%
21566;4;0.003%
24208;4;0.003%
28006;4;0.003%
32347;4;0.003%
37352;4;0.003%
37452;4;0.003%
40734;4;0.003%
21870;4;0.003%
10955;4;0.003%
29743;4;0.003%
31037;4;0.003%
11501;4;0.003%
7681;4;0.003%
25711;4;0.003%
40003;4;0.003%
26655;4;0.003%
27061;4;0.003%
14457;4;0.003%
37260;4;0.003%
37617;4;0.003%
24013;4;0.003%
9785;4;0.003%
32698;4;0.003%
18401;4;0.003%
36573;4;0.003%
1306;4;0.003%
29263;4;0.003%
3480;4;0.003%
39313;4;0.003%
5140;4;0.003%
23077;4;0.003%
11750;4;0.003%
19927;4;0.003%
33167;4;0.003%
12688;4;0.003%
38719;4;0.003%
29606;4;0.003%
15322;4;0.003%
12863;4;0.003%
19891;4;0.003%
17644;4;0.003%
35669;4;0.003%
5560;4;0.003%
10578;4;0.003%
7292;4;0.003%
13588;4;0.003%
33796;4;0.003%
17225;4;0.003%
28932;4;0.003%
12345;4;0.003%
12268;4;0.003%
36616;4;0.003%
17268;4;0.003%
35997;4;0.003%
15519;4;0.003%
22229;4;0.003%
12770;4;0.003%
25705;4;0.003%
6198;4;0.003%
9216;4;0.003%
6045;4;0.003%
25204;4;0.003%
32925;4;0.003%
12078;4;0.003%
27550;4;0.003%
26846;4;0.003%
34059;4;0.003%
4933;4;0.003%
37520;4;0.003%
14334;4;0.003%
32959;4;0.003%
22544;4;0.003%
5714;4;0.003%
12421;4;0.003%
33420;4;0.003%
1509;4;0.003%
17796;4;0.003%
28121;4;0.003%
14849;4;0.003%
14324;4;0.003%
13808;4;0.003%
13128;4;0.003%
8049;4;0.003%
26816;4;0.003%
11233;4;0.003%
20107;4;0.003%
39029;4;0.003%
910;4;0.003%
18820;4;0.003%
37600;4;0.003%
2583;4;0.003%
10658;4;0.003%
19589;4;0.003%
22625;4;0.003%
14681;4;0.003%
4399;4;0.003%
15281;4;0.003%
34200;4;0.003%
39666;4;0.003%
25860;4;0.003%
38674;4;0.003%
17882;4;0.003%
406;4;0.003%
3872;4;0.003%
3420;4;0.003%
39848;4;0.003%
28843;4;0.003%
18776;4;0.003%
21886;4;0.003%
10865;4;0.003%
3645;4;0.003%
37534;4;0.003%
9883;4;0.003%
37317;4;0.003%
9999;4;0.003%
7182;4;0.003%
16249;4;0.003%
28901;4;0.003%
21999;4;0.003%
21336;4;0.003%
19501;4;0.003%
17377;4;0.003%
25079;4;0.003%
24757;4;0.003%
20383;4;0.003%
38974;4;0.003%
28805;4;0.003%
20195;4;0.003%
10581;4;0.003%
23917;4;0.003%
29067;4;0.003%
25475;4;0.003%
1944;4;0.003%
26038;4;0.003%
27194;4;0.003%
13058;4;0.003%
17038;4;0.003%
29368;4;0.003%
28314;4;0.003%
11072;4;0.003%
2619;4;0.003%
8063;4;0.003%
21713;4;0.003%
21882;4;0.003%
17539;4;0.003%
28321;4;0.003%
40146;4;0.003%
18907;4;0.003%
20777;4;0.003%
19149;4;0.003%
32898;4;0.003%
27134;4;0.003%
27258;4;0.003%
24470;4;0.003%
28707;4;0.003%
32498;4;0.003%
14522;4;0.003%
28088;4;0.003%
30660;4;0.003%
35345;4;0.003%
39189;4;0.003%
39087;4;0.003%
7053;4;0.003%
36085;4;0.003%
20811;4;0.003%
31044;4;0.003%
37852;4;0.003%
4347;4;0.003%
26684;4;0.003%
29267;4;0.003%
26740;4;0.003%
38867;4;0.003%
27786;4;0.003%
17704;4;0.003%
20490;4;0.003%
11039;4;0.003%
8044;4;0.003%
31321;4;0.003%
29223;4;0.003%
14192;4;0.003%
15714;4;0.003%
36547;4;0.003%
36369;4;0.003%
36363;4;0.003%
3598;4;0.003%
26706;4;0.003%
38634;4;0.003%
11032;4;0.003%
22921;4;0.003%
14227;4;0.003%
30072;4;0.003%
18010;4;0.003%
28467;4;0.003%
2582;4;0.003%
20784;4;0.003%
12926;4;0.003%
3568;4;0.003%
888;4;0.003%
23018;4;0.003%
15678;4;0.003%
33671;4;0.003%
31665;4;0.003%
12083;4;0.003%
17124;4;0.003%
39001;4;0.003%
12191;4;0.003%
3617;4;0.003%
31260;4;0.003%
38007;4;0.003%
20705;4;0.003%
14074;4;0.003%
4331;4;0.003%
25742;4;0.003%
5656;4;0.003%
2974;4;0.003%
19419;4;0.003%
38048;4;0.003%
3372;4;0.003%
12287;4;0.003%
12284;4;0.003%
26987;4;0.003%
35194;4;0.003%
34048;4;0.003%
18274;4;0.003%
27808;4;0.003%
10176;4;0.003%
15140;4;0.003%
12822;4;0.003%
24712;4;0.003%
29596;4;0.003%
8668;4;0.003%
6394;4;0.003%
3651;4;0.003%
35974;4;0.003%
17962;4;0.003%
34129;4;0.003%
9287;4;0.003%
557;4;0.003%
26839;4;0.003%
6484;4;0.003%
25157;4;0.003%
22774;4;0.003%
28226;4;0.003%
19087;4;0.003%
32736;4;0.003%
30679;4;0.003%
23953;4;0.003%
23825;4;0.003%
15310;4;0.003%
34015;4;0.003%
5071;4;0.003%
17562;4;0.003%
2286;4;0.003%
39971;4;0.003%
20088;4;0.003%
37910;4;0.003%
14782;4;0.003%
10298;4;0.003%
611;4;0.003%
7377;4;0.003%
9170;4;0.003%
25928;4;0.003%
35525;4;0.003%
27899;4;0.003%
14179;4;0.003%
29619;4;0.003%
17576;4;0.003%
29104;4;0.003%
24369;4;0.003%
9550;4;0.003%
25131;4;0.003%
26513;4;0.003%
3755;4;0.003%
9977;4;0.003%
28210;4;0.003%
26132;4;0.003%
30351;4;0.003%
7;4;0.003%
27530;4;0.003%
17321;4;0.003%
30259;4;0.003%
15417;4;0.003%
5725;4;0.003%
25032;4;0.003%
3689;4;0.003%
5974;4;0.003%
32649;4;0.003%
2935;4;0.003%
37666;4;0.003%
18773;4;0.003%
28489;4;0.003%
2774;4;0.003%
27951;4;0.003%
33540;4;0.003%
28296;4;0.003%
11717;4;0.003%
10335;4;0.003%
24407;4;0.003%
35581;4;0.003%
481;4;0.003%
14707;4;0.003%
8064;4;0.003%
20570;4;0.003%
805;4;0.003%
21804;4;0.003%
28917;4;0.003%
16118;4;0.003%
35678;4;0.003%
22278;4;0.003%
22033;4;0.003%
28016;4;0.003%
25078;4;0.003%
34005;4;0.003%
39523;4;0.003%
30483;4;0.003%
23219;4;0.003%
1600;4;0.003%
36548;4;0.003%
11129;4;0.003%
3654;4;0.003%
4225;4;0.003%
29090;4;0.003%
1301;4;0.003%
30880;4;0.003%
30232;4;0.003%
9167;4;0.003%
38343;4;0.003%
32467;4;0.003%
29767;4;0.003%
22856;4;0.003%
23693;4;0.003%
32072;4;0.003%
35069;4;0.003%
12711;4;0.003%
37159;4;0.003%
36325;4;0.003%
5730;4;0.003%
24510;4;0.003%
26797;4;0.003%
19059;4;0.003%
38984;4;0.003%
30317;4;0.003%
23306;4;0.003%
19539;4;0.003%
19778;4;0.003%
3519;4;0.003%
18230;4;0.003%
29197;4;0.003%
23234;4;0.003%
34218;4;0.003%
3032;4;0.003%
28437;4;0.003%
23068;4;0.003%
13788;4;0.003%
38907;4;0.003%
25517;4;0.003%
19222;4;0.003%
26253;4;0.003%
17560;4;0.003%
34868;4;0.003%
34864;4;0.003%
17666;4;0.003%
28254;4;0.003%
23451;4;0.003%
26868;4;0.003%
35439;4;0.003%
14805;4;0.003%
28613;4;0.003%
2474;4;0.003%
263;4;0.003%
5377;4;0.003%
23539;4;0.003%
28566;4;0.003%
23796;4;0.003%
40338;4;0.003%
24657;4;0.003%
27638;4;0.003%
32592;4;0.003%
15588;4;0.003%
6847;4;0.003%
13613;4;0.003%
30636;4;0.003%
26808;4;0.003%
16885;4;0.003%
25686;4;0.003%
8730;4;0.003%
34702;4;0.003%
33900;4;0.003%
10163;4;0.003%
28492;4;0.003%
17444;4;0.003%
30116;4;0.003%
20729;4;0.003%
19704;4;0.003%
30148;4;0.003%
19491;4;0.003%
20430;4;0.003%
31029;4;0.003%
31826;4;0.003%
38068;4;0.003%
19986;4;0.003%
12274;4;0.003%
28708;4;0.003%
28000;4;0.003%
9178;4;0.003%
23299;4;0.003%
40151;4;0.003%
26470;4;0.003%
39920;4;0.003%
8618;4;0.003%
27198;4;0.003%
22242;4;0.003%
39606;4;0.003%
12129;4;0.003%
31710;4;0.003%
17186;4;0.003%
34731;4;0.003%
38117;4;0.003%
26554;4;0.003%
25374;4;0.003%
24558;4;0.003%
19443;4;0.003%
15434;4;0.003%
38041;4;0.003%
6533;4;0.003%
16943;4;0.003%
22298;4;0.003%
4031;4;0.003%
39736;4;0.003%
30098;4;0.003%
2642;4;0.003%
21491;4;0.003%
4936;4;0.003%
32827;4;0.003%
12732;4;0.003%
25052;4;0.003%
7126;4;0.003%
25161;4;0.003%
26883;4;0.003%
31115;4;0.003%
14128;4;0.003%
37781;4;0.003%
38366;4;0.003%
28742;4;0.003%
13759;4;0.003%
33013;4;0.003%
25510;4;0.003%
23196;4;0.003%
26061;4;0.003%
3097;4;0.003%
11119;4;0.003%
21931;4;0.003%
2059;4;0.003%
21551;4;0.003%
21037;4;0.003%
30825;4;0.003%
25117;4;0.003%
29134;4;0.003%
9143;4;0.003%
11017;4;0.003%
4034;4;0.003%
9931;4;0.003%
25787;4;0.003%
20568;4;0.003%
25704;4;0.003%
20802;4;0.003%
7617;4;0.003%
13984;4;0.003%
32362;4;0.003%
6924;4;0.003%
3633;4;0.003%
4577;4;0.003%
7469;4;0.003%
30085;4;0.003%
4812;4;0.003%
25594;4;0.003%
32633;4;0.003%
21572;4;0.003%
33567;4;0.003%
26296;4;0.003%
8228;4;0.003%
21848;4;0.003%
19964;4;0.003%
40155;4;0.003%
8733;4;0.003%
34316;4;0.003%
38629;4;0.003%
5966;4;0.003%
22843;4;0.003%
38927;4;0.003%
28761;4;0.003%
8984;4;0.003%
8587;4;0.003%
4264;4;0.003%
40051;4;0.003%
29465;4;0.003%
15595;4;0.003%
23550;4;0.003%
24602;4;0.003%
13292;4;0.003%
38513;4;0.003%
40223;4;0.003%
30163;4;0.003%
14338;4;0.003%
5712;4;0.003%
595;4;0.003%
18805;4;0.003%
19706;4;0.003%
38040;4;0.003%
5100;4;0.003%
23620;4;0.003%
34584;4;0.003%
38964;4;0.003%
25563;4;0.003%
321;4;0.003%
4746;4;0.003%
7066;4;0.003%
27727;4;0.003%
33676;4;0.003%
19123;4;0.003%
25934;4;0.003%
13427;4;0.003%
31706;4;0.003%
24866;4;0.003%
33632;4;0.003%
13926;4;0.003%
19045;4;0.003%
28301;4;0.003%
23861;4;0.003%
3798;4;0.003%
15490;4;0.003%
36163;4;0.003%
9401;4;0.003%
31995;4;0.003%
24870;4;0.003%
35590;4;0.003%
20970;4;0.003%
32683;4;0.003%
10175;4;0.003%
2967;4;0.003%
12082;4;0.003%
2736;4;0.003%
11236;4;0.003%
34179;4;0.003%
20643;4;0.003%
6237;4;0.003%
8542;4;0.003%
19556;4;0.003%
22611;4;0.003%
27332;4;0.003%
30600;4;0.003%
3222;4;0.003%
11462;4;0.003%
14981;4;0.003%
23766;4;0.003%
39532;4;0.003%
24611;4;0.003%
34982;4;0.003%
20989;4;0.003%
31785;4;0.003%
24148;4;0.003%
17141;4;0.003%
29220;4;0.003%
26101;4;0.003%
28895;4;0.003%
24396;4;0.003%
5532;4;0.003%
15254;4;0.003%
1379;4;0.003%
5545;4;0.003%
27219;4;0.003%
14450;4;0.003%
40709;4;0.003%
4941;4;0.003%
32872;4;0.003%
25175;4;0.003%
19801;4;0.003%
14648;4;0.003%
10517;4;0.003%
15147;4;0.003%
11737;4;0.003%
3237;4;0.003%
35485;4;0.003%
37448;4;0.003%
17643;4;0.003%
17192;4;0.003%
12725;4;0.003%
23231;4;0.003%
21902;4;0.003%
40049;4;0.003%
30568;4;0.003%
27293;4;0.003%
22275;4;0.003%
3036;4;0.003%
30907;4;0.003%
6765;4;0.003%
28041;4;0.003%
29201;4;0.003%
31357;4;0.003%
21859;4;0.003%
24203;4;0.003%
343;4;0.003%
27279;4;0.003%
9624;4;0.003%
7847;4;0.003%
12085;4;0.003%
14474;4;0.003%
9922;4;0.003%
10831;4;0.003%
9810;4;0.003%
17746;4;0.003%
37041;4;0.003%
32570;4;0.003%
27040;4;0.003%
3618;4;0.003%
37442;4;0.003%
22378;4;0.003%
35166;4;0.003%
8347;4;0.003%
8313;4;0.003%
29442;4;0.003%
11590;4;0.003%
27285;4;0.003%
15272;4;0.003%
31684;4;0.003%
24779;4;0.003%
17453;4;0.003%
22970;4;0.003%
33053;4;0.003%
40254;4;0.003%
27127;4;0.003%
33328;4;0.003%
6030;4;0.003%
21157;4;0.003%
2907;4;0.003%
25482;4;0.003%
28744;4;0.003%
28743;4;0.003%
15937;4;0.003%
22885;4;0.003%
26532;4;0.003%
35597;4;0.003%
35337;4;0.003%
13818;4;0.003%
776;4;0.003%
28976;4;0.003%
16089;4;0.003%
6139;4;0.003%
10303;4;0.003%
19019;4;0.003%
1963;4;0.003%
12107;4;0.003%
28418;4;0.003%
22787;4;0.003%
36523;4;0.003%
26775;4;0.003%
32809;4;0.003%
5740;4;0.003%
39088;4;0.003%
8222;4;0.003%
7212;4;0.003%
11817;4;0.003%
26746;4;0.003%
29794;4;0.003%
29910;4;0.003%
618;4;0.003%
5686;4;0.003%
26515;4;0.003%
8610;4;0.003%
33862;4;0.003%
33453;4;0.003%
15863;4;0.003%
24520;4;0.003%
8603;4;0.003%
21609;4;0.003%
25671;4;0.003%
26593;4;0.003%
30887;4;0.003%
1855;4;0.003%
27263;4;0.003%
38896;4;0.003%
22926;4;0.003%
14509;4;0.003%
2460;4;0.003%
25348;4;0.003%
10038;4;0.003%
34551;4;0.003%
9081;4;0.003%
19424;4;0.003%
27148;4;0.003%
100;4;0.003%
28127;4;0.003%
27449;4;0.003%
20151;4;0.003%
2680;4;0.003%
34589;4;0.003%
32516;4;0.003%
12333;4;0.003%
30140;4;0.003%
25188;4;0.003%
3874;4;0.003%
32582;4;0.003%
29170;4;0.003%
22614;4;0.003%
20817;4;0.003%
20388;4;0.003%
10856;4;0.003%
31472;4;0.003%
39578;4;0.003%
994;4;0.003%
11918;4;0.003%
15429;4;0.003%
15446;4;0.003%
36270;4;0.003%
34437;4;0.003%
9963;4;0.003%
21463;4;0.003%
39623;4;0.003%
20915;4;0.003%
32399;4;0.003%
28734;4;0.003%
35814;4;0.003%
32191;4;0.003%
14623;4;0.003%
27622;4;0.003%
19834;4;0.003%
17301;4;0.003%
13674;4;0.003%
14961;4;0.003%
25689;4;0.003%
27288;4;0.003%
359;4;0.003%
12226;4;0.003%
3629;4;0.003%
39963;4;0.003%
33870;4;0.003%
9140;4;0.003%
10743;4;0.003%
28259;4;0.003%
38861;4;0.003%
29983;4;0.003%
26597;4;0.003%
676;4;0.003%
2362;4;0.003%
15700;4;0.003%
3698;4;0.003%
33762;4;0.003%
19320;4;0.003%
24596;4;0.003%
38683;4;0.003%
9118;4;0.003%
8127;4;0.003%
13417;4;0.003%
22032;4;0.003%
19106;4;0.003%
28505;4;0.003%
24526;4;0.003%
14378;4;0.003%
23995;4;0.003%
14783;4;0.003%
19173;4;0.003%
7694;4;0.003%
37072;4;0.003%
16888;4;0.003%
3782;4;0.003%
6379;4;0.003%
25969;4;0.003%
29796;4;0.003%
9099;4;0.003%
31008;4;0.003%
9679;4;0.003%
17641;4;0.003%
3039;4;0.003%
28122;4;0.003%
17496;4;0.003%
31970;4;0.003%
27672;4;0.003%
4546;4;0.003%
14906;4;0.003%
7816;4;0.003%
6365;4;0.003%
8888;4;0.003%
39867;4;0.003%
589;4;0.003%
15940;4;0.003%
15328;4;0.003%
4681;4;0.003%
26581;4;0.003%
10735;4;0.003%
3955;4;0.003%
8387;4;0.003%
2739;4;0.003%
3557;4;0.003%
20097;4;0.003%
28601;4;0.003%
683;4;0.003%
38166;4;0.003%
34923;4;0.003%
25358;4;0.003%
19140;4;0.003%
20699;4;0.003%
8101;4;0.003%
5704;4;0.003%
23329;4;0.003%
24312;4;0.003%
23725;4;0.003%
38428;4;0.003%
14869;4;0.003%
30621;4;0.003%
21798;4;0.003%
22068;4;0.003%
20458;4;0.003%
36319;4;0.003%
33809;4;0.003%
1549;4;0.003%
7531;4;0.003%
38690;4;0.003%
39573;4;0.003%
36627;4;0.003%
12410;4;0.003%
6041;4;0.003%
3732;4;0.003%
32381;4;0.003%
32379;4;0.003%
2844;4;0.003%
38951;4;0.003%
32964;4;0.003%
20700;4;0.003%
30389;4;0.003%
17715;4;0.003%
30368;4;0.003%
27971;4;0.003%
11215;4;0.003%
27347;4;0.003%
25219;4;0.003%
10111;4;0.003%
33759;4;0.003%
11455;4;0.003%
28829;4;0.003%
29488;4;0.003%
22679;4;0.003%
8390;4;0.003%
24310;4;0.003%
38272;4;0.003%
9161;4;0.003%
20369;4;0.003%
31155;4;0.003%
3553;4;0.003%
5409;4;0.003%
34734;4;0.003%
36447;4;0.003%
29947;4;0.003%
11529;4;0.003%
35938;4;0.003%
14397;4;0.003%
11830;4;0.003%
20734;4;0.003%
30578;4;0.003%
31214;4;0.003%
22470;4;0.003%
7684;4;0.003%
19237;4;0.003%
25403;4;0.003%
10416;4;0.003%
20787;4;0.003%
5438;4;0.003%
5437;4;0.003%
436;4;0.003%
26490;4;0.003%
38118;4;0.003%
15679;4;0.003%
39993;4;0.003%
1201;4;0.003%
39355;4;0.003%
15789;4;0.003%
23197;4;0.003%
18681;4;0.003%
24818;4;0.003%
25503;4;0.003%
35138;4;0.003%
29965;4;0.003%
21583;4;0.003%
28074;4;0.003%
34993;4;0.003%
32222;4;0.003%
14216;4;0.003%
13617;4;0.003%
29893;4;0.003%
30792;4;0.003%
28631;4;0.003%
1246;4;0.003%
18705;4;0.003%
14593;4;0.003%
34913;4;0.003%
28349;4;0.003%
27413;4;0.003%
9188;4;0.003%
34306;4;0.003%
11768;4;0.003%
20704;4;0.003%
8605;4;0.003%
14175;4;0.003%
23803;4;0.003%
24034;4;0.003%
39599;4;0.003%
427;4;0.003%
28659;4;0.003%
27843;4;0.003%
13271;4;0.003%
5587;4;0.003%
10312;4;0.003%
20712;4;0.003%
12816;4;0.003%
18423;4;0.003%
30511;4;0.003%
9360;4;0.003%
1089;4;0.003%
24283;4;0.003%
8695;4;0.003%
23398;4;0.003%
1791;4;0.003%
1918;4;0.003%
1473;4;0.003%
15192;4;0.003%
38678;4;0.003%
26042;4;0.003%
12243;4;0.003%
33585;4;0.003%
5294;4;0.003%
12996;4;0.003%
24455;4;0.003%
18056;4;0.003%
25192;4;0.003%
10869;4;0.003%
29532;4;0.003%
18483;4;0.003%
24417;4;0.003%
18544;4;0.003%
17654;4;0.003%
23431;4;0.003%
7438;4;0.003%
1526;4;0.003%
32590;4;0.003%
33580;4;0.003%
10668;4;0.003%
22639;4;0.003%
16711;4;0.003%
31847;4;0.003%
8144;4;0.003%
36691;4;0.003%
39964;4;0.003%
4079;4;0.003%
31786;4;0.003%
11668;4;0.003%
4204;4;0.003%
29877;4;0.003%
28471;4;0.003%
34497;4;0.003%
21237;4;0.003%
6830;4;0.003%
22271;4;0.003%
21509;4;0.003%
5523;4;0.003%
39460;4;0.003%
34040;4;0.003%
8956;4;0.003%
8570;4;0.003%
31784;4;0.003%
29574;4;0.003%
4243;4;0.003%
4241;4;0.003%
35593;4;0.003%
17190;4;0.003%
911;4;0.003%
2452;4;0.003%
40408;4;0.003%
25019;4;0.003%
10586;4;0.003%
38883;4;0.003%
6335;4;0.003%
2510;4;0.003%
12953;4;0.003%
13223;4;0.003%
31656;4;0.003%
29815;4;0.003%
3954;4;0.003%
23256;4;0.003%
15032;4;0.003%
13705;4;0.003%
1396;4;0.003%
9029;4;0.003%
7223;4;0.003%
23979;4;0.003%
19888;4;0.003%
28815;4;0.003%
38851;4;0.003%
17048;4;0.003%
16197;4;0.003%
35594;4;0.003%
33523;4;0.003%
33564;4;0.003%
3696;4;0.003%
9779;4;0.003%
40517;4;0.003%
32054;4;0.003%
37279;4;0.003%
2742;4;0.003%
22904;4;0.003%
7453;4;0.003%
5906;4;0.003%
30696;4;0.003%
12636;4;0.003%
40028;4;0.003%
29776;4;0.003%
35341;4;0.003%
20858;4;0.003%
4407;4;0.003%
15354;4;0.003%
14350;4;0.003%
23686;4;0.003%
8423;4;0.003%
20447;4;0.003%
5210;4;0.003%
1982;4;0.003%
8090;4;0.003%
27982;4;0.003%
24133;4;0.003%
25982;4;0.003%
20378;4;0.003%
37762;4;0.003%
19542;4;0.003%
32745;4;0.003%
22159;4;0.003%
30544;4;0.003%
9179;4;0.003%
