entity_id;total_amount_of_triples;relative_amount_of_triples
31127;10;0.001%
109828;10;0.001%
89928;10;0.001%
113874;10;0.001%
97569;10;0.001%
52668;10;0.001%
22167;10;0.001%
122519;10;0.001%
40502;10;0.001%
108511;10;0.001%
92162;10;0.001%
5194;10;0.001%
116620;10;0.001%
44437;10;0.001%
56214;10;0.001%
65214;10;0.001%
35266;10;0.001%
108421;10;0.001%
88909;10;0.001%
66131;10;0.001%
34125;10;0.001%
10549;10;0.001%
122206;10;0.001%
22409;10;0.001%
121034;10;0.001%
38288;10;0.001%
10421;10;0.001%
83685;10;0.001%
108016;10;0.001%
110559;10;0.001%
64610;10;0.001%
4805;10;0.001%
104870;10;0.001%
27323;10;0.001%
94657;10;0.001%
77216;10;0.001%
15300;10;0.001%
117910;10;0.001%
104905;10;0.001%
64339;10;0.001%
99984;10;0.001%
36978;10;0.001%
99321;10;0.001%
121234;10;0.001%
37544;10;0.001%
105812;10;0.001%
118779;10;0.001%
102327;10;0.001%
110175;10;0.001%
10689;10;0.001%
120979;10;0.001%
10777;10;0.001%
42089;10;0.001%
73603;10;0.001%
82222;10;0.001%
53994;10;0.001%
44008;10;0.001%
33747;10;0.001%
41415;10;0.001%
114507;10;0.001%
121509;10;0.001%
21804;10;0.001%
66978;10;0.001%
92570;10;0.001%
43282;10;0.001%
17162;10;0.001%
101928;10;0.001%
24578;10;0.001%
54242;10;0.001%
70841;10;0.001%
54218;10;0.001%
81613;10;0.001%
31497;10;0.001%
81157;10;0.001%
52302;10;0.001%
109376;10;0.001%
1447;10;0.001%
80538;10;0.001%
24921;10;0.001%
117008;10;0.001%
66919;10;0.001%
72168;10;0.001%
98922;10;0.001%
40632;10;0.001%
70419;10;0.001%
67177;10;0.001%
119064;10;0.001%
29551;10;0.001%
116859;10;0.001%
73812;10;0.001%
7187;10;0.001%
27421;10;0.001%
84289;10;0.001%
73435;10;0.001%
91084;10;0.001%
110925;10;0.001%
64835;10;0.001%
11086;10;0.001%
25840;10;0.001%
17768;10;0.001%
281;10;0.001%
85185;10;0.001%
104840;10;0.001%
72615;10;0.001%
1008;10;0.001%
91137;10;0.001%
67097;10;0.001%
102381;10;0.001%
9116;10;0.001%
99911;10;0.001%
73358;10;0.001%
112566;10;0.001%
72957;10;0.001%
47841;10;0.001%
14106;10;0.001%
74638;10;0.001%
108022;10;0.001%
65705;10;0.001%
102383;10;0.001%
14839;10;0.001%
111960;10;0.001%
71167;10;0.001%
92536;10;0.001%
53989;10;0.001%
56942;10;0.001%
78662;10;0.001%
71690;10;0.001%
69265;10;0.001%
115600;10;0.001%
33070;10;0.001%
76900;10;0.001%
46391;10;0.001%
1289;10;0.001%
42818;10;0.001%
72986;10;0.001%
22273;10;0.001%
60384;10;0.001%
40297;10;0.001%
46554;10;0.001%
79175;10;0.001%
3266;10;0.001%
110358;10;0.001%
87513;10;0.001%
67736;10;0.001%
62939;10;0.001%
119173;10;0.001%
95998;10;0.001%
30029;10;0.001%
14221;10;0.001%
80138;10;0.001%
53772;10;0.001%
9080;10;0.001%
42402;10;0.001%
81485;10;0.001%
121177;10;0.001%
107644;10;0.001%
49112;10;0.001%
41082;10;0.001%
58791;10;0.001%
10323;10;0.001%
102470;10;0.001%
114981;10;0.001%
41112;10;0.001%
3197;10;0.001%
10743;10;0.001%
115481;10;0.001%
120086;10;0.001%
119202;10;0.001%
17731;10;0.001%
102363;10;0.001%
45785;10;0.001%
27193;10;0.001%
45497;10;0.001%
56591;10;0.001%
48159;10;0.001%
118823;10;0.001%
115047;10;0.001%
62006;10;0.001%
56117;10;0.001%
45018;10;0.001%
90269;10;0.001%
76623;10;0.001%
16058;10;0.001%
41510;10;0.001%
33000;10;0.001%
16389;10;0.001%
16111;10;0.001%
38343;10;0.001%
85003;10;0.001%
55852;10;0.001%
80962;10;0.001%
116796;10;0.001%
29753;10;0.001%
14294;10;0.001%
24102;10;0.001%
107838;10;0.001%
56048;10;0.001%
8923;10;0.001%
48846;10;0.001%
115057;10;0.001%
4089;10;0.001%
36601;10;0.001%
39388;10;0.001%
114582;10;0.001%
119574;10;0.001%
48374;10;0.001%
71681;10;0.001%
20907;10;0.001%
78982;10;0.001%
16692;10;0.001%
41250;10;0.001%
87623;10;0.001%
17456;10;0.001%
54426;10;0.001%
41543;10;0.001%
9146;10;0.001%
74152;10;0.001%
53202;10;0.001%
83197;10;0.001%
78702;10;0.001%
25799;10;0.001%
10387;10;0.001%
57335;10;0.001%
114324;10;0.001%
89692;10;0.001%
26937;10;0.001%
93318;10;0.001%
35047;10;0.001%
400;10;0.001%
275;10;0.001%
115239;10;0.001%
22900;10;0.001%
102795;10;0.001%
7639;10;0.001%
23123;10;0.001%
54803;10;0.001%
61812;10;0.001%
85544;10;0.001%
71509;10;0.001%
100492;10;0.001%
98553;10;0.001%
117124;10;0.001%
49306;10;0.001%
11073;10;0.001%
107780;10;0.001%
50261;10;0.001%
55853;10;0.001%
12920;10;0.001%
3461;10;0.001%
35135;10;0.001%
37355;10;0.001%
66179;10;0.001%
88046;10;0.001%
26304;10;0.001%
29140;10;0.001%
53024;10;0.001%
95429;10;0.001%
11471;10;0.001%
41593;10;0.001%
47218;10;0.001%
6979;10;0.001%
91696;10;0.001%
40743;10;0.001%
26380;10;0.001%
123030;10;0.001%
114103;10;0.001%
43825;10;0.001%
13678;9;0.001%
8982;9;0.001%
105998;9;0.001%
32364;9;0.001%
113547;9;0.001%
83190;9;0.001%
46867;9;0.001%
120466;9;0.001%
64598;9;0.001%
24912;9;0.001%
16467;9;0.001%
49504;9;0.001%
83716;9;0.001%
56550;9;0.001%
2040;9;0.001%
60130;9;0.001%
104976;9;0.001%
37228;9;0.001%
81089;9;0.001%
92244;9;0.001%
13158;9;0.001%
28472;9;0.001%
110755;9;0.001%
20656;9;0.001%
86371;9;0.001%
73344;9;0.001%
117337;9;0.001%
71750;9;0.001%
44835;9;0.001%
100332;9;0.001%
77441;9;0.001%
32325;9;0.001%
87004;9;0.001%
63175;9;0.001%
117233;9;0.001%
43635;9;0.001%
42666;9;0.001%
13891;9;0.001%
82334;9;0.001%
110132;9;0.001%
110543;9;0.001%
95029;9;0.001%
113128;9;0.001%
46118;9;0.001%
96286;9;0.001%
8887;9;0.001%
24868;9;0.001%
10611;9;0.001%
101105;9;0.001%
60591;9;0.001%
61340;9;0.001%
107543;9;0.001%
28230;9;0.001%
76566;9;0.001%
63722;9;0.001%
27802;9;0.001%
21918;9;0.001%
117619;9;0.001%
29782;9;0.001%
41603;9;0.001%
114518;9;0.001%
19368;9;0.001%
4513;9;0.001%
31440;9;0.001%
52414;9;0.001%
61510;9;0.001%
77335;9;0.001%
57305;9;0.001%
32140;9;0.001%
53353;9;0.001%
39620;9;0.001%
96942;9;0.001%
83297;9;0.001%
42894;9;0.001%
121785;9;0.001%
91791;9;0.001%
18797;9;0.001%
102740;9;0.001%
30840;9;0.001%
61891;9;0.001%
35462;9;0.001%
47278;9;0.001%
37925;9;0.001%
965;9;0.001%
120895;9;0.001%
10492;9;0.001%
82981;9;0.001%
81425;9;0.001%
74644;9;0.001%
76456;9;0.001%
31061;9;0.001%
31449;9;0.001%
46375;9;0.001%
48840;9;0.001%
54410;9;0.001%
36178;9;0.001%
96234;9;0.001%
81354;9;0.001%
70565;9;0.001%
54279;9;0.001%
26983;9;0.001%
9504;9;0.001%
51577;9;0.001%
33110;9;0.001%
45321;9;0.001%
9456;9;0.001%
61655;9;0.001%
110243;9;0.001%
112237;9;0.001%
91874;9;0.001%
85332;9;0.001%
53930;9;0.001%
44979;9;0.001%
91147;9;0.001%
110248;9;0.001%
106686;9;0.001%
38052;9;0.001%
36187;9;0.001%
35280;9;0.001%
67371;9;0.001%
13347;9;0.001%
110880;9;0.001%
108309;9;0.001%
83137;9;0.001%
10072;9;0.001%
32601;9;0.001%
117890;9;0.001%
96354;9;0.001%
10505;9;0.001%
121370;9;0.001%
52334;9;0.001%
100390;9;0.001%
65841;9;0.001%
83149;9;0.001%
96394;9;0.001%
42762;9;0.001%
20113;9;0.001%
51126;9;0.001%
54173;9;0.001%
28766;9;0.001%
9218;9;0.001%
119682;9;0.001%
24073;9;0.001%
88563;9;0.001%
110071;9;0.001%
2362;9;0.001%
13112;9;0.001%
32575;9;0.001%
43916;9;0.001%
54837;9;0.001%
108741;9;0.001%
79279;9;0.001%
12028;9;0.001%
33393;9;0.001%
109266;9;0.001%
121171;9;0.001%
10348;9;0.001%
9366;9;0.001%
24179;9;0.001%
47317;9;0.001%
39570;9;0.001%
45720;9;0.001%
41328;9;0.001%
76001;9;0.001%
43371;9;0.001%
31271;9;0.001%
14305;9;0.001%
20671;9;0.001%
48777;9;0.001%
89088;9;0.001%
104248;9;0.001%
46269;9;0.001%
37245;9;0.001%
41868;9;0.001%
5733;9;0.001%
78396;9;0.001%
78790;9;0.001%
35210;9;0.001%
86083;9;0.001%
84161;9;0.001%
20484;9;0.001%
77926;9;0.001%
71276;9;0.001%
19677;9;0.001%
14136;9;0.001%
105054;9;0.001%
10129;9;0.001%
92478;9;0.001%
16470;9;0.001%
57039;9;0.001%
99559;9;0.001%
77280;9;0.001%
60162;9;0.001%
83725;9;0.001%
105937;9;0.001%
66380;9;0.001%
86759;9;0.001%
97084;9;0.001%
52793;9;0.001%
107621;9;0.001%
107181;9;0.001%
12582;9;0.001%
94734;9;0.001%
24099;9;0.001%
5800;9;0.001%
95807;9;0.001%
10169;9;0.001%
69656;9;0.001%
51349;9;0.001%
86642;9;0.001%
16101;9;0.001%
22095;9;0.001%
112333;9;0.001%
39149;9;0.001%
29590;9;0.001%
32435;9;0.001%
56354;9;0.001%
34844;9;0.001%
38780;9;0.001%
104947;9;0.001%
117393;9;0.001%
20150;9;0.001%
9950;9;0.001%
39713;9;0.001%
54122;9;0.001%
16575;9;0.001%
1139;9;0.001%
117174;9;0.001%
1244;9;0.001%
18332;9;0.001%
5436;9;0.001%
98362;9;0.001%
71579;9;0.001%
95718;9;0.001%
72835;9;0.001%
120194;9;0.001%
68085;9;0.001%
122006;9;0.001%
38725;9;0.001%
13211;9;0.001%
21675;9;0.001%
57091;9;0.001%
114649;9;0.001%
96298;9;0.001%
71649;9;0.001%
12759;9;0.001%
69368;9;0.001%
27315;9;0.001%
90888;9;0.001%
73491;9;0.001%
18892;9;0.001%
98164;9;0.001%
108247;9;0.001%
99465;9;0.001%
90946;9;0.001%
3668;9;0.001%
46147;9;0.001%
14430;9;0.001%
46495;9;0.001%
13837;9;0.001%
9839;9;0.001%
31920;9;0.001%
122696;9;0.001%
10656;9;0.001%
109757;9;0.001%
9829;9;0.001%
4071;9;0.001%
74384;9;0.001%
102680;9;0.001%
31068;9;0.001%
101806;9;0.001%
63405;9;0.001%
94650;9;0.001%
8764;9;0.001%
72478;9;0.001%
54648;9;0.001%
30379;9;0.001%
37668;9;0.001%
93555;9;0.001%
307;9;0.001%
95861;9;0.001%
63357;9;0.001%
103465;9;0.001%
68785;9;0.001%
60396;9;0.001%
95372;9;0.001%
53031;9;0.001%
93216;9;0.001%
52809;9;0.001%
51715;9;0.001%
81965;9;0.001%
80918;9;0.001%
22035;9;0.001%
9937;9;0.001%
7866;9;0.001%
68714;9;0.001%
9551;9;0.001%
77838;9;0.001%
22887;9;0.001%
70998;9;0.001%
117024;9;0.001%
54312;9;0.001%
28308;9;0.001%
120186;9;0.001%
65411;9;0.001%
105884;9;0.001%
87550;9;0.001%
24538;9;0.001%
42992;9;0.001%
116805;9;0.001%
15694;9;0.001%
48166;9;0.001%
7506;9;0.001%
48963;9;0.001%
69245;9;0.001%
95121;9;0.001%
80190;9;0.001%
65634;9;0.001%
97599;9;0.001%
2660;9;0.001%
106325;9;0.001%
34808;9;0.001%
35537;9;0.001%
112736;9;0.001%
100494;9;0.001%
33233;9;0.001%
50408;9;0.001%
974;9;0.001%
34141;9;0.001%
53912;9;0.001%
92412;9;0.001%
50357;9;0.001%
92179;9;0.001%
10148;9;0.001%
45195;9;0.001%
39930;9;0.001%
109801;9;0.001%
9750;9;0.001%
76688;9;0.001%
24247;9;0.001%
48425;9;0.001%
61320;9;0.001%
13681;9;0.001%
3183;9;0.001%
72545;9;0.001%
71480;9;0.001%
106182;9;0.001%
11675;9;0.001%
27601;9;0.001%
64815;9;0.001%
111864;9;0.001%
62285;9;0.001%
42407;9;0.001%
56938;9;0.001%
97641;9;0.001%
25074;9;0.001%
3160;9;0.001%
113445;9;0.001%
12246;9;0.001%
56767;9;0.001%
102800;9;0.001%
69861;9;0.001%
31883;9;0.001%
89750;9;0.001%
79803;9;0.001%
44161;9;0.001%
14353;9;0.001%
74417;9;0.001%
91123;9;0.001%
10765;9;0.001%
41874;9;0.001%
6496;9;0.001%
60839;9;0.001%
72464;9;0.001%
92712;9;0.001%
43124;9;0.001%
41024;9;0.001%
16445;9;0.001%
91584;9;0.001%
55100;9;0.001%
121460;9;0.001%
54687;9;0.001%
18462;9;0.001%
63062;9;0.001%
29326;9;0.001%
115454;9;0.001%
54213;9;0.001%
21380;9;0.001%
23027;9;0.001%
102916;9;0.001%
103613;9;0.001%
90281;9;0.001%
110325;9;0.001%
95813;9;0.001%
109518;9;0.001%
16416;9;0.001%
18347;9;0.001%
53413;9;0.001%
67542;9;0.001%
9578;9;0.001%
26910;9;0.001%
66063;9;0.001%
9387;9;0.001%
22588;9;0.001%
96780;9;0.001%
116385;9;0.001%
62649;9;0.001%
51534;9;0.001%
80781;9;0.001%
36145;9;0.001%
9667;9;0.001%
80098;9;0.001%
116453;9;0.001%
13437;9;0.001%
5623;9;0.001%
122928;9;0.001%
98941;9;0.001%
24614;9;0.001%
44791;9;0.001%
41469;9;0.001%
98030;9;0.001%
60472;9;0.001%
9444;9;0.001%
43402;9;0.001%
14188;9;0.001%
2471;9;0.001%
29788;9;0.001%
57839;9;0.001%
14616;9;0.001%
77438;9;0.001%
73793;9;0.001%
102096;9;0.001%
1742;9;0.001%
13581;9;0.001%
70949;9;0.001%
44710;9;0.001%
78552;9;0.001%
117449;9;0.001%
34900;9;0.001%
46353;9;0.001%
122294;9;0.001%
87501;9;0.001%
45806;9;0.001%
34356;9;0.001%
106653;9;0.001%
22601;9;0.001%
24547;9;0.001%
108851;9;0.001%
56413;9;0.001%
117015;9;0.001%
26224;9;0.001%
44183;9;0.001%
55845;9;0.001%
48675;9;0.001%
102089;9;0.001%
28098;9;0.001%
54620;9;0.001%
65793;9;0.001%
109604;9;0.001%
70341;9;0.001%
101238;9;0.001%
380;9;0.001%
117692;9;0.001%
46991;9;0.001%
108918;9;0.001%
19378;9;0.001%
106590;9;0.001%
31444;9;0.001%
122205;9;0.001%
100399;9;0.001%
51230;9;0.001%
106250;9;0.001%
67309;9;0.001%
95988;9;0.001%
65825;9;0.001%
3780;9;0.001%
63450;9;0.001%
4440;9;0.001%
35833;9;0.001%
72543;9;0.001%
75239;9;0.001%
104367;9;0.001%
51472;9;0.001%
93980;9;0.001%
104773;9;0.001%
110888;9;0.001%
5783;9;0.001%
10356;9;0.001%
99346;9;0.001%
105312;9;0.001%
74989;9;0.001%
79885;9;0.001%
61331;9;0.001%
36334;9;0.001%
47922;9;0.001%
4355;9;0.001%
93906;9;0.001%
16736;9;0.001%
74853;9;0.001%
5687;9;0.001%
105486;9;0.001%
10311;9;0.001%
107286;9;0.001%
72098;9;0.001%
8803;9;0.001%
36818;9;0.001%
67259;9;0.001%
18606;9;0.001%
12904;9;0.001%
23974;9;0.001%
48951;9;0.001%
96727;9;0.001%
97769;9;0.001%
1777;9;0.001%
16704;9;0.001%
1885;9;0.001%
100280;9;0.001%
22508;9;0.001%
90099;9;0.001%
16894;9;0.001%
56821;9;0.001%
51928;9;0.001%
63386;9;0.001%
12128;9;0.001%
116002;9;0.001%
22660;9;0.001%
88964;9;0.001%
10190;9;0.001%
70855;9;0.001%
103581;9;0.001%
101213;9;0.001%
96174;9;0.001%
10969;9;0.001%
2502;9;0.001%
57053;9;0.001%
19655;9;0.001%
120408;9;0.001%
47417;9;0.001%
16237;9;0.001%
104607;9;0.001%
81322;9;0.001%
33256;9;0.001%
74178;9;0.001%
73335;9;0.001%
65389;9;0.001%
61953;9;0.001%
50599;9;0.001%
15;9;0.001%
115328;9;0.001%
80155;9;0.001%
117980;9;0.001%
114336;9;0.001%
66303;9;0.001%
69715;9;0.001%
80074;9;0.001%
91773;9;0.001%
110364;9;0.001%
57772;9;0.001%
5893;9;0.001%
8986;9;0.001%
40166;9;0.001%
102050;9;0.001%
83051;9;0.001%
8902;9;0.001%
40822;9;0.001%
41606;9;0.001%
1540;9;0.001%
112409;9;0.001%
20950;9;0.001%
56750;9;0.001%
91461;9;0.001%
117968;9;0.001%
77027;9;0.001%
113656;9;0.001%
110851;9;0.001%
64609;9;0.001%
72871;9;0.001%
52853;9;0.001%
12492;9;0.001%
105060;9;0.001%
71933;9;0.001%
74626;9;0.001%
74482;9;0.001%
99872;9;0.001%
26018;9;0.001%
67174;9;0.001%
20778;9;0.001%
49040;9;0.001%
8210;9;0.001%
61818;9;0.001%
70571;9;0.001%
122233;9;0.001%
1083;9;0.001%
63985;9;0.001%
113175;9;0.001%
33413;9;0.001%
110172;9;0.001%
113154;9;0.001%
21781;9;0.001%
34789;9;0.001%
10621;9;0.001%
17613;9;0.001%
91145;9;0.001%
21125;9;0.001%
110927;9;0.001%
43843;9;0.001%
4;9;0.001%
105092;9;0.001%
54912;9;0.001%
111972;9;0.001%
3100;9;0.001%
115522;9;0.001%
35815;9;0.001%
103667;9;0.001%
21214;9;0.001%
54253;9;0.001%
118402;9;0.001%
62818;9;0.001%
4447;9;0.001%
34762;9;0.001%
104075;9;0.001%
22292;9;0.001%
94207;9;0.001%
22802;9;0.001%
25772;9;0.001%
9321;9;0.001%
14647;9;0.001%
123111;9;0.001%
49307;9;0.001%
108702;9;0.001%
34693;9;0.001%
22451;9;0.001%
7173;9;0.001%
18958;9;0.001%
116255;9;0.001%
122017;9;0.001%
8239;9;0.001%
6715;9;0.001%
107157;9;0.001%
59834;9;0.001%
18060;9;0.001%
88548;9;0.001%
25080;9;0.001%
118125;9;0.001%
87026;9;0.001%
10980;9;0.001%
113141;9;0.001%
26029;9;0.001%
33247;9;0.001%
34346;9;0.001%
18904;9;0.001%
60010;9;0.001%
46405;9;0.001%
105979;9;0.001%
86558;9;0.001%
92278;9;0.001%
25628;9;0.001%
35978;9;0.001%
109724;9;0.001%
115124;9;0.001%
45814;9;0.001%
33907;9;0.001%
90363;9;0.001%
109685;9;0.001%
33588;9;0.001%
55030;9;0.001%
95571;9;0.001%
30711;9;0.001%
115424;9;0.001%
28448;9;0.001%
61232;9;0.001%
99165;9;0.001%
18062;9;0.001%
18177;9;0.001%
87175;9;0.001%
34462;9;0.001%
24223;9;0.001%
116187;9;0.001%
43574;9;0.001%
63293;9;0.001%
52112;9;0.001%
6772;9;0.001%
21449;9;0.001%
14508;9;0.001%
6543;9;0.001%
45754;9;0.001%
118675;9;0.001%
105073;9;0.001%
106673;9;0.001%
117502;9;0.001%
86254;9;0.001%
87816;9;0.001%
63414;9;0.001%
106035;9;0.001%
121445;9;0.001%
55666;9;0.001%
11710;9;0.001%
116393;9;0.001%
6851;9;0.001%
40600;9;0.001%
9917;9;0.001%
67172;9;0.001%
78301;9;0.001%
107470;9;0.001%
43247;9;0.001%
117657;9;0.001%
42071;9;0.001%
7032;9;0.001%
115278;9;0.001%
36983;9;0.001%
19162;9;0.001%
88688;9;0.001%
22995;9;0.001%
94268;9;0.001%
24461;9;0.001%
96004;9;0.001%
60238;9;0.001%
94716;9;0.001%
56575;9;0.001%
29559;9;0.001%
95449;9;0.001%
77756;9;0.001%
24008;9;0.001%
69260;9;0.001%
71993;9;0.001%
32313;9;0.001%
113170;9;0.001%
113710;9;0.001%
61526;9;0.001%
120205;9;0.001%
89312;9;0.001%
6197;9;0.001%
20839;9;0.001%
19271;9;0.001%
97700;9;0.001%
80503;9;0.001%
85726;9;0.001%
68017;9;0.001%
88490;9;0.001%
101759;9;0.001%
65451;9;0.001%
122727;9;0.001%
28922;9;0.001%
25771;9;0.001%
37267;9;0.001%
121847;9;0.001%
26519;9;0.001%
38202;9;0.001%
118944;9;0.001%
14129;9;0.001%
84884;9;0.001%
86267;9;0.001%
100211;9;0.001%
37139;9;0.001%
10035;9;0.001%
38718;9;0.001%
2047;9;0.001%
78064;9;0.001%
103029;9;0.001%
115195;9;0.001%
79365;9;0.001%
69210;9;0.001%
120462;9;0.001%
109425;9;0.001%
27721;9;0.001%
88645;9;0.001%
5336;9;0.001%
21579;9;0.001%
98604;9;0.001%
8396;9;0.001%
45143;9;0.001%
68059;9;0.001%
78610;9;0.001%
105923;9;0.001%
1499;9;0.001%
113059;9;0.001%
8696;9;0.001%
77538;9;0.001%
11047;9;0.001%
53164;9;0.001%
77390;9;0.001%
64498;9;0.001%
13380;9;0.001%
77467;9;0.001%
26105;9;0.001%
24516;9;0.001%
61171;9;0.001%
23780;9;0.001%
45916;9;0.001%
94646;9;0.001%
72304;9;0.001%
101445;9;0.001%
33263;9;0.001%
103570;9;0.001%
53877;9;0.001%
8549;9;0.001%
16413;9;0.001%
90404;9;0.001%
35305;9;0.001%
70910;9;0.001%
117166;9;0.001%
19431;9;0.001%
88626;9;0.001%
97928;9;0.001%
33394;9;0.001%
17494;9;0.001%
115381;9;0.001%
70928;9;0.001%
106505;9;0.001%
62668;9;0.001%
83162;9;0.001%
7780;9;0.001%
54226;9;0.001%
111673;9;0.001%
35404;9;0.001%
83511;9;0.001%
16028;9;0.001%
76031;9;0.001%
82580;9;0.001%
47631;9;0.001%
40833;9;0.001%
82391;9;0.001%
112370;9;0.001%
43360;9;0.001%
50689;9;0.001%
118741;9;0.001%
97298;9;0.001%
76196;9;0.001%
89757;9;0.001%
101910;9;0.001%
109410;9;0.001%
82491;9;0.001%
15384;9;0.001%
49885;9;0.001%
115167;9;0.001%
13268;9;0.001%
34231;9;0.001%
64423;9;0.001%
96302;9;0.001%
9787;9;0.001%
20110;9;0.001%
56897;9;0.001%
104700;9;0.001%
112369;9;0.001%
54362;9;0.001%
104417;9;0.001%
55546;9;0.001%
9730;9;0.001%
35325;9;0.001%
57399;9;0.001%
100438;9;0.001%
9128;9;0.001%
41845;9;0.001%
36801;9;0.001%
61489;9;0.001%
44118;9;0.001%
83879;9;0.001%
117911;9;0.001%
110614;9;0.001%
83892;9;0.001%
10574;9;0.001%
102527;9;0.001%
79180;9;0.001%
30015;9;0.001%
23629;9;0.001%
21737;9;0.001%
7613;9;0.001%
56432;9;0.001%
8360;9;0.001%
65926;9;0.001%
105087;9;0.001%
9261;9;0.001%
114525;9;0.001%
23768;9;0.001%
23767;9;0.001%
1486;9;0.001%
89062;9;0.001%
66073;9;0.001%
68451;9;0.001%
33052;9;0.001%
4374;9;0.001%
61231;9;0.001%
87631;9;0.001%
2094;9;0.001%
97140;9;0.001%
78629;9;0.001%
9427;9;0.001%
71668;9;0.001%
45365;9;0.001%
77800;9;0.001%
106995;9;0.001%
72828;9;0.001%
34298;9;0.001%
98075;9;0.001%
32971;9;0.001%
32394;9;0.001%
122938;9;0.001%
4713;9;0.001%
91291;9;0.001%
109758;9;0.001%
47122;9;0.001%
13857;9;0.001%
37847;9;0.001%
69361;9;0.001%
110518;9;0.001%
7447;9;0.001%
9012;9;0.001%
109622;9;0.001%
70958;9;0.001%
37202;9;0.001%
10389;9;0.001%
32126;9;0.001%
76575;9;0.001%
36804;9;0.001%
7859;9;0.001%
72913;9;0.001%
41724;9;0.001%
47762;9;0.001%
45232;9;0.001%
104908;9;0.001%
9708;9;0.001%
83796;9;0.001%
53860;9;0.001%
63268;9;0.001%
13226;9;0.001%
100158;9;0.001%
5887;9;0.001%
100047;9;0.001%
72571;9;0.001%
52775;9;0.001%
63812;9;0.001%
78194;9;0.001%
98841;9;0.001%
5860;9;0.001%
111558;9;0.001%
33041;9;0.001%
5155;9;0.001%
83825;9;0.001%
82794;9;0.001%
94938;9;0.001%
118856;9;0.001%
117167;9;0.001%
39825;9;0.001%
7968;9;0.001%
62335;9;0.001%
87980;9;0.001%
8822;9;0.001%
72135;9;0.001%
2440;9;0.001%
109501;9;0.001%
71211;9;0.001%
57408;9;0.001%
114264;9;0.001%
83122;9;0.001%
57556;9;0.001%
116977;9;0.001%
38840;9;0.001%
9052;9;0.001%
66090;9;0.001%
72476;9;0.001%
85358;9;0.001%
46373;9;0.001%
68267;9;0.001%
44144;9;0.001%
27021;9;0.001%
23817;9;0.001%
95598;9;0.001%
54282;9;0.001%
92814;9;0.001%
26178;9;0.001%
102314;9;0.001%
60618;9;0.001%
87625;9;0.001%
95217;9;0.001%
5858;9;0.001%
85532;9;0.001%
113119;9;0.001%
104549;9;0.001%
70633;9;0.001%
47985;9;0.001%
84196;9;0.001%
40970;9;0.001%
64759;9;0.001%
60810;9;0.001%
9044;9;0.001%
33569;9;0.001%
85208;9;0.001%
87606;9;0.001%
115334;9;0.001%
43744;9;0.001%
112115;9;0.001%
109560;9;0.001%
108053;9;0.001%
47675;9;0.001%
9545;9;0.001%
39158;9;0.001%
13563;9;0.001%
95840;9;0.001%
102768;9;0.001%
29947;9;0.001%
42366;9;0.001%
70973;9;0.001%
10094;9;0.001%
11058;9;0.001%
6997;9;0.001%
63842;9;0.001%
65227;9;0.001%
18058;9;0.001%
104845;9;0.001%
17281;9;0.001%
57711;9;0.001%
77183;9;0.001%
82431;9;0.001%
51020;9;0.001%
26549;9;0.001%
74344;9;0.001%
12476;9;0.001%
114412;9;0.001%
46444;9;0.001%
102139;9;0.001%
84110;9;0.001%
4840;9;0.001%
9358;9;0.001%
56158;9;0.001%
95519;9;0.001%
15234;9;0.001%
39737;9;0.001%
93306;9;0.001%
3448;9;0.001%
31838;9;0.001%
56397;9;0.001%
33343;9;0.001%
103534;9;0.001%
13357;9;0.001%
52361;9;0.001%
21719;9;0.001%
96981;9;0.001%
74039;9;0.001%
46067;9;0.001%
46845;9;0.001%
84096;9;0.001%
106999;9;0.001%
79194;9;0.001%
5684;9;0.001%
106274;9;0.001%
33184;9;0.001%
122637;9;0.001%
85776;9;0.001%
332;9;0.001%
73498;9;0.001%
74604;9;0.001%
82261;9;0.001%
10462;9;0.001%
52916;9;0.001%
73436;9;0.001%
11948;9;0.001%
13461;9;0.001%
45817;9;0.001%
30532;9;0.001%
6491;9;0.001%
3107;9;0.001%
21327;9;0.001%
65413;9;0.001%
115997;9;0.001%
14741;9;0.001%
116874;9;0.001%
77909;9;0.001%
45616;9;0.001%
114129;9;0.001%
10914;9;0.001%
63295;9;0.001%
26050;9;0.001%
45997;9;0.001%
11941;9;0.001%
96552;9;0.001%
6511;9;0.001%
75149;9;0.001%
57293;9;0.001%
20552;9;0.001%
71998;9;0.001%
66831;9;0.001%
48459;9;0.001%
60217;9;0.001%
52349;9;0.001%
113975;9;0.001%
70453;9;0.001%
15118;9;0.001%
44992;9;0.001%
10568;9;0.001%
66143;9;0.001%
117715;9;0.001%
50508;9;0.001%
29659;9;0.001%
97844;9;0.001%
54126;9;0.001%
98757;9;0.001%
18314;9;0.001%
24449;9;0.001%
9849;9;0.001%
90191;9;0.001%
9442;9;0.001%
48437;9;0.001%
54397;9;0.001%
18110;9;0.001%
53466;9;0.001%
40739;9;0.001%
68806;9;0.001%
63910;9;0.001%
102598;9;0.001%
8302;9;0.001%
7549;9;0.001%
37875;9;0.001%
79854;9;0.001%
85853;9;0.001%
69528;9;0.001%
69508;9;0.001%
51702;9;0.001%
43183;9;0.001%
8494;9;0.001%
33612;9;0.001%
102399;9;0.001%
10058;9;0.001%
113955;9;0.001%
108968;9;0.001%
36638;9;0.001%
25321;9;0.001%
113116;9;0.001%
77885;9;0.001%
65461;9;0.001%
8478;9;0.001%
110434;9;0.001%
