entity_id;total_amount_of_triples;relative_amount_of_triples
19395;1;0.002%
11478;1;0.002%
15234;1;0.002%
18329;1;0.002%
16382;1;0.002%
19536;1;0.002%
16303;1;0.002%
6674;1;0.002%
11646;1;0.002%
8629;1;0.002%
14809;1;0.002%
8184;1;0.002%
16708;1;0.002%
17343;1;0.002%
19081;1;0.002%
4435;1;0.002%
1766;1;0.002%
10835;1;0.002%
14011;1;0.002%
1187;1;0.002%
19074;1;0.002%
6750;1;0.002%
7727;1;0.002%
7749;1;0.002%
1232;1;0.002%
10823;1;0.002%
11485;1;0.002%
14130;1;0.002%
5727;1;0.002%
20351;1;0.002%
17441;1;0.002%
14399;1;0.002%
14703;1;0.002%
3477;1;0.002%
3901;1;0.002%
5187;1;0.002%
18737;1;0.002%
16059;1;0.002%
11897;1;0.002%
7444;1;0.002%
14927;1;0.002%
21412;1;0.002%
11442;1;0.002%
15695;1;0.002%
2175;1;0.002%
2314;1;0.002%
20278;1;0.002%
18331;1;0.002%
4498;1;0.002%
2280;1;0.002%
7831;1;0.002%
13151;1;0.002%
16823;1;0.002%
5268;1;0.002%
6208;1;0.002%
18393;1;0.002%
5316;1;0.002%
16539;1;0.002%
3092;1;0.002%
7762;1;0.002%
15533;1;0.002%
5890;1;0.002%
13682;1;0.002%
1464;1;0.002%
1463;1;0.002%
5199;1;0.002%
18163;1;0.002%
22130;1;0.002%
7162;1;0.002%
21107;1;0.002%
8074;1;0.002%
6985;1;0.002%
7804;1;0.002%
14302;1;0.002%
19082;1;0.002%
20861;1;0.002%
14183;1;0.002%
17043;1;0.002%
9257;1;0.002%
19791;1;0.002%
20101;1;0.002%
20306;1;0.002%
10246;1;0.002%
15010;1;0.002%
8360;1;0.002%
3910;1;0.002%
3191;1;0.002%
11931;1;0.002%
11872;1;0.002%
12260;1;0.002%
13733;1;0.002%
2470;1;0.002%
19044;1;0.002%
13616;1;0.002%
5601;1;0.002%
2551;1;0.002%
642;1;0.002%
1043;1;0.002%
9620;1;0.002%
15297;1;0.002%
11135;1;0.002%
204;1;0.002%
12229;1;0.002%
8615;1;0.002%
10933;1;0.002%
2524;1;0.002%
18475;1;0.002%
7887;1;0.002%
16064;1;0.002%
13868;1;0.002%
13772;1;0.002%
3585;1;0.002%
14353;1;0.002%
7386;1;0.002%
6235;1;0.002%
2153;1;0.002%
7106;1;0.002%
13260;1;0.002%
13303;1;0.002%
4560;1;0.002%
2977;1;0.002%
12798;1;0.002%
1765;1;0.002%
724;1;0.002%
3170;1;0.002%
5493;1;0.002%
11608;1;0.002%
14073;1;0.002%
10189;1;0.002%
6818;1;0.002%
5304;1;0.002%
2864;1;0.002%
11503;1;0.002%
11607;1;0.002%
4705;1;0.002%
12677;1;0.002%
3876;1;0.002%
7740;1;0.002%
5551;1;0.002%
16908;1;0.002%
7580;1;0.002%
15232;1;0.002%
20604;1;0.002%
19178;1;0.002%
12314;1;0.002%
13138;1;0.002%
1197;1;0.002%
22048;1;0.002%
13546;1;0.002%
2428;1;0.002%
7294;1;0.002%
20111;1;0.002%
19739;1;0.002%
20800;1;0.002%
19920;1;0.002%
14514;1;0.002%
16087;1;0.002%
21386;1;0.002%
16021;1;0.002%
16190;1;0.002%
11269;1;0.002%
1384;1;0.002%
9538;1;0.002%
18649;1;0.002%
13105;1;0.002%
13020;1;0.002%
12945;1;0.002%
2052;1;0.002%
9090;1;0.002%
5759;1;0.002%
5582;1;0.002%
18339;1;0.002%
713;1;0.002%
9536;1;0.002%
438;1;0.002%
2582;1;0.002%
4445;1;0.002%
20354;1;0.002%
2275;1;0.002%
15476;1;0.002%
15298;1;0.002%
4264;1;0.002%
2110;1;0.002%
17696;1;0.002%
10707;1;0.002%
20473;1;0.002%
18446;1;0.002%
10918;1;0.002%
17838;1;0.002%
17839;1;0.002%
4155;1;0.002%
13597;1;0.002%
8958;1;0.002%
19341;1;0.002%
8123;1;0.002%
3726;1;0.002%
19915;1;0.002%
8556;1;0.002%
4156;1;0.002%
21731;1;0.002%
18021;1;0.002%
19240;1;0.002%
12665;1;0.002%
6526;1;0.002%
15150;1;0.002%
11976;1;0.002%
22;1;0.002%
5128;1;0.002%
8686;1;0.002%
19980;1;0.002%
8869;1;0.002%
11891;1;0.002%
1821;1;0.002%
4554;1;0.002%
1982;1;0.002%
7745;1;0.002%
9269;1;0.002%
21848;1;0.002%
12766;1;0.002%
13345;1;0.002%
17494;1;0.002%
4950;1;0.002%
10417;1;0.002%
7288;1;0.002%
13058;1;0.002%
21111;1;0.002%
19049;1;0.002%
3573;1;0.002%
2222;1;0.002%
5063;1;0.002%
21570;1;0.002%
17445;1;0.002%
7975;1;0.002%
18641;1;0.002%
12976;1;0.002%
5673;1;0.002%
397;1;0.002%
21369;1;0.002%
18031;1;0.002%
10157;1;0.002%
3542;1;0.002%
12689;1;0.002%
457;1;0.002%
2801;1;0.002%
21170;1;0.002%
2998;1;0.002%
19938;1;0.002%
13700;1;0.002%
5744;1;0.002%
1485;1;0.002%
14634;1;0.002%
19294;1;0.002%
13361;1;0.002%
18325;1;0.002%
8215;1;0.002%
14284;1;0.002%
18183;1;0.002%
11691;1;0.002%
17521;1;0.002%
21991;1;0.002%
4712;1;0.002%
14266;1;0.002%
2100;1;0.002%
10418;1;0.002%
7636;1;0.002%
18080;1;0.002%
13858;1;0.002%
20467;1;0.002%
4584;1;0.002%
18346;1;0.002%
19186;1;0.002%
1033;1;0.002%
16791;1;0.002%
2151;1;0.002%
3549;1;0.002%
14500;1;0.002%
21932;1;0.002%
21696;1;0.002%
17614;1;0.002%
20423;1;0.002%
10915;1;0.002%
4357;1;0.002%
13863;1;0.002%
557;1;0.002%
9275;1;0.002%
19576;1;0.002%
21057;1;0.002%
19508;1;0.002%
19679;1;0.002%
22074;1;0.002%
9356;1;0.002%
20211;1;0.002%
9140;1;0.002%
15939;1;0.002%
14651;1;0.002%
20645;1;0.002%
20435;1;0.002%
14893;1;0.002%
8239;1;0.002%
5755;1;0.002%
16919;1;0.002%
11674;1;0.002%
12227;1;0.002%
7738;1;0.002%
10917;1;0.002%
7056;1;0.002%
20027;1;0.002%
20553;1;0.002%
13356;1;0.002%
11575;1;0.002%
1459;1;0.002%
16699;1;0.002%
3911;1;0.002%
19121;1;0.002%
22016;1;0.002%
20134;1;0.002%
841;1;0.002%
10370;1;0.002%
18849;1;0.002%
6684;1;0.002%
856;1;0.002%
21229;1;0.002%
7928;1;0.002%
15137;1;0.002%
14755;1;0.002%
16184;1;0.002%
21744;1;0.002%
14548;1;0.002%
4422;1;0.002%
10144;1;0.002%
9663;1;0.002%
19779;1;0.002%
11232;1;0.002%
14572;1;0.002%
5183;1;0.002%
2212;1;0.002%
2302;1;0.002%
9672;1;0.002%
18756;1;0.002%
16920;1;0.002%
5208;1;0.002%
21315;1;0.002%
12443;1;0.002%
17373;1;0.002%
16390;1;0.002%
13792;1;0.002%
12307;1;0.002%
10225;1;0.002%
3620;1;0.002%
9184;1;0.002%
8340;1;0.002%
15918;1;0.002%
16812;1;0.002%
17831;1;0.002%
19656;1;0.002%
18416;1;0.002%
1490;1;0.002%
6947;1;0.002%
6906;1;0.002%
9005;1;0.002%
547;1;0.002%
22013;1;0.002%
15877;1;0.002%
22272;1;0.002%
21260;1;0.002%
16149;1;0.002%
2783;1;0.002%
10412;1;0.002%
4668;1;0.002%
10709;1;0.002%
5519;1;0.002%
10224;1;0.002%
18256;1;0.002%
12390;1;0.002%
18714;1;0.002%
2135;1;0.002%
6695;1;0.002%
17493;1;0.002%
12702;1;0.002%
18975;1;0.002%
18680;1;0.002%
15415;1;0.002%
3115;1;0.002%
21634;1;0.002%
22024;1;0.002%
12398;1;0.002%
14760;1;0.002%
3520;1;0.002%
1946;1;0.002%
7844;1;0.002%
17418;1;0.002%
11431;1;0.002%
22198;1;0.002%
3393;1;0.002%
5714;1;0.002%
18488;1;0.002%
10719;1;0.002%
553;1;0.002%
17465;1;0.002%
13955;1;0.002%
5842;1;0.002%
15277;1;0.002%
21348;1;0.002%
5064;1;0.002%
164;1;0.002%
20342;1;0.002%
5020;1;0.002%
15888;1;0.002%
15320;1;0.002%
19727;1;0.002%
17039;1;0.002%
17317;1;0.002%
17480;1;0.002%
16923;1;0.002%
12532;1;0.002%
13785;1;0.002%
10029;1;0.002%
10639;1;0.002%
7468;1;0.002%
21842;1;0.002%
11791;1;0.002%
1090;1;0.002%
15767;1;0.002%
21367;1;0.002%
5213;1;0.002%
9653;1;0.002%
4948;1;0.002%
462;1;0.002%
7089;1;0.002%
1349;1;0.002%
14859;1;0.002%
7687;1;0.002%
8301;1;0.002%
168;1;0.002%
6758;1;0.002%
5155;1;0.002%
11065;1;0.002%
21204;1;0.002%
7628;1;0.002%
17991;1;0.002%
3060;1;0.002%
2395;1;0.002%
2721;1;0.002%
3502;1;0.002%
2107;1;0.002%
21261;1;0.002%
16786;1;0.002%
16934;1;0.002%
7126;1;0.002%
17455;1;0.002%
19861;1;0.002%
15265;1;0.002%
18749;1;0.002%
3066;1;0.002%
6813;1;0.002%
5030;1;0.002%
7024;1;0.002%
9875;1;0.002%
10194;1;0.002%
22055;1;0.002%
5747;1;0.002%
10855;1;0.002%
14315;1;0.002%
13753;1;0.002%
3301;1;0.002%
18828;1;0.002%
5978;1;0.002%
7234;1;0.002%
17950;1;0.002%
9886;1;0.002%
1837;1;0.002%
137;1;0.002%
9868;1;0.002%
20692;1;0.002%
621;1;0.002%
5034;1;0.002%
19182;1;0.002%
5687;1;0.002%
13304;1;0.002%
13250;1;0.002%
20863;1;0.002%
20018;1;0.002%
21448;1;0.002%
2056;1;0.002%
19519;1;0.002%
18354;1;0.002%
20059;1;0.002%
7214;1;0.002%
21339;1;0.002%
14716;1;0.002%
14738;1;0.002%
18883;1;0.002%
15526;1;0.002%
15648;1;0.002%
2853;1;0.002%
7693;1;0.002%
15387;1;0.002%
22109;1;0.002%
20545;1;0.002%
19314;1;0.002%
21434;1;0.002%
14536;1;0.002%
1645;1;0.002%
11287;1;0.002%
2785;1;0.002%
13471;1;0.002%
15424;1;0.002%
3078;1;0.002%
17528;1;0.002%
18081;1;0.002%
3683;1;0.002%
17164;1;0.002%
13926;1;0.002%
4340;1;0.002%
10234;1;0.002%
9491;1;0.002%
5276;1;0.002%
12502;1;0.002%
10200;1;0.002%
13287;1;0.002%
8092;1;0.002%
5973;1;0.002%
16962;1;0.002%
8926;1;0.002%
3463;1;0.002%
18338;1;0.002%
20424;1;0.002%
5815;1;0.002%
8610;1;0.002%
14125;1;0.002%
17972;1;0.002%
14963;1;0.002%
15768;1;0.002%
6741;1;0.002%
10871;1;0.002%
14330;1;0.002%
1916;1;0.002%
11519;1;0.002%
19470;1;0.002%
3154;1;0.002%
14254;1;0.002%
1238;1;0.002%
14959;1;0.002%
10489;1;0.002%
13121;1;0.002%
13572;1;0.002%
19034;1;0.002%
6243;1;0.002%
18985;1;0.002%
6406;1;0.002%
20641;1;0.002%
5113;1;0.002%
10283;1;0.002%
7662;1;0.002%
3570;1;0.002%
17598;1;0.002%
4222;1;0.002%
21374;1;0.002%
16954;1;0.002%
10786;1;0.002%
5296;1;0.002%
22366;1;0.002%
18871;1;0.002%
939;1;0.002%
15780;1;0.002%
4926;1;0.002%
10974;1;0.002%
10516;1;0.002%
13368;1;0.002%
15465;1;0.002%
10458;1;0.002%
12164;1;0.002%
15257;1;0.002%
22202;1;0.002%
4661;1;0.002%
13681;1;0.002%
20791;1;0.002%
13791;1;0.002%
21597;1;0.002%
13555;1;0.002%
19704;1;0.002%
7176;1;0.002%
10249;1;0.002%
12708;1;0.002%
16173;1;0.002%
17758;1;0.002%
12450;1;0.002%
7592;1;0.002%
976;1;0.002%
13102;1;0.002%
13146;1;0.002%
5724;1;0.002%
7864;1;0.002%
7835;1;0.002%
13801;1;0.002%
18473;1;0.002%
19693;1;0.002%
10827;1;0.002%
7335;1;0.002%
18971;1;0.002%
7058;1;0.002%
9066;1;0.002%
1529;1;0.002%
8080;1;0.002%
7539;1;0.002%
4526;1;0.002%
1674;1;0.002%
7807;1;0.002%
15980;1;0.002%
2588;1;0.002%
3350;1;0.002%
9033;1;0.002%
17910;1;0.002%
18368;1;0.002%
18510;1;0.002%
16623;1;0.002%
3427;1;0.002%
6134;1;0.002%
5313;1;0.002%
4254;1;0.002%
20449;1;0.002%
161;1;0.002%
21959;1;0.002%
15975;1;0.002%
21874;1;0.002%
7828;1;0.002%
18261;1;0.002%
11813;1;0.002%
11811;1;0.002%
9465;1;0.002%
13848;1;0.002%
10527;1;0.002%
4782;1;0.002%
9630;1;0.002%
9687;1;0.002%
18459;1;0.002%
2115;1;0.002%
7528;1;0.002%
4693;1;0.002%
12593;1;0.002%
13961;1;0.002%
16654;1;0.002%
22337;1;0.002%
8659;1;0.002%
21948;1;0.002%
18721;1;0.002%
15477;1;0.002%
16631;1;0.002%
5436;1;0.002%
20987;1;0.002%
7075;1;0.002%
14056;1;0.002%
13325;1;0.002%
2938;1;0.002%
10803;1;0.002%
12716;1;0.002%
8998;1;0.002%
1898;1;0.002%
16688;1;0.002%
20978;1;0.002%
20932;1;0.002%
15215;1;0.002%
11397;1;0.002%
9758;1;0.002%
20301;1;0.002%
12152;1;0.002%
2591;1;0.002%
21439;1;0.002%
12797;1;0.002%
1022;1;0.002%
18784;1;0.002%
20983;1;0.002%
2654;1;0.002%
20209;1;0.002%
2592;1;0.002%
3376;1;0.002%
7070;1;0.002%
12733;1;0.002%
3918;1;0.002%
9787;1;0.002%
4588;1;0.002%
7281;1;0.002%
10729;1;0.002%
16811;1;0.002%
1913;1;0.002%
2187;1;0.002%
4191;1;0.002%
17990;1;0.002%
15969;1;0.002%
1291;1;0.002%
21130;1;0.002%
16141;1;0.002%
20581;1;0.002%
18888;1;0.002%
495;1;0.002%
21715;1;0.002%
9254;1;0.002%
17128;1;0.002%
2897;1;0.002%
18304;1;0.002%
9305;1;0.002%
7382;1;0.002%
9675;1;0.002%
8079;1;0.002%
7988;1;0.002%
22190;1;0.002%
10830;1;0.002%
19567;1;0.002%
11074;1;0.002%
19244;1;0.002%
15130;1;0.002%
5359;1;0.002%
19666;1;0.002%
15086;1;0.002%
11205;1;0.002%
4811;1;0.002%
15081;1;0.002%
3678;1;0.002%
15801;1;0.002%
17420;1;0.002%
17350;1;0.002%
22335;1;0.002%
11255;1;0.002%
16739;1;0.002%
16838;1;0.002%
359;1;0.002%
3663;1;0.002%
12549;1;0.002%
17471;1;0.002%
17568;1;0.002%
154;1;0.002%
19147;1;0.002%
13696;1;0.002%
17947;1;0.002%
18428;1;0.002%
14274;1;0.002%
9703;1;0.002%
346;1;0.002%
20892;1;0.002%
18716;1;0.002%
2300;1;0.002%
7250;1;0.002%
22067;1;0.002%
19606;1;0.002%
148;1;0.002%
6911;1;0.002%
1955;1;0.002%
18534;1;0.002%
11564;1;0.002%
4679;1;0.002%
15661;1;0.002%
14956;1;0.002%
9934;1;0.002%
5126;1;0.002%
20513;1;0.002%
4830;1;0.002%
8616;1;0.002%
20828;1;0.002%
19591;1;0.002%
13855;1;0.002%
21549;1;0.002%
8841;1;0.002%
22171;1;0.002%
537;1;0.002%
21838;1;0.002%
18133;1;0.002%
9513;1;0.002%
17503;1;0.002%
17563;1;0.002%
16438;1;0.002%
13657;1;0.002%
9990;1;0.002%
1757;1;0.002%
20899;1;0.002%
3397;1;0.002%
20118;1;0.002%
20233;1;0.002%
14457;1;0.002%
615;1;0.002%
1426;1;0.002%
1496;1;0.002%
3193;1;0.002%
10281;1;0.002%
19924;1;0.002%
459;1;0.002%
17101;1;0.002%
4007;1;0.002%
13216;1;0.002%
7607;1;0.002%
4747;1;0.002%
20646;1;0.002%
6517;1;0.002%
13314;1;0.002%
15213;1;0.002%
9762;1;0.002%
16207;1;0.002%
8605;1;0.002%
19882;1;0.002%
2919;1;0.002%
16916;1;0.002%
17491;1;0.002%
15154;1;0.002%
14597;1;0.002%
7305;1;0.002%
1371;1;0.002%
19156;1;0.002%
16025;1;0.002%
22038;1;0.002%
4942;1;0.002%
8019;1;0.002%
8742;1;0.002%
17421;1;0.002%
20567;1;0.002%
13274;1;0.002%
13259;1;0.002%
20334;1;0.002%
9391;1;0.002%
14878;1;0.002%
21747;1;0.002%
12758;1;0.002%
17524;1;0.002%
7339;1;0.002%
3176;1;0.002%
16769;1;0.002%
16993;1;0.002%
14222;1;0.002%
5435;1;0.002%
5490;1;0.002%
19940;1;0.002%
6883;1;0.002%
15904;1;0.002%
8553;1;0.002%
11235;1;0.002%
19491;1;0.002%
15566;1;0.002%
17456;1;0.002%
18243;1;0.002%
6925;1;0.002%
2672;1;0.002%
3846;1;0.002%
7803;1;0.002%
1822;1;0.002%
13516;1;0.002%
500;1;0.002%
6234;1;0.002%
17306;1;0.002%
21210;1;0.002%
589;1;0.002%
10452;1;0.002%
11117;1;0.002%
17119;1;0.002%
4491;1;0.002%
19023;1;0.002%
1856;1;0.002%
12837;1;0.002%
12563;1;0.002%
18542;1;0.002%
20651;1;0.002%
12432;1;0.002%
19071;1;0.002%
860;1;0.002%
8261;1;0.002%
8701;1;0.002%
20349;1;0.002%
20274;1;0.002%
3049;1;0.002%
10193;1;0.002%
5055;1;0.002%
8925;1;0.002%
16568;1;0.002%
2234;1;0.002%
1611;1;0.002%
11466;1;0.002%
19753;1;0.002%
18125;1;0.002%
18293;1;0.002%
18394;1;0.002%
17536;1;0.002%
18630;1;0.002%
19436;1;0.002%
15242;1;0.002%
22156;1;0.002%
18327;1;0.002%
7550;1;0.002%
5132;1;0.002%
14856;1;0.002%
4061;1;0.002%
18200;1;0.002%
16607;1;0.002%
7742;1;0.002%
15303;1;0.002%
12265;1;0.002%
5857;1;0.002%
8468;1;0.002%
11669;1;0.002%
7643;1;0.002%
1546;1;0.002%
10904;1;0.002%
10371;1;0.002%
19702;1;0.002%
2387;1;0.002%
9435;1;0.002%
6033;1;0.002%
19952;1;0.002%
6224;1;0.002%
9820;1;0.002%
18369;1;0.002%
9020;1;0.002%
9013;1;0.002%
14215;1;0.002%
17458;1;0.002%
18477;1;0.002%
21066;1;0.002%
10764;1;0.002%
13611;1;0.002%
21462;1;0.002%
16744;1;0.002%
18507;1;0.002%
4443;1;0.002%
13943;1;0.002%
15044;1;0.002%
8727;1;0.002%
14922;1;0.002%
4304;1;0.002%
6769;1;0.002%
10731;1;0.002%
922;1;0.002%
5617;1;0.002%
1816;1;0.002%
13288;1;0.002%
22009;1;0.002%
1488;1;0.002%
10906;1;0.002%
17466;1;0.002%
11161;1;0.002%
4213;1;0.002%
11320;1;0.002%
9082;1;0.002%
10809;1;0.002%
7037;1;0.002%
9351;1;0.002%
18103;1;0.002%
11350;1;0.002%
2075;1;0.002%
2039;1;0.002%
3548;1;0.002%
17352;1;0.002%
2658;1;0.002%
644;1;0.002%
4591;1;0.002%
12310;1;0.002%
15563;1;0.002%
16835;1;0.002%
14506;1;0.002%
7777;1;0.002%
12785;1;0.002%
2642;1;0.002%
15012;1;0.002%
5980;1;0.002%
7796;1;0.002%
16980;1;0.002%
17942;1;0.002%
4717;1;0.002%
1084;1;0.002%
13434;1;0.002%
11821;1;0.002%
13243;1;0.002%
8183;1;0.002%
18399;1;0.002%
2571;1;0.002%
83;1;0.002%
22281;1;0.002%
6273;1;0.002%
12676;1;0.002%
20461;1;0.002%
16246;1;0.002%
1729;1;0.002%
5351;1;0.002%
3511;1;0.002%
18015;1;0.002%
149;1;0.002%
11628;1;0.002%
19872;1;0.002%
18734;1;0.002%
3004;1;0.002%
8054;1;0.002%
17138;1;0.002%
15330;1;0.002%
7300;1;0.002%
1413;1;0.002%
9276;1;0.002%
17289;1;0.002%
17396;1;0.002%
16864;1;0.002%
19239;1;0.002%
21187;1;0.002%
9298;1;0.002%
15583;1;0.002%
3944;1;0.002%
21436;1;0.002%
5659;1;0.002%
7818;1;0.002%
6054;1;0.002%
18826;1;0.002%
8113;1;0.002%
1994;1;0.002%
4971;1;0.002%
5584;1;0.002%
9632;1;0.002%
19859;1;0.002%
10345;1;0.002%
11188;1;0.002%
19009;1;0.002%
91;1;0.002%
7069;1;0.002%
10538;1;0.002%
7301;1;0.002%
15068;1;0.002%
5819;1;0.002%
8676;1;0.002%
3052;1;0.002%
19629;1;0.002%
3793;1;0.002%
3770;1;0.002%
13526;1;0.002%
20338;1;0.002%
2287;1;0.002%
14392;1;0.002%
12451;1;0.002%
12653;1;0.002%
6582;1;0.002%
2011;1;0.002%
326;1;0.002%
9556;1;0.002%
19487;1;0.002%
5904;1;0.002%
18939;1;0.002%
19477;1;0.002%
11260;1;0.002%
11267;1;0.002%
421;1;0.002%
14119;1;0.002%
9706;1;0.002%
20031;1;0.002%
3627;1;0.002%
590;1;0.002%
21115;1;0.002%
21330;1;0.002%
7043;1;0.002%
6075;1;0.002%
10302;1;0.002%
21425;1;0.002%
13573;1;0.002%
21496;1;0.002%
18755;1;0.002%
281;1;0.002%
15852;1;0.002%
15735;1;0.002%
7879;1;0.002%
11137;1;0.002%
17681;1;0.002%
17522;1;0.002%
17310;1;0.002%
13548;1;0.002%
21136;1;0.002%
12761;1;0.002%
3576;1;0.002%
9995;1;0.002%
21643;1;0.002%
9780;1;0.002%
13580;1;0.002%
20927;1;0.002%
9893;1;0.002%
19550;1;0.002%
22164;1;0.002%
18724;1;0.002%
8906;1;0.002%
15934;1;0.002%
13667;1;0.002%
948;1;0.002%
7848;1;0.002%
13323;1;0.002%
13265;1;0.002%
10265;1;0.002%
3227;1;0.002%
10547;1;0.002%
4372;1;0.002%
19299;1;0.002%
16060;1;0.002%
18900;1;0.002%
10494;1;0.002%
9702;1;0.002%
7435;1;0.002%
18594;1;0.002%
20831;1;0.002%
9262;1;0.002%
7248;1;0.002%
8135;1;0.002%
16399;1;0.002%
20755;1;0.002%
14889;1;0.002%
1439;1;0.002%
5520;1;0.002%
14078;1;0.002%
18860;1;0.002%
19139;1;0.002%
19265;1;0.002%
119;1;0.002%
7558;1;0.002%
7611;1;0.002%
15793;1;0.002%
16198;1;0.002%
7212;1;0.002%
1239;1;0.002%
10769;1;0.002%
3572;1;0.002%
1021;1;0.002%
4937;1;0.002%
15834;1;0.002%
3550;1;0.002%
17251;1;0.002%
15326;1;0.002%
18862;1;0.002%
13894;1;0.002%
14026;1;0.002%
10436;1;0.002%
21927;1;0.002%
18316;1;0.002%
4171;1;0.002%
850;1;0.002%
18271;1;0.002%
2419;1;0.002%
4286;1;0.002%
956;1;0.002%
12117;1;0.002%
2522;1;0.002%
18193;1;0.002%
2246;1;0.002%
3589;1;0.002%
1931;1;0.002%
3522;1;0.002%
1377;1;0.002%
1445;1;0.002%
10137;1;0.002%
1972;1;0.002%
2581;1;0.002%
2705;1;0.002%
13749;1;0.002%
687;1;0.002%
3771;1;0.002%
5875;1;0.002%
6463;1;0.002%
17313;1;0.002%
22294;1;0.002%
22168;1;0.002%
10706;1;0.002%
6934;1;0.002%
12401;1;0.002%
4939;1;0.002%
21295;1;0.002%
18376;1;0.002%
2483;1;0.002%
14329;1;0.002%
19553;1;0.002%
9267;1;0.002%
17268;1;0.002%
3957;1;0.002%
10001;1;0.002%
18753;1;0.002%
13977;1;0.002%
12292;1;0.002%
4829;1;0.002%
10892;1;0.002%
21320;1;0.002%
16599;1;0.002%
1839;1;0.002%
15287;1;0.002%
7299;1;0.002%
13503;1;0.002%
21717;1;0.002%
15478;1;0.002%
19463;1;0.002%
21264;1;0.002%
14169;1;0.002%
15659;1;0.002%
4075;1;0.002%
4393;1;0.002%
18372;1;0.002%
20659;1;0.002%
20747;1;0.002%
12899;1;0.002%
1693;1;0.002%
21980;1;0.002%
4077;1;0.002%
1637;1;0.002%
17841;1;0.002%
10784;1;0.002%
14964;1;0.002%
13182;1;0.002%
14554;1;0.002%
14940;1;0.002%
19960;1;0.002%
6671;1;0.002%
6940;1;0.002%
11875;1;0.002%
8920;1;0.002%
20832;1;0.002%
16015;1;0.002%
7721;1;0.002%
9512;1;0.002%
2862;1;0.002%
18455;1;0.002%
20328;1;0.002%
18206;1;0.002%
9075;1;0.002%
14080;1;0.002%
14367;1;0.002%
4177;1;0.002%
3300;1;0.002%
14595;1;0.002%
21914;1;0.002%
8299;1;0.002%
16609;1;0.002%
18433;1;0.002%
15176;1;0.002%
18561;1;0.002%
18063;1;0.002%
5094;1;0.002%
15624;1;0.002%
15538;1;0.002%
15984;1;0.002%
16604;1;0.002%
3574;1;0.002%
12668;1;0.002%
14880;1;0.002%
15542;1;0.002%
17174;1;0.002%
828;1;0.002%
2915;1;0.002%
9167;1;0.002%
7499;1;0.002%
18244;1;0.002%
14405;1;0.002%
8232;1;0.002%
1553;1;0.002%
8867;1;0.002%
3926;1;0.002%
16875;1;0.002%
20676;1;0.002%
1167;1;0.002%
16318;1;0.002%
18662;1;0.002%
15637;1;0.002%
10501;1;0.002%
11589;1;0.002%
11757;1;0.002%
6759;1;0.002%
3887;1;0.002%
20489;1;0.002%
12713;1;0.002%
11336;1;0.002%
16033;1;0.002%
7072;1;0.002%
12765;1;0.002%
10726;1;0.002%
21977;1;0.002%
2874;1;0.002%
19480;1;0.002%
20940;1;0.002%
21479;1;0.002%
12153;1;0.002%
17832;1;0.002%
11440;1;0.002%
14574;1;0.002%
1483;1;0.002%
7443;1;0.002%
1710;1;0.002%
17230;1;0.002%
21215;1;0.002%
18176;1;0.002%
1953;1;0.002%
18091;1;0.002%
21162;1;0.002%
15712;1;0.002%
4849;1;0.002%
18121;1;0.002%
5991;1;0.002%
11543;1;0.002%
18993;1;0.002%
2108;1;0.002%
21817;1;0.002%
10828;1;0.002%
5796;1;0.002%
13532;1;0.002%
12551;1;0.002%
18669;1;0.002%
15898;1;0.002%
13070;1;0.002%
19087;1;0.002%
13512;1;0.002%
9190;1;0.002%
915;1;0.002%
2598;1;0.002%
10890;1;0.002%
9474;1;0.002%
11753;1;0.002%
8725;1;0.002%
9712;1;0.002%
9649;1;0.002%
21692;1;0.002%
13405;1;0.002%
14492;1;0.002%
18545;1;0.002%
13377;1;0.002%
5560;1;0.002%
582;1;0.002%
5649;1;0.002%
5472;1;0.002%
9149;1;0.002%
19787;1;0.002%
10782;1;0.002%
14805;1;0.002%
6187;1;0.002%
19114;1;0.002%
14538;1;0.002%
710;1;0.002%
5902;1;0.002%
19120;1;0.002%
502;1;0.002%
14443;1;0.002%
18663;1;0.002%
21712;1;0.002%
13028;1;0.002%
14658;1;0.002%
8200;1;0.002%
1466;1;0.002%
1551;1;0.002%
5471;1;0.002%
11751;1;0.002%
4119;1;0.002%
19127;1;0.002%
17275;1;0.002%
20752;1;0.002%
10388;1;0.002%
16642;1;0.002%
12253;1;0.002%
19613;1;0.002%
5396;1;0.002%
14099;1;0.002%
5858;1;0.002%
3091;1;0.002%
18417;1;0.002%
19712;1;0.002%
20213;1;0.002%
7040;1;0.002%
16979;1;0.002%
16298;1;0.002%
14214;1;0.002%
4438;1;0.002%
1417;1;0.002%
18052;1;0.002%
17861;1;0.002%
787;1;0.002%
12420;1;0.002%
17689;1;0.002%
12752;1;0.002%
3931;1;0.002%
21231;1;0.002%
4242;1;0.002%
7901;1;0.002%
11462;1;0.002%
21493;1;0.002%
17377;1;0.002%
20255;1;0.002%
458;1;0.002%
380;1;0.002%
18799;1;0.002%
6158;1;0.002%
20819;1;0.002%
18263;1;0.002%
350;1;0.002%
19602;1;0.002%
21558;1;0.002%
11930;1;0.002%
1966;1;0.002%
21685;1;0.002%
8797;1;0.002%
20339;1;0.002%
19758;1;0.002%
10032;1;0.002%
10656;1;0.002%
18240;1;0.002%
7026;1;0.002%
7569;1;0.002%
14427;1;0.002%
20951;1;0.002%
16405;1;0.002%
6541;1;0.002%
21906;1;0.002%
3011;1;0.002%
6899;1;0.002%
14465;1;0.002%
